Season,Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
2021,"Tony Santillan","CIN",43.1,-0.38424336960195826,,,,,-3.6106381565332413,0.4187678933983118,,,,-0.6953179076009867,,,"Tony Santillan",19926,663574
2024,"Jake Diekman","NYM",32,-0.3841584092394138,,,,,-18.968504667282104,0.2548368369841444,,,,-5.916256994986143,,,"Jake Diekman",5003,518617
2022,"Taylor Clarke","KCR",49,-0.3839427170312994,,,,,,1.2664897055919146,,,,-0.9452368213754633,,,"Taylor Clarke",17611,664199
2024,"Grayson Rodriguez","BAL",116.2,-0.3833425923909148,,,,,5.3010875867171725,-0.9563805880369964,0.28940867696635914,,,1.6259688619948642,,,"Grayson Rodriguez",24492,680570
2016,"Jaime García","STL",171.2,-0.38213474199293784,,0.3396693750151566,,,-1.2206224102265322,1.1311324904598887,-0.5747458262808004,,,0.3935994358163593,,,"Jaime Garcia",8137,448802
2018,"Edgar Santana","PIT",66.1,-0.3817112115789051,,,,,0.17266134411966713,1.4032094169232654,,,,0.9445450748458053,,,"Edgar Santana",17355,650828
2020,"Kyle Freeland","COL",70.2,-0.3809423376825564,,,,,-1.3180474703111789,-0.40740558275378735,,0.48672260435403514,,1.2505608369354848,,,"Kyle Freeland",16256,607536
2019,"Luis Castillo","CIN",190.2,-0.37930203452460987,,,,,1.4789433768004505,-0.031153358849257174,,,,2.7786394801431284,,,"Luis Castillo",15689,622491
2016,"Nate Karns","SEA",94.1,-0.3784345149674346,,,,,,,,0.37824423281384295,,-1.0005951241663333,,,"Nate Karns",12638,501992
2019,"Ryan Buchter","OAK",45.1,-0.3774283385676582,,-2.4247389513513316,,,,,2.403239550238306,,,,,,"Ryan Buchter",9456,488748
2022,"Lucas Giolito","CHW",161.2,-0.3768220438883673,,,,,,-0.8502172601792405,-1.4941556107127265,,,-0.19585591212891446,,,"Lucas Giolito",15474,608337
2023,"Reid Detmers","LAA",148.2,-0.3760403458390614,,,,,,0.9113633942352719,0.14028932567280117,,,-2.031377980366666,,,"Reid Detmers",27468,672282
2023,"Ross Stripling","SFG",89,-0.37548665312074475,,,-0.8180678750459965,,-0.6358939653901912,0.07298946521192227,,1.217689887723989,,-2.3458137456327677,,,"Ross Stripling",13273,548389
2018,"Zack Greinke","ARI",207.2,-0.37352371346730734,,,,,1.1437990581211837,-0.29708806693822415,1.5061864671962601,,6.664995113505593,1.9522440473760279,,,"Zack Greinke",1943,425844
2015,"Jordan Zimmermann","WSN",201.2,-0.37341416883638295,,,,,-2.1305754366848206,1.834916632508607,1.2460592481443007,,,0.6040591125686963,,,"Jordan Zimmermann",4505,519455
2016,"Masahiro Tanaka","NYY",199.2,-0.37337517757949074,,-1.5276530046613161,2.419322773712255,,0.767409823292607,0.4835444814502605,-0.7995666901546495,,,,,,"Masahiro Tanaka",15764,547888
2017,"Shelby Miller","ARI",22,-0.3733113932777459,,0.9038173622384513,,,0.20800364368102128,,-0.5477532594194335,,,,,,"Shelby Miller",10197,571946
2017,"Jaime García","- - -",157,-0.37271677119239477,,-1.3955697646005112,,,1.4870649535399283,-1.0675760985098102,-1.7150853322931081,,,0.26282617157645166,,,"Jaime Garcia",8137,448802
2016,"Josh Fields","- - -",35,-0.3725779730417029,,,,,,0.36367527597273386,,-1.1834080684287795,,-4.084488135521059,,,"Josh Fields",5070,451661
2019,"Ryan Tepera","TOR",21.2,-0.371705111063702,,0.2639498459089787,,,0.3393735675033459,5.81455600913614,,,,-7.820301033232522,,,"Ryan Tepera",10291,572193
2015,"Chase Anderson","ARI",152.2,-0.37049811583705167,,0.2355741336941719,,,-0.7371753577869462,,-0.8433761296496876,,,1.317018223689246,,,"Chase Anderson",6895,502624
2019,"Adam Conley","MIA",60.2,-0.36702945771563145,,,,,,1.3760078346004356,-1.3446740994725046,,,-5.512080782785096,,,"Adam Conley",14457,543045
2015,"Wandy Rodriguez","TEX",86.1,-0.36542506460662233,,,,,-0.7282933098412006,,-0.33179765751401147,,,-4.340548740772458,,,"Wandy Rodriguez",2586,434643
2016,"Jeff Hoffman","COL",31.1,-0.3650000456858564,,,,,,-2.109778769038342,-1.9221283208865385,,,-2.8792829062026666,,,"Jeff Hoffman",17432,656546
2014,"Anthony Swarzak","MIN",86,-0.3649095968805393,,,,,-2.2968509967656847,0.31062634515512677,,,,0.2609359022850791,,,"Anthony Swarzak",7466,461872
2018,"Kevin Gausman","- - -",183.2,-0.36375326940318853,,,0.7319408417305292,,,-0.3564442903356596,,,,1.7299351203156277,,,"Kevin Gausman",14107,592332
2022,"Mitch White","- - -",99,-0.36370672415173855,,,,,-2.5310119966397417,-0.1822041923493973,-0.664374875000109,,,0.5413367328318682,,,"Mitch White",19225,669952
2024,"Ryan Burr","TOR",32.2,-0.3634538948535919,,,,,,0.5996520547331243,,,,,,,"Ryan Burr",17536,621114
2023,"Collin McHugh","ATL",58.2,-0.3626173734664917,,0.1913364648882923,,,,-0.7162097551417155,-1.4620066081222733,-3.870123252272606,,-3.0135790817439556,,,"Collin McHugh",7531,543521
2015,"Matt Andriese","TBR",65.2,-0.36169606923442527,,0.1053998386756533,,,-0.24454214965268004,-0.4650799404890811,0.020110365790380558,,,3.2935025691986084,,,"Matt Andriese",12022,542882
2017,"Dovydas Neverauskas","PIT",25.1,-0.3582939796854929,,-2.4215901270508766,,,,,4.513418488204479,,,-6.172488257288933,,,"Dovydas Neverauskas",11604,596720
2019,"Keone Kela","PIT",29.2,-0.35805623533565606,,,,,,,3.1720423978243475,,,0.2523701886336009,,,"Keone Kela",14696,605309
2020,"Trevor Richards","TBR",32,-0.35706329325290576,,,,,,,-3.1008967922793493,8.538976032286882,,-1.4458349828726678,,,"Trevor Richards",19309,670950
2021,"Griffin Jax","MIN",82,-0.3568978159408259,,17.3182325437665,,,-40.457781963050365,-1.1810641529785324,-0.49851172270230304,,,-3.0020107541170864,,,"Griffin Jax",20253,643377
2024,"Albert Suárez","BAL",133.2,-0.35640218010840935,,0.7313206339032825,,,,,0.407974367860604,,,-0.499938755453407,,,"Albert Suarez",6175,544150
2018,"Caleb Smith","MIA",77.1,-0.3557130005028026,,,,,9.960952121764421,1.611656963390444,,,,-0.04667521601444797,,,"Caleb Smith",14875,592761
2014,"Jesse Chavez","OAK",146,-0.3545451076949974,,0.364727481472783,,,0.5777961426279608,,-1.8746734101761569,,,1.074529269963135,,,"Jesse Chavez",5448,445926
2018,"Buck Farmer","DET",69.1,-0.35383744872536543,,,,,,-1.1665593617147318,,,,0.5252432131005762,,,"Buck Farmer",14814,571656
2017,"Tony Barnette","TEX",57.1,-0.35208763090871537,,0.4368790435081733,-1.72094638304164,,-3.408273526777824,,0.1462431754020446,,,,,,"Tony Barnette",3555,501817
2018,"Drew Smith","NYM",28,-0.3518268233165145,,,,,-2.7463473214043512,,0.28950550560174243,,,2.4742803621021183,,,"Drew Smith",17755,622098
2017,"Michael Feliz","HOU",48,-0.3512088411538176,,,,,,-1.7958701244692823,,,,3.5356437414884567,,,"Michael Feliz",11903,593140
2016,"Jimmy Nelson","MIL",179.1,-0.3504612391384748,,,,,-1.175905984140687,1.2989588247160235,,-0.6625286261255647,,-7.618488386894266,,,"Jimmy Nelson",10547,519076
2019,"Chase Anderson","MIL",139,-0.3500444534606112,,1.7828012462210867,,,1.0554388318868244,,-3.8537456890789126,,,0.9268392472656668,,,"Chase Anderson",6895,502624
2024,"Bryan Hoeing","- - -",53.2,-0.3496883555929712,,,3.42824661074588,,1.0516054117226903,0.08520592399482621,,,,,,,"Bryan Hoeing",26304,663773
2015,"Joe Ross","WSN",76.2,-0.3494155593216419,,,,,0.4047505691781774,2.5243306301371025,,,,-5.560747047679292,,,"Joe Ross",12972,605452
2021,"Caleb Smith","ARI",113.2,-0.34929644335154914,,,,,,0.2233228366213297,-0.6533739276421375,,,0.6788456003720823,,,"Caleb Smith",14875,592761
2019,"Justin Wilson","NYM",39,-0.34753910827735235,,2.769320014163137,,,,-1.6243066900131993,,,,,,,"Justin Wilson",4301,458677
2014,"Sonny Gray","OAK",219,-0.34742629787057255,,2.1771800111640585,,,0.22747523971712738,2.392789927098447,1.5305916615924635,,,0.42097350397637784,,,"Sonny Gray",12768,543243
2016,"Raúl Alcántara","OAK",22.1,-0.34710781560986453,,,,,-3.9980751586457095,-17.470192345273166,-1.0646199275340353,,,-0.9067537004335059,,,"Raul Alcantara",12790,593417
2023,"Luis Medina","OAK",109.2,-0.3469597013427479,,,,,-0.7958704827602159,-0.8048320358449762,-0.7266954616888573,,,1.2489712325965656,,,"Luis Medina",21649,665622
2019,"Anthony Swarzak","- - -",53.1,-0.3467875053367671,,,,,0.1918856477872892,0.08968803531795154,,,,,,,"Anthony Swarzak",7466,461872
2019,"Trevor Bauer","- - -",213,-0.3458852116517691,,0.32606954367733315,,,2.028547410947689,-0.20662561044474556,,0.8778759999298195,,-0.9605680450849736,,,"Trevor Bauer",12703,545333
2016,"Casey Fien","- - -",39.1,-0.34570535242656536,,,,,4.1479601885895345,-2.7424091571654245,-4.0719092178803225,,,,,,"Casey Fien",3926,502272
2014,"Erasmo Ramírez","SEA",75.1,-0.344408301294908,,,,,-0.31451271137311343,-5.089211886874715,-2.3928926463102127,,,0.430823644870017,,,"Erasmo Ramirez",10314,541640
2023,"Shane McClanahan","TBR",115,-0.3430920583470621,,,,,,-0.2723899432942004,1.1228325623042374,,,2.6542496974480914,,,"Shane McClanahan",21483,663556
2022,"Jameson Taillon","NYY",177.1,-0.34306013421810055,,0.014336747984028765,,,0.18420474645968007,0.36229875850609633,1.2255137169886614,,,-1.7930289033894278,,,"Jameson Taillon",11674,592791
2021,"James Kaprielian","OAK",119.1,-0.3425425885574521,,,,,1.7884439926167002,0.44738238198416574,1.4268286411930446,,,0.08464584359899163,,,"James Kaprielian",18331,621076
2017,"Andrew Chafin","ARI",51.1,-0.34239670071242884,,,,,0.9579516936892586,0.35078212209819687,,,,0.6775130517780781,,,"Andrew Chafin",12988,605177
2016,"Michael Mariot","PHI",21.2,-0.34144052085192766,,,,,-2.8140628491254414,2.553426114474835,-8.457505734016497,,,4.807606749236584,,,"Michael Mariot",10835,592527
2018,"Casey Lawrence","SEA",23.1,-0.3412909366274148,,,,,-0.3468975275089698,-0.4690934386518266,-3.5383169849713645,,,-4.0236390309362875,,,"Casey Lawrence",11121,596271
2014,"Kevin Slowey","MIA",37.1,-0.34096099583334044,,,,,-6.3138781784054565,1.669885478913784,-7.804762879791467,,,-4.256184957921505,,,"Kevin Slowey",9918,458713
2016,"Jason Motte","COL",23.2,-0.3408153579313291,,-2.6797941359079847,,,,,-4.069129350994315,,,-3.7032889557026683,,,"Jason Motte",5861,435400
2022,"Aroldis Chapman","NYY",36.1,-0.34051535685672685,,,0.5496795593511941,,0.8439284968463814,-0.05957445096291468,,,,,,,"Aroldis Chapman",10233,547973
2017,"Juan Minaya","CHW",43.2,-0.3396175974315129,,0.10106842964887619,,,1.803237671004747,0.07085136047243017,-1.2066150141984038,,,1.1733461104865586,,,"Juan Minaya",10341,573668
2020,"Josh Lindblom","MIL",45.1,-0.3393658288363097,,0.630571155358624,1.2206145902959311,,,1.3624988412901538,0.8792505860328673,,,-2.170777103553216,,,"Josh Lindblom",7882,458676
2022,"Brad Keller","KCR",139.2,-0.33871265804737954,,,,,-1.3859972065923523,-0.15570864114433489,-2.071810727391173,,,-0.859922819010174,,,"Brad Keller",15734,641745
2019,"Lewis Thorpe","MIN",27.2,-0.3383898146687046,,,,,,4.308628240965076,-3.952557138752106,,,-6.7476390289110055,,,"Lewis Thorpe",15906,626929
2017,"Ubaldo Jiménez","BAL",142.2,-0.33820316020269825,,-1.1764213176710265,-0.893834509804097,,-1.8327898903072009,-0.7305444349720354,-1.8604722534391014,,,,,,"Ubaldo Jimenez",3374,434622
2024,"Louis Varland","MIN",49.2,-0.33656207372874564,,-3.421651139855385,,,-5.102030527504051,,,-1.2687836880130428,,-0.6477835607972551,,,"Louis Varland",27691,686973
2016,"Alec Asher","PHI",27.2,-0.3360825958986615,,,,,2.1556991165962773,3.886658996343613,2.4660289203852748,,,-1.5384766464568165,,,"Alec Asher",13560,594742
2016,"Danny Salazar","CLE",137.1,-0.33437364044892093,,,,,0.9882774318743875,-0.5462111940494541,-0.4417472755286231,,,2.9194071309335725,,,"Danny Salazar",5867,517593
2017,"Dan Straily","MIA",181.2,-0.3339828954546971,,,,,4.335471970596533,0.3709392594844774,-0.8757373338544763,,,-1.168812181623209,,,"Dan Straily",9460,573185
2019,"Taylor Cole","LAA",51.2,-0.3338830507082925,,-3.922238564118743,,,,-1.456059097792163,5.851346034217964,,,1.2494364457911458,,,"Taylor Cole",11964,518566
2014,"Dan Haren","LAD",186,-0.33362929745778147,,-0.044609961381340664,-1.2891720835264626,,0.018146426549979618,,,0.9673793938257716,,,,,"Dan Haren",1757,429717
2017,"Jason Hammel","KCR",180.1,-0.33235569002400256,,,,,-0.1436102520084489,-0.04906384937794387,-1.097344315995078,,,-2.129310893469325,,,"Jason Hammel",4538,434628
2018,"Kenta Maeda","LAD",125.1,-0.332181456152105,,5.668916553258896,2.3368952658812336,,1.01176464309295,1.11679766578069,-1.2831367722385005,,,,,,"Kenta Maeda",18498,628317
2020,"Kris Bubic","KCR",50,-0.3320316188406236,,,,,,,1.1197490944854311,,,-0.48822148589135933,,,"Kris Bubic",21455,663460
2014,"Taijuan Walker","SEA",38,-0.3319807763437967,,-1.3090911488502455,0.8433947289312208,,-2.700975764956739,,6.8664665422624065,,,,,,"Taijuan Walker",11836,592836
2024,"Jacob Latz","TEX",43.2,-0.3312506132918611,,,,,,-0.28203259953247606,-2.308037713533494,,,1.3778979606602504,,,"Jacob Latz",21306,656641
2015,"Scott Kazmir","- - -",183,-0.3307534226526817,,0.41753806215424777,,,0.8443832710167788,-1.8258134524027507,-0.9754777550697327,,,0.553715023720129,,,"Scott Kazmir",4897,431148
2018,"Ray Black","SFG",23.1,-0.3303972506072632,,,,,,1.504204438935066,,,,,,,"Ray Black",14244,605143
2018,"Michael Wacha","STL",84.1,-0.33016164787113667,,1.9849686228502343,,,,,-0.6424257805420889,,,1.9476514029372074,,,"Michael Wacha",14078,608379
2018,"Nick Tropeano","LAA",76,-0.3301195173726534,,,-0.8257650644981374,,1.1771304452599123,-1.5163803531729674,,,,-1.165805343378541,,,"Nick Tropeano",12385,607374
2021,"Wade Davis","KCR",42.2,-0.33008003907818945,,-0.439721312585885,,,-0.9908925518393517,,,-1.7615291481183855,,10.564308706671,,,"Wade Davis",7441,451584
2022,"Jake McGee","- - -",37,-0.3292022755587627,,,,,,-1.9117907086318289,,,,,,,"Jake McGee",7550,459429
2019,"Brandon Kintzler","CHC",57,-0.32919562654569745,,,,,1.8458203395140027,-1.874346551538884,,,,1.9130968575676284,,,"Brandon Kintzler",9939,445213
2016,"Josh Tomlin","CLE",174,-0.32882963040078333,,-0.7870586566469461,,,1.7768101522036024,,-1.3202874810847733,,,0.5461016280013461,,,"Josh Tomlin",9388,458708
2016,"Michael Wacha","STL",138,-0.328750969109821,,-1.3969082412296447,,,,,-0.06248148429633385,,,-0.26045482936165026,,,"Michael Wacha",14078,608379
2021,"Edward Cabrera","MIA",26.1,-0.32645972999366557,,,,,-3.6106381565332413,-0.4576219777975764,2.1122019427518053,,,-5.723395966516252,,,"Edward Cabrera",21690,665795
2015,"Jimmy Nelson","MIL",177.1,-0.32640584652219806,,,,,-0.2889952162656878,1.7102401163795553,,-0.11110369732060771,,0.14343213509110844,,,"Jimmy Nelson",10547,519076
2020,"Elieser Hernández","MIA",25.2,-0.32603647770746697,,,,,,1.7421742547539216,,,,0.11218128105004628,,,"Elieser Hernandez",16933,622694
2015,"Carlos Villanueva","STL",61,-0.32386264039410484,,,,,-0.5276789955262627,1.5708790938643846,-3.0025512034840443,,3.8881421621356695,1.145776416190335,,,"Carlos Villanueva",4138,453646
2017,"Brian Johnson","BOS",27,-0.322957935342827,,,,,-0.22748385866483053,1.0213119414996128,-0.7625363547149605,,,-3.2468578591942783,,,"Brian Johnson",14272,598271
2021,"Shane McClanahan","TBR",123.1,-0.32113178193718384,,,,,,1.221874943826867,2.294256672083071,,,-3.021982096277984,,,"Shane McClanahan",21483,663556
2023,"Alexis Díaz","CIN",67.1,-0.3206390418535006,,,,,,2.0984201875817416,,,,,,,"Alexis Diaz",21132,664747
2023,"Gus Varland","- - -",20.1,-0.32030543183336163,,,,,,-3.009842898058628,,,,-3.6044781841337676,,,"Gus Varland",24737,681402
2018,"Jared Hughes","CIN",78.2,-0.32026645356929434,,,,,2.339626161065864,0.35971932609876,,,,1.3913649693131447,,,"Jared Hughes",9325,453172
2017,"Jerad Eickhoff","PHI",128,-0.3200359067035202,,,,,-2.898593915339846,-1.6849951209546112,0.9670612171099893,,,-8.48311148583889,,,"Jerad Eickhoff",12664,595191
2014,"Justin De Fratus","PHI",52.2,-0.3198858680469649,,,,,-2.51258934166894,1.943486203488551,,,,1.6190154281885998,,,"Justin De Fratus",4955,518603
2016,"Dylan Bundy","BAL",109.2,-0.31920210591833065,,,,,-6.306043043732642,,0.2496496523113063,,,0.0656346385150067,,,"Dylan Bundy",12917,605164
2023,"Rich Hill","- - -",146.1,-0.3190148837132261,,-1.2681446398698515,,,2.4950871989130974,-2.5153769884963295,-1.157644150476882,-3.651125591836477,,-0.05684500752851881,,,"Rich Hill",4806,448179
2015,"Carson Smith","SEA",70,-0.31551457941532135,,,1.5794560313224792,,0.8302371381619655,2.0027928149649328,,,,-1.6765456784654549,,,"Carson Smith",13172,605476
2024,"Jose Quintana","NYM",170.1,-0.3153395611704804,,,,,0.8181035475126494,,-0.04430279202227082,,,0.4992065232192331,,,"Jose Quintana",11423,500779
2016,"Mike Wright Jr.","BAL",74.2,-0.31520665905783685,,,,,0.7840942248650309,-2.2717427399198886,-3.3296784786420446,,,-0.5985509641099684,,,"Mike Wright Jr.",12586,605541
2024,"Cam Booser","BOS",42.2,-0.31510572815150545,,0.21931146824262976,,,,0.9624049226503546,,,,,,,"Cam Booser",16061,592155
2021,"Clayton Kershaw","LAD",121.2,-0.31465223474226084,,,,,,2.0217724426677735,0.02548907074954484,,,-0.8279145779934797,,,"Clayton Kershaw",2036,477132
2019,"Richard Bleier","BAL",55.1,-0.3141069163878759,,-2.1188720379785826,,,1.5333745108431613,-3.807994071394205,,,,-7.757651091863711,,,"Richard Bleier",7803,542947
2023,"Trevor Gott","- - -",58,-0.3139811385179235,,0.7778909271924284,,,1.316098085440257,,-2.621552504707074,,,-6.248533139005303,,,"Trevor Gott",15046,641627
2016,"Trevor Rosenthal","STL",40.1,-0.31290493329410796,,,,,,-4.490007988330143,-13.460694160312414,,,0.6330727289120357,,,"Trevor Rosenthal",10745,572096
2015,"Lance McCullers Jr.","HOU",125.2,-0.3109205692076048,,,,,-1.4593694613061168,,,2.2994057418165794,,-0.6049364217983678,,,"Lance McCullers Jr.",14120,621121
2014,"Maikel Cleto","CHW",29.1,-0.31000170958498136,,,,,-3.477130649057594,-0.20483083119898132,,,,4.000741565092043,,,"Maikel Cleto",5529,521055
2016,"Mike Foltynewicz","ATL",123.1,-0.3096049905826266,,,,,1.1113308488585503,0.3039253655300346,-1.8431027810419758,,,0.8573387732960769,,,"Mike Foltynewicz",10811,592314
2020,"Nathan Eovaldi","BOS",48.1,-0.30955253234991786,,-1.9233403337556263,0.2850894665434247,,,3.740431152676281,2.2329837406479465,,,,,,"Nathan Eovaldi",9132,543135
2014,"Cole Hamels","PHI",204.2,-0.30768957403500363,,0.8559858421963381,,,2.3875803917857774,,-0.2417440203203497,,,2.6672980965862814,,,"Cole Hamels",4972,430935
2015,"Héctor Neris","PHI",40.1,-0.3060677654895128,,,1.6695380649145912,,-0.7790139678152318,-2.4059567665276322,,,,2.3606547464927035,,,"Hector Neris",11804,593576
2017,"Madison Bumgarner","SFG",111,-0.3056345483891561,,1.9687651358607228,,,,,0.5066958331578487,,,-1.9232497985164323,,,"Madison Bumgarner",5524,518516
2018,"Yonny Chirinos","TBR",89.2,-0.3036388075527023,,,0.811441971287543,,0.7197660936762154,1.0383589729814735,,,,,,,"Yonny Chirinos",16401,630023
2014,"Hyun Jin Ryu","LAD",152,-0.3031469624232243,,,,,0.8736127041450494,1.7108376849512632,1.4760358430563458,,,-0.9860637698305044,,,"Hyun Jin Ryu",14444,547943
2019,"Jordan Zimmermann","DET",112,-0.3024235135669649,,,,,-0.4148598439220725,-1.4627623253190458,-1.6784401221589726,,,-2.2871854691169204,,,"Jordan Zimmermann",4505,519455
2016,"Antonio Bastardo","- - -",67.2,-0.3020010729801412,,,,,0.27267754610095707,0.9024603534547537,,,,-2.8267995973950937,,,"Antonio Bastardo",8844,455374
2022,"Tanner Scott","MIA",62.2,-0.30063583913618597,,,,,,-0.0308354428760924,,,,,,,"Tanner Scott",17586,656945
2017,"Brian Duensing","CHC",62.1,-0.29903371495748654,,,,,3.449219528927791,0.16631591133773327,-0.772523314413363,,,2.2638850544086275,,,"Brian Duensing",4064,488846
2021,"Chris Paddack","SDP",108.1,-0.2986880377570477,,,,,,,0.4635986637162126,,,-0.12169849051504719,,,"Chris Paddack",20099,663978
2017,"Santiago Casilla","OAK",59,-0.29788199898808504,,,,,-1.0772999536862478,0.6532960101707369,,1.8875537831421312,,-2.077533836875643,,,"Santiago Casilla",2873,433586
2024,"Jhoan Duran","MIN",54.1,-0.2977260474042972,,,1.7897495697336507,,,,-0.16209307221733793,,,,,,"Jhoan Duran",21029,661395
2014,"James Shields","KCR",227,-0.296433047432617,,0.8366634301281193,,,0.08931571628530897,,,0.09430630919006136,,-0.3155508162441967,,,"James Shields",7059,448306
2018,"Tim Mayza","TOR",35.2,-0.29539694220332774,,,,,5.348161980509758,0.5153382245673618,,,,,,,"Tim Mayza",15042,641835
2022,"Mike Clevinger","SDP",114.1,-0.29530404358892076,,0.3708521848716212,,,2.2803810672587033,-1.5646454233028726,-1.7160305094260437,,,-0.7784361348432653,,,"Mike Clevinger",12808,605182
2016,"José Berríos","MIN",58.1,-0.2950064348628453,,,,,-1.2816634483128038,,-2.265203352037229,,,-3.2188636753143687,,,"Jose Berrios",14168,621244
2020,"Dinelson Lamet","SDP",69,-0.2948651109368373,,,,,4.65780488148178,3.51943725045757,,,,,,,"Dinelson Lamet",17186,659275
2015,"Bo Schultz","TOR",43,-0.2942550769470576,,3.3164793359381814,,,2.1556158495299957,3.367332443594932,,,,3.4387477984031043,,,"Bo Schultz",5028,544759
2015,"Tyson Ross","SDP",196,-0.2928427438466595,,2.2956085986778385,,,-0.8902549438062124,1.6863164954392413,,,,0.21986234606358046,,,"Tyson Ross",7872,475115
2021,"Huascar Ynoa","ATL",91,-0.29282438444689624,,,,,-2.8515741725762687,1.0082714431560957,,,,1.5949151657446468,,,"Huascar Ynoa",20468,660623
2021,"Kwang Hyun Kim","STL",106.2,-0.2917912387366823,,,,,6.856439901249749,1.1509402309462493,0.7420160701569123,,,-0.6530867570212909,,,"Kwang Hyun Kim",27458,547942
2019,"Rafael Montero","TEX",29,-0.2889021187201961,,,,,1.9060901394396117,-2.4803164577673353,,,,3.3751460419998645,,,"Rafael Montero",12760,606160
2019,"Will Smith","SFG",65.1,-0.2888517922784653,,,,,,3.2727610514142342,2.160217264231215,,,0.7413620423329503,,,"Will Smith",8048,519293
2022,"Tyler Wells","BAL",103.2,-0.2886980109503248,,0.16463206004385553,,,,-0.004283144333205381,-0.5969152263732571,,,1.2660921517476784,,,"Tyler Wells",20000,669330
2019,"Trevor Williams","PIT",145.2,-0.2881381145696964,,,,,0.9582770940311317,-1.3630485612843226,-4.086305750977425,,,-1.8464039654490796,,,"Trevor Williams",16977,592866
2021,"Kyle Gibson","- - -",182,-0.28477939918185724,,1.3438980015137356,,,0.15603444862122437,0.806471031526895,1.6300784234772436,,,0.6295007389861268,,,"Kyle Gibson",10123,502043
2014,"Joe Nathan","DET",58,-0.2845699945354122,,0.11146128177642821,,,0.15733517556382504,-0.14887051331618475,-0.5261300094175658,,,-4.140157997608185,,,"Joe Nathan",1122,150274
2021,"Tyler Rogers","SFG",81,-0.28326378928290474,,,,,0.4825777115421168,2.3789718045272688,,,,,,,"Tyler Rogers",15541,643511
2014,"Cliff Lee","PHI",81.1,-0.2831837489506677,,-4.700256802670943,,,0.0575024151228685,-0.35184502344706964,-2.234540284714765,,,2.4380859471004426,,,"Cliff Lee",1636,424324
2018,"Ian Kennedy","KCR",119.2,-0.2831256438909293,,-1.6785870902063724,,,-9.375757320473593,3.054675894478957,,0.21045104481447907,,1.618874381998139,,,"Ian Kennedy",6986,453178
2015,"Tanner Scheppers","TEX",38.1,-0.2818713130029005,,,,,-18.213109080405797,3.3272024476900697,0.7706267565178375,,,-7.950807038856588,,,"Tanner Scheppers",10267,489294
2016,"Daniel Norris","DET",69.1,-0.2817413800914816,,,,,,0.33689948312681295,0.35738740917495504,,,-0.08777436706122388,,,"Daniel Norris",13475,596057
2022,"Marco Gonzales","SEA",183,-0.2815658231997789,,-1.7466553616561469,,,,,0.1711781676907552,,,-0.32360215730577535,,,"Marco Gonzales",15467,594835
2024,"Matthew Liberatore","STL",86,-0.281452396302484,,-1.808711809330973,,,-0.762067398977624,1.8958299624967705,-0.334320729598403,,,2.533930533876022,,,"Matthew Liberatore",22294,669461
2014,"Hector Noesí","- - -",172.1,-0.28125733473247155,,,,,4.285070003022121,-1.3003601743611548,-1.1426181094833168,,,-0.21305336514010906,,,"Hector Noesi",3292,456051
2019,"Neil Ramírez","- - -",25,-0.28035260505017606,,,,,,-3.1530787165348344,-0.23855910804428038,,,,,,"Neil Ramirez",7677,519166
2021,"John Means","BAL",146.2,-0.2800245902844868,,,,,,0.9278838997896838,2.428478659952388,1.56333746131638,,1.0928429434023068,,,"John Means",16269,607644
2022,"Manny Bañuelos","- - -",41,-0.27953045080519384,,,,,2.0530896103070453,-4.307446517703826,2.064131815382775,,,0.7486628265016609,,,"Manny Banuelos",5365,544365
2016,"Jarred Cosart","- - -",57,-0.27852405688172166,,0.766146370843679,,,1.1647218161008575,,,-1.2230487712964588,,-1.938979541424845,,,"Jarred Cosart",10304,543054
2022,"Sean Newcomb","- - -",27.2,-0.27846367600815075,,-4.555641621765163,,,2.0274712704122066,,-3.7115484154943763,,,15.076889780660471,,,"Sean Newcomb",16943,656794
2023,"Jeff Hoffman","PHI",52.1,-0.2772154590609122,,,1.143954482770735,,6.474049655454499,2.7471709432295306,,,,,,,"Jeff Hoffman",17432,656546
2015,"Mike Pelfrey","MIN",164.2,-0.2762021400131188,,,0.26519621246831215,,0.060688788576995986,-0.9334047543413845,-0.16671283231986747,,,,,,"Mike Pelfrey",5203,460059
2018,"Danny Barnes","TOR",41,-0.27614882585487477,,,,,-14.453367702662945,-1.3016961580690216,,,,-2.9152119691598224,,,"Danny Barnes",11388,592130
2022,"Mitch Keller","PIT",159,-0.27603589968489145,,,,,1.245711966025345,0.6813446544919268,-1.395253102474114,,,-2.317537220916307,,,"Mitch Keller",17594,656605
2021,"Taylor Widener","ARI",70.1,-0.27532671867180225,,5.960346385836601,,,,-1.5556913751985224,23.78343492746353,,,-0.5492940392249669,,,"Taylor Widener",19266,642203
2018,"Chad Kuhl","PIT",85,-0.2752402164744881,,,,,-2.2069681350184585,1.358581181655082,,2.2140110317776176,,-4.523370754905045,,,"Chad Kuhl",14975,641771
2017,"Jon Gray","COL",110.1,-0.2746007579164978,,,,,-15.144316399736063,1.944189857521185,0.4968968138749164,,,-1.2036904273554683,,,"Jon Gray",14916,592351
