Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Drew Hutchison",,0.04749999940395355,0.0706000030040741,0.04960000142455101,5.305229723453522,0.29829999804496765,0.1492999941110611,0,0,,1,4.500999927520752,1.0951000452041626,0.6302000284194946,0.5894699692726135,0.15833333134651184,0.4553999900817871,,0.04230000078678131,0.7003999948501587,6.303599953651428,4.098599910736084,1.5379886036544952,1.4249999821186066,0.1556098658361797,0.10117751553322758,0.05443235030295211,0.2735493374298493,1.5505000352859497,0.29790010195457534,0.6925623834207977,0.42897658976288394,,5.405673649907112,-0.00023126606051793484,,,,,,,,,2.512939924001694,2.512939924001694,2.849366709589958,2.849366709589958,,,,,,,,,,,,,,,,,,,"Drew Hutchison","10732",571800
"Christian Mejias",,0.04800000041723251,0.07289999723434448,0.05719999969005585,5.371920168399811,0.19519999623298645,0.1712000072002411,0,0,,1,4.48799991607666,1.0822999477386475,0.6355999708175659,0.5968800187110901,0.17355555295944214,0.4293999969959259,,0.055799998342990875,0.7027000188827515,6.324300169944763,3.864599972963333,1.6364695477383029,1.5619999766349792,0.15657309091419078,0.09567736297359397,0.060895727940596805,0.27038572228690666,1.5116999447345734,0.29065456727016165,0.6905372935263323,0.3980096364904586,,5.561462496221066,-0.00023548455125253312,,,,,,,,,2.401086886227131,2.401086886227131,2.693577863276005,2.693577863276005,,,,,,,,,,,,,,,,,,,"Christian Mejias","sa946165",671781
"Chris Kachmar","CHC",0.04839999973773956,0.06830000132322311,0.048500001430511475,5.140529751777649,0.34279999136924744,0.13979999721050262,0,0,,1,4.4029998779296875,1.0463999509811401,0.6061000227928162,0.5711699724197388,0.18022222816944122,0.3702000081539154,,0.056699998676776886,0.7889999747276306,7.1009997725486755,3.3318000733852386,2.131280273769183,1.622000053524971,0.17919600195370033,0.08407904120315018,0.09511696075055015,0.26317245162454,1.4165999591350555,0.28806550129113256,0.6961330459481038,0.3589719129968633,,5.300629396736622,-0.00023818375791812317,,,,,,,,,2.7599266499280923,2.7599266499280923,2.9544109627604485,2.9544109627604485,,,,,,,,,,,,,,,,,,,"Chris Kachmar","sa1170503",690148
"Michael Cuevas","WSN",0.04019999876618385,0.08169999718666077,0.053300000727176666,5.664059937000275,0.1754000037908554,0.1754000037908554,0,0,,1,4.558000087738037,1.156999945640564,0.6732000112533569,0.6293399930000305,0.15966667234897614,0.46630001068115234,,0.054099999368190765,0.5521000027656555,4.9689000248909,4.196700096130371,1.1840016944438194,1.4370000511407852,0.12112768585742653,0.10230364232234128,0.018824043535085253,0.2865563511438417,1.6232999563217163,0.29987469381950754,0.6787559689340489,0.46072542992613863,,5.7877071246504785,-0.000272425236766815,,,,,,,,,1.9709000468254092,1.9709000468254092,2.467333234846592,2.467333234846592,,,,,,,,,,,,,,,,,,,"Michael Cuevas","sa3011437",689821
"Alvaro Seijas",,0.047200001776218414,0.0722000002861023,0.052299998700618744,5.404050350189209,0.25049999356269836,0.15950000286102295,0,0,,1,4.539999961853027,1.073199987411499,0.640500009059906,0.6004500389099121,0.15966667234897614,0.5098000168800354,,0.04830000177025795,0.7638000249862671,6.874200224876404,4.588200151920319,1.4982346012083445,1.4370000511407852,0.16823789237974304,0.11229075356026161,0.055947138819481435,0.26951957676472893,1.5830000042915344,0.2986932333072417,0.6932865813345589,0.41699022038507594,,5.477407106012106,-0.0002737072900428335,,,,,,,,,2.4990799568593505,2.4990799568593505,2.7776332534849644,2.7776332534849644,,,,,,,,,,,,,,,,,,,"Alvaro Seijas","sa861440",661099
"Adam Scott",,0.04960000142455101,0.06700000166893005,0.05000000074505806,5.026680171489716,0.34529998898506165,0.13930000364780426,0,0,,1,4.5370001792907715,1.0317000150680542,0.5996999740600586,0.5585200190544128,0.14122222363948822,0.5340999960899353,,0.0681999996304512,0.7746999859809875,6.972299873828888,4.806899964809418,1.450477423052702,1.271000012755394,0.1707515881346272,0.11772095547358483,0.05303063266104238,0.262205496463489,1.5658000111579895,0.2949795576596922,0.7061675878416858,0.4389870578797726,,5.348429282009602,-0.0003037046385867394,,,,,,,,,2.7230465948581704,2.7230465948581704,2.9066110774874687,2.9066110774874687,,,,,,,,,,,,,,,,,,,"Adam Scott","sa3006826",681792
"Ben Krauth",,0.04910000041127205,0.06480000168085098,0.042500000447034836,5.003009676933289,0.4408999979496002,0.11890000104904175,0,0,,1,4.460999965667725,1.0561000108718872,0.5942999720573425,0.5558899641036987,0.15644444525241852,0.4415999948978424,,0.04600000008940697,0.7615000009536743,6.853500008583069,3.9743999540805817,1.7244112539671475,1.4080000072717667,0.17070163793190987,0.0989912571836892,0.07171038074822067,0.2657925249571646,1.4977000057697296,0.29444236985718614,0.7065110899207253,0.40299867022992053,,5.228618130832911,-0.00031375733646846204,,,,,,,,,2.7900733120739463,2.7900733120739463,3.0264222286641598,3.0264222286641598,,,,,,,,,,,,,,,,,,,"Ben Krauth","sa918347",670078
"Denyi Reyes",,0.047600001096725464,0.06350000202655792,0.03290000185370445,5.095979869365692,0.5390999913215637,0.09809999912977219,0,0,,1,4.35099983215332,1.0951000452041626,0.6015999913215637,0.5662199854850769,0.181444451212883,0.2888999879360199,,0.042500000447034836,0.6897000074386597,6.207300066947937,2.600099891424179,2.387331381929311,1.633000060915947,0.15851529166741554,0.06639852886251264,0.0921167628049029,0.2724400656203109,1.3840000331401825,0.2901916915544373,0.6924030196169096,0.3709931003134399,,5.228618175536394,-0.0003417165256416024,,,,,,,,,2.7061731822788717,2.7061731822788717,3.026422183960676,3.026422183960676,,,,,,,,,,,,,,,,,,,"Denyi Reyes","20526",660593
"Daniel Tillo",,0.0494999997317791,0.06270000338554382,0.039799999445676804,4.84740024805069,0.5002999901771545,0.1062999963760376,0,0,,1,4.5279998779296875,1.0751999616622925,0.5838000178337097,0.5386000275611877,0.11988888680934906,0.5217000246047974,,0.05130000039935112,0.6855000257492065,6.169500231742859,4.695300221443176,1.313973535401867,1.0789999812841415,0.15139135252420413,0.11521643963544703,0.0361749128887571,0.27185840749575757,1.5968999862670898,0.3033108193171419,0.708929734863423,0.5040214446681228,,5.161595911532641,-0.0003563364277244333,,,,,,,,,2.7818467684090136,2.7818467684090136,3.09344444796443,3.09344444796443,,,,,,,,,,,,,,,,,,,"Daniel Tillo","sa876284",664700
"Peter Van Loon","BAL",0.05079999938607216,0.06790000200271606,0.05620000138878822,5.0694297552108765,0.2685999870300293,0.15559999644756317,0,0,,1,4.413000106811523,1.0542000532150269,0.6000999808311462,0.5632699728012085,0.1761111170053482,0.37549999356269836,,0.04879999905824661,0.7750999927520752,6.975899934768677,3.3794999420642853,2.064181107962268,1.5850000530481339,0.17564014819661986,0.08508950475281186,0.09055064344380799,0.26429664377738116,1.4297000467777252,0.28908382381899167,0.7011823812624309,0.3865956864270032,,5.267184872925282,-0.0003681385098828143,,,,,,,,,2.7702131301164625,2.7702131301164625,2.987855486571789,2.987855486571789,,,,,,,,,,,,,,,,,,,"Peter Van Loon","sa3017543",687967
"Carlos Duran","LAD",0.05079999938607216,0.07029999792575836,0.05339999869465828,5.60664027929306,0.18780000507831573,0.1728000044822693,0,0,,1,4.559999942779541,1.1028000116348267,0.6632000207901001,0.6229600310325623,0.17955555021762848,0.48910000920295715,,0.051899999380111694,0.7408000230789185,6.667200207710266,4.401900082826614,1.5146187060722702,1.6159999519586563,0.16245614745059953,0.10725877529393717,0.05519737215666236,0.2743966234613318,1.5919000208377838,0.2979510888913578,0.6927896942242882,0.4176450979383148,,5.73066249191761,-0.00037463524400087626,,,,,,,,,2.1827867224812505,2.1827867224812505,2.52437786757946,2.52437786757946,,,,,,,,,,,,,,,,,,,"Carlos Duran","sa3006404",679922
"Dalton Rogers","BOS",0.04769999906420708,0.0738999992609024,0.0551999993622303,5.563170254230499,0.1754000037908554,0.1754000037908554,0,0,,1,4.625,1.05239999294281,0.6590999960899353,0.6181300282478333,0.15111111104488373,0.6359999775886536,,0.043299999088048935,0.8212000131607056,7.39080011844635,5.723999798297882,1.2911950347454793,1.3599999994039536,0.1775567596023147,0.13751350866781697,0.04004325093449773,0.2667207305983737,1.6883999705314636,0.30311839872859053,0.6969589781694767,0.42051930451057884,,5.614984706789255,-0.0003895883319949648,,,,,,,,,2.409593448787928,2.409593448787928,2.640055652707815,2.640055652707815,,,,,,,,,,,,,,,,,,,"Dalton Rogers","sa3020479",800059
"Kevin Smith",,0.049400001764297485,0.0649000033736229,0.04399999976158142,4.97141969203949,0.4244999885559082,0.12250000238418579,0,0,,1,4.514999866485596,1.0111000537872314,0.5918999910354614,0.5523799657821655,0.1451111137866974,0.5449000000953674,,0.04960000142455101,0.8335000276565552,7.501500248908997,4.904100000858307,1.5296385162611075,1.3060000240802765,0.18460687758676245,0.12068660381146566,0.06392027377529678,0.2579008005643901,1.5560000538825989,0.29436495441732946,0.7126466247294577,0.41598643039722427,,5.2579847879707815,-0.0004100665810185194,,,,,,,,,2.8697732113301755,2.8697732113301755,2.997055571526289,2.997055571526289,,,,,,,,,,,,,,,,,,,"Kevin Smith","sa3007710",663325
"Matthew Thompson","CHC",0.04670000076293945,0.07490000128746033,0.05790000036358833,5.4273598194122314,0.1754000037908554,0.1754000037908554,0,0,,1,4.5370001792907715,1.0693999528884888,0.6435999870300293,0.6030399799346924,0.16122221946716309,0.5156000256538391,,0.04969999939203262,0.7390000224113464,6.651000201702118,4.640400230884552,1.433281585807159,1.4509999752044678,0.16288296081285755,0.11364337784408865,0.0492395829687689,0.2692549566576743,1.5849999785423279,0.2956810237068021,0.6925680121401006,0.4207124698838734,,5.568829242885113,-0.00044166704387016263,,,,,,,,,2.4186267927289014,2.4186267927289014,2.6862111166119576,2.6862111166119576,,,,,,,,,,,,,,,,,,,"Matthew Thompson","sa3011866",683010
"Zack Godley",,0.047600001096725464,0.07159999758005142,0.052400000393390656,5.344290196895599,0.2578999996185303,0.15790000557899475,0,0,,1,4.519999980926514,1.0836000442504883,0.6337000131607056,0.5938100218772888,0.16344444453716278,0.45890000462532043,,0.06549999862909317,0.7348999977111816,6.614099979400635,4.130100041627884,1.6014382007060728,1.471000000834465,0.16258849575493609,0.10152655012428888,0.06106194563064721,0.2711983307402587,1.5425000488758087,0.29708740179470955,0.6917982608566559,0.419004959397467,,5.483218152821064,-0.0004467922937354324,,,,,,,,,2.4688732028007507,2.4688732028007507,2.7718222066760063,2.7718222066760063,,,,,,,,,,,,,,,,,,,"Zack Godley","14862",643327
"Kyle Kubat",,0.04919999837875366,0.06769999861717224,0.050200000405311584,5.100930154323578,0.3321000039577484,0.1421000063419342,0,0,,1,4.465000152587891,1.0807000398635864,0.6061000227928162,0.5667700171470642,0.16155555844306946,0.4271000027656555,,0.0406000018119812,0.6888999938964844,6.200099945068359,3.8439000248908997,1.6129711763885781,1.4540000259876251,0.1542889071341244,0.09565509253524003,0.05863381459888438,0.27035749126858266,1.507800042629242,0.2920844844658164,0.7035614528630951,0.4069980042118583,,5.380562645196915,-0.0004488620649867649,,,,,,,,,2.5777465015649796,2.5777465015649796,2.8744777143001556,2.8744777143001556,,,,,,,,,,,,,,,,,,,"Kyle Kubat","sa827380",665417
"Wyatt Short",,0.04910000041127205,0.06379999965429306,0.03999999910593033,4.953239679336548,0.4772000014781952,0.1111999973654747,0,0,,1,4.478000164031982,1.0602999925613403,0.590399980545044,0.5503599643707275,0.14633333683013916,0.4478999972343445,,0.061000000685453415,0.742900013923645,6.686100125312805,4.0310999751091,1.658629199622331,1.3170000314712524,0.16589995236952812,0.10002232711645465,0.06587762525307347,0.2671386329864096,1.5081999897956848,0.2967552529133777,0.7041943886576976,0.43101186030019334,,5.198273704200983,-0.00045697497089619565,,,,,,,,,2.8024200104177,2.8024200104177,3.0567666552960873,3.0567666552960873,,,,,,,,,,,,,,,,,,,"Wyatt Short","sa874187",670151
"Jonathan Aro","LAA",0.0471000000834465,0.06310000270605087,0.029600000008940697,5.189669966697693,0.5753999948501587,0.09040000289678574,0,0,,1,4.416999816894531,1.0980000495910645,0.614799976348877,0.5766299962997437,0.17100000381469727,0.36890000104904175,,0.048500001430511475,0.7354000210762024,6.6186001896858215,3.3201000094413757,1.993494223325952,1.5390000343322754,0.16649310653429947,0.08351822873934485,0.08297487779495462,0.2745274778826014,1.4669000506401062,0.29968967698623694,0.6941751876541096,0.4173342484122706,,5.25944037437439,-0.0004611764376915495,,,,,,,,,2.6604998588562014,2.6604998588562014,2.9955999851226807,2.9955999851226807,,,,,,,,,,,,,,,,,,,"Jonathan Aro","14699",608167
"Ethan Lindow",,0.04879999905824661,0.07109999656677246,0.05620000138878822,5.271120071411133,0.2290000021457672,0.164000004529953,0,0,,1,4.447999954223633,1.1155999898910522,0.6233999729156494,0.5856800079345703,0.1792222261428833,0.35670000314712524,,0.04749999940395355,0.6340000033378601,5.706000030040741,3.210300028324127,1.777403974612131,1.6130000352859497,0.14253597344034155,0.08019334685658393,0.062342626583757624,0.2758791243937845,1.4722999930381775,0.28984839377672555,0.6950284520341478,0.38001417877161187,,5.52952930033207,-0.00046234459659716707,,,,,,,,,2.3504066437482836,2.3504066437482836,2.725511059165001,2.725511059165001,,,,,,,,,,,,,,,,,,,"Ethan Lindow","sa3005028",676600
