Season,Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
2019,"Dallas Keuchel","ATL",112.2,7.205572128295898,,4.220126095333615,,,2.986607524446116,-0.1633617060844887,,,,2.161879423359663,,,"Dallas Keuchel",9434,572971
2019,"Ryan Buchter","OAK",45.1,10.395149541095021,,7.676825747282609,,,,,-1.8150591416792436,,,,,,"Ryan Buchter",9456,488748
2019,"Dan Straily","BAL",47.2,9.888614472888765,,,,,7.854065895080566,1.6406988430517324,-3.292349142186782,,,1.9769581807017838,,,"Dan Straily",9460,573185
2019,"Jeremy Jeffress","MIL",52,8.689154177295919,,,3.3808065561147838,,4.966030706724616,,,-3.2870045646292265,,,,,"Jeremy Jeffress",9490,502026
2019,"David Hale","NYY",37.2,9.93296326982214,,,,,7.94900001128974,,0.9520517522638494,,,6.214052677154541,,,"David Hale",9756,571735
2019,"Joe Kelly","LAD",51.1,8.165029672475962,,,,,5.3714727145522385,,,-6.954459433229814,,4.139707548124296,,,"Joe Kelly",9761,523260
2019,"Miles Mikolas","STL",184,8.75751662932009,,,,,7.2324416701858105,1.8305206995576484,-8.169315592447917,,,4.142968008451373,,,"Miles Mikolas",9803,571945
2019,"Sergio Romo","- - -",60.1,6.526233825683594,,,,,1.515818394405741,4.550309848624578,,,,1.5403096199035644,,,"Sergio Romo",9817,489265
2019,"Chaz Roe","TBR",51,9.13235855102539,,3.788595684504105,,,3.901365794003282,-1.31254343479922,-1.2473026116689045,,,,,,"Chaz Roe",9866,475054
2019,"Brandon Kintzler","CHC",57,7.661928653717041,,,,,5.272450539688032,2.028925577799479,,,,5.306414794921875,,,"Brandon Kintzler",9939,445213
2019,"Mike Minor","TEX",208.1,8.809330249039746,,,,,,1.8118980864775345,,-5.553568150293733,,6.797591461107748,,,"Mike Minor",10021,501985
2019,"Kyle Gibson","MIN",160,9.476497529044984,,,,,7.136946529620926,-0.26825810807922573,-4.76167872269498,,,3.8628562398138198,,,"Kyle Gibson",10123,502043
2019,"Mike Leake","- - -",197,4.5397440354215455,,3.26482381500323,,,2.1013447256649243,-0.6035586809664565,,-0.8274667212303649,,-0.7766871010384908,,,"Mike Leake",10130,502190
2019,"Stephen Strasburg","WSN",209,8.74339182630289,,,,,6.32217384281015,3.7981847127278647,-4.360589817381871,,,1.8593973214285715,,,"Stephen Strasburg",10131,544931
2019,"Brad Boxberger","KCR",26.2,8.105255383403362,,,,,,4.113598910245028,,,,1.3510776306531445,,,"Brad Boxberger",10133,502202
2019,"Ryan Weber","BOS",40.2,4.666868845621745,,2.1235814094543457,,,0.5637600835925805,-3.1418527097118143,-6.845973250889542,,,1.4870858192443848,,,"Ryan Weber",10160,543901
2019,"Tyler Skaggs","LAA",79.2,10.267775114002147,,,,,,,-9.508503621854926,,,6.407699307528409,,,"Tyler Skaggs",10190,572140
2019,"Shelby Miller","TEX",44,9.616632405739027,,4.488762701711347,,,7.890803718566895,,-5.830502755301339,,,5.366119384765625,,,"Shelby Miller",10197,571946
2019,"Aroldis Chapman","NYY",57,13.627422917114888,,,,,11.376212071890782,1.345529234254515,,,,6.083998203277588,,,"Aroldis Chapman",10233,547973
2019,"Ryan Tepera","TOR",21.2,9.509235650720731,,4.255044989629623,,,7.058435487353112,-0.8984720706939697,,,,1.723425989565642,,,"Ryan Tepera",10291,572193
2019,"Zack Wheeler","NYM",195.1,9.265537346554911,,3.8597801610043176,4.256988016764323,,7.728167310585339,4.304999987284343,-6.457140491266919,,,6.210551992724442,,,"Zack Wheeler",10310,554430
2019,"Juan Minaya","CHW",27.2,8.5205355743102,,-0.01875149831175804,,,,1.498020262945266,-0.306264066696167,,,1.662919044494629,,,"Juan Minaya",10341,573668
2019,"Robbie Erlin","SDP",55.1,10.064201354980469,,,,,7.426828646192364,5.361476761954171,-9.833095996179313,,,5.38350622309079,,,"Robbie Erlin",10354,572362
2019,"Mychal Givens","BAL",63,7.038141959338331,,,,,,2.712257065458926,,,,-1.8947303868547272,,,"Mychal Givens",10430,571710
2019,"Jimmy Nelson","MIL",22,8.250961775632248,,,,,5.7089596955672555,0.008730645613236861,,-7.514530461008956,,3.394879326224327,,,"Jimmy Nelson",10547,519076
2019,"Chad Bettis","COL",63.2,6.998873909637534,,3.023751967446098,,,5.580672924335186,,-4.732127774146296,,,2.3645947008247834,,,"Chad Bettis",10587,518452
2019,"Chris Sale","BOS",147.1,6.904754742355606,,,,,2.63198548579121,-2.502604338536167,,,,-0.19493661324183145,,,"Chris Sale",10603,519242
2019,"Shane Greene","- - -",62.2,9.315946367051867,,4.500185588254767,,,5.734352610935675,1.8483153094211822,,,,1.0322636604309081,,,"Shane Greene",10756,572888
2019,"Mike Foltynewicz","ATL",117,8.817188285965795,,,,,5.897112381359762,2.455244893921352,-1.9430758827611019,,,6.254650947101955,,,"Mike Foltynewicz",10811,592314
2019,"Asher Wojciechowski","BAL",82.1,9.88043734698772,,2.9615772705617305,,,,-0.8337615950858028,,,,8.366687550264245,,,"Asher Wojciechowski",10836,592879
2019,"Adam Kolarek","- - -",55,7.72794432867141,,2.7051939964294434,,,-2.6314640112563494,3.983030773344494,,,,-1.739611847759926,,,"Adam Kolarek",10843,592473
2019,"Josh A. Smith","BOS",31,9.168155754937066,,7.932951715257433,,,7.666559634001358,4.703011436023932,-5.624321485087819,,,5.22854938912899,,,"Josh A. Smith",10946,595001
2019,"Jacob deGrom","NYM",204,9.640565236409506,,,,,7.898195154526654,4.118508534888699,-1.4289478589129705,,,2.6110193305335967,,,"Jacob deGrom",10954,594798
2019,"Merrill Kelly","ARI",183.1,8.875749639749095,,6.262715695298006,,,5.373503681674651,,-6.936502577383307,,,7.85897382419912,,,"Merrill Kelly",11156,518876
2019,"Vince Velasquez","PHI",117.1,9.8601239253387,,,,,4.9653699568339755,1.2450308709774378,,-5.480718605306618,,,,,"Vince Velasquez",11189,592826
2019,"Casey Sadler","- - -",46.1,8.410712242126465,,4.009447871265324,,,4.822109280430319,,-4.204621559662344,,,3.04767640431722,,,"Casey Sadler",11209,594987
2019,"Tommy Kahnle","NYY",61.1,12.214775843336092,,,,,,-0.19204552173614503,,,,3.2358359503253986,,,"Tommy Kahnle",11384,592454
2019,"Jose Quintana","CHC",171,9.11238541141633,,,,,8.157632266773897,,-3.9533790978052283,,,5.80834454634657,,,"Jose Quintana",11423,500779
2019,"Drew Pomeranz","- - -",104,10.880142346286961,,7.367459803555919,,,8.97141363681891,,,-7.949163461500598,,8.471263270224295,,,"Drew Pomeranz",11426,519141
2019,"Brandon Workman","BOS",71.2,10.1750051275358,,2.1043711344401044,,,,,,-9.221432625534188,,,,,"Brandon Workman",11428,519443
2019,"Jesse Biddle","- - -",28,7.9391714886921205,,,,,4.744011878967285,1.9528262240827576,-8.632106149433465,,,,,,"Jesse Biddle",11437,592145
2019,"Matt Grace","WSN",46.2,,,4.133937233372738,,,4.543699871410023,1.5110576611729296,-1.487870454788208,,,3.8185437110162552,,,"Matt Grace",11449,594840
2019,"A.J. Cole","CLE",26,10.09637338143808,,,,,,3.29572223646069,-0.4240563336540671,,,6.651398468017578,,,"A.J. Cole",11467,595918
2019,"Robbie Ray","ARI",174.1,10.57978949320444,,,,,8.20480207056781,2.9072239652593086,-2.703989791870117,-2.161832616396761,,,,,"Robbie Ray",11486,592662
2019,"Aaron Sanchez","- - -",131.1,8.12927507984766,,,,,6.1214968702876345,,-7.470520593169937,,,3.8513323551323055,,,"Aaron Sanchez",11490,592717
2019,"Josh Osich","CHW",67.2,7.236838082286799,,3.920869265647226,,,5.303196319162029,-2.33434604613249,,,,8.10116943359375,,,"Josh Osich",11528,592612
2019,"José Ureña","MIA",84.2,8.221083323160807,,,,,5.668734765964477,4.108546386271606,0.9721787396599265,,,5.372746171622441,,,"Jose Urena",11589,570632
2019,"Heath Hembree","BOS",39.2,9.922227107196216,,,,,,4.027272454623518,-3.8148406982421874,,,,,,"Heath Hembree",11632,592390
2019,"Jameson Taillon","PIT",37.1,7.632250811602618,,,,,6.3517947576742255,3.078785007282839,-6.221476236979167,,,4.833319091796875,,,"Jameson Taillon",11674,592791
2019,"Carlos Martinez","STL",48.1,7.147126822636046,,5.43724865383572,,,2.165565584912712,1.5224967024444995,,,,-0.7163791524952856,,,"Carlos Martinez",11682,593372
2019,"Tayron Guerrero","MIA",46,9.424735817402931,,,,,7.4302885167738975,1.0012091761050017,,,,,,,"Tayron Guerrero",11691,594027
2019,"Nick Kingham","- - -",55.2,8.303501933739144,,5.391500786169251,,,4.7374807339962395,-0.319174390572768,,-5.825211804322522,,4.030763847883358,,,"Nick Kingham",11694,592468
2019,"Sam Dyson","- - -",62.1,6.627640678769066,,4.209147663859578,,,1.978787056148519,-5.079638594287937,,,,0.9204498582416111,,,"Sam Dyson",11710,473879
2019,"Matt Harvey","LAA",59.2,8.519086506242946,,,,,6.0860850016276045,3.4534609245531485,-3.4960349754050926,,,7.237421723985181,,,"Matt Harvey",11713,518774
2019,"Luke Jackson","ATL",72.2,10.174373972039474,,,,,,-3.594753850945417,-7.4776933778007075,,,9.570491790771484,,,"Luke Jackson",11752,592426
2019,"Kyle Ryan","CHC",61,6.14230302019817,,3.2209211526457797,,,2.7739360488463785,,-2.216916232638889,,,5.960034052530925,,,"Kyle Ryan",11753,594986
2019,"Drew Smyly","- - -",114,,,6.249680389168943,,,11.12277858463798,,,-0.6048204967829959,,8.49734666046587,,,"Drew Smyly",11760,592767
2019,"Noah Syndergaard","NYM",197.2,8.716096250689846,,,,,5.897834048063859,0.6180683541805186,-1.6145592386812073,,,5.128633957970925,,,"Noah Syndergaard",11762,592789
2019,"Hansel Robles","LAA",72.2,9.36290779250497,,,,,6.868395850771949,2.6621797289167133,,,,3.5091352763138417,,,"Hansel Robles",11801,570663
2019,"Héctor Neris","PHI",67.2,8.770168541217672,,,0.6175036787175808,,5.48882080078125,,,,,,,,"Hector Neris",11804,593576
2019,"James Paxton","NYY",150.2,9.056737914121241,,3.0227227461965462,,,,,,-3.6832874821384194,,4.617443561553955,,,"James Paxton",11828,572020
2019,"Chris Martin","- - -",55.2,8.90053810080901,,3.68817919921875,2.5417829456895884,,7.295912110960328,-0.6985157012939454,,,,2.6500000953674316,,,"Chris Martin",11847,455119
2019,"Jason Adam","TOR",21.2,9.061727390367798,,,,,,,-5.837385231089369,,,3.415304764457371,,,"Jason Adam",11861,592094
2019,"Michael Feliz","PIT",56.1,10.501067133435615,,,,,,2.337390235575234,,,,8.39482680100661,,,"Michael Feliz",11903,593140
2019,"Taylor Cole","LAA",51.2,9.327901024382374,,10.223457670211792,,,,4.030735670918166,-1.2143720280040393,,,3.988836985620959,,,"Taylor Cole",11964,518566
2019,"Matt Andriese","ARI",70.2,9.44353195011516,,,,,4.116486443413629,-0.9881365115825946,-6.502971841276978,,,0.5892440727473375,,,"Matt Andriese",12022,542882
2019,"Brian Flynn","KCR",29.1,8.675501265615788,,,5.65432071685791,,6.062814496014569,0.8958722690366349,,,,5.953864370073591,,,"Brian Flynn",12027,543169
2019,"Kyle Hendricks","CHC",177,8.257175611413043,,,,,5.662878853934152,,-6.650477420241208,,,6.2157439983443705,,,"Kyle Hendricks",12049,543294
2019,"Felipe Vázquez","PIT",60,6.932241751565246,,,,,2.6112613677978516,3.3992053985595705,-3.4517016691320084,,,0.7315189807445972,,,"Felipe Vazquez",12076,553878
2019,"Yimi García","LAD",62.1,7.369891912286932,,,,,4.092678917778863,2.116829438643022,-1.1747224789100672,,,1.9094505310058594,,,"Yimi Garcia",12095,554340
2019,"Parker Markel","- - -",22,8.726408189342868,,,,,5.2949410045848175,-0.863242940006093,,,,5.920031229654948,,,"Parker Markel",12106,571917
2019,"Cody Allen","LAA",23,11.082557447028883,,,,,,,,-3.8689085838553137,,,,,"Cody Allen",12183,592102
2019,"Dan Winkler","ATL",21.2,8.611490124853972,,6.5394295302013425,,,1.7663850784301758,,-0.7402221171061197,,,,,,"Dan Winkler",12237,595465
2019,"Aaron Brooks","- - -",110,8.701489708996407,,,,,5.808587657978754,1.6144581691759852,,-2.4876432343134804,,0.8734513451071346,,,"Aaron Brooks",12272,605156
2019,"Evan Marshall","CHW",50.2,7.9072678786057695,,,,,4.417791958512931,,-4.539628502276304,,,1.0842710722477065,,,"Evan Marshall",12297,605359
2019,"Chris Bassitt","OAK",144,8.10405945777893,,4.274816033334443,,,6.236767855557528,-2.0673410097757974,-8.028546527751441,,,5.584647301400062,,,"Chris Bassitt",12304,605135
2019,"Jacob Barnes","- - -",32.2,9.515073950734424,,3.7510640551472267,,,,-0.539679229259491,,,,,,,"Jacob Barnes",12323,606930
2019,"Seth Lugo","NYM",80,9.539618321286849,,,,,6.967153596372571,3.7261766838304924,-9.592593969888245,,,5.303539597844503,,,"Seth Lugo",12447,607625
2019,"Drew Gagnon","NYM",23.2,7.716791835399943,,,,,,0.043641785780588783,-5.6852886493389425,,,5.256002263505329,,,"Drew Gagnon",12545,543193
2019,"Blake Treinen","OAK",58.2,7.960588889898256,,4.981042672202225,,,3.7461426315474564,-0.9979155603116446,,,,,,,"Blake Treinen",12572,595014
2019,"Nick Ramirez","DET",79.2,8.312102815998134,,5.1094240562938085,,,4.983986551447432,,,-4.882366536458333,,5.146586533133865,,,"Nick Ramirez",12575,598286
2019,"DJ Johnson","COL",25,8.874366983916937,,5.501936912536621,,,,,-5.672867424743997,,,2.660569190979004,,,"DJ Johnson",12578,597113
2019,"Adam Morgan","PHI",29.2,8.141814313616072,,,,,5.335246839021382,2.087477597323331,-4.908133854941716,,,5.384598752285572,,,"Adam Morgan",12580,605388
2019,"Mike Wright Jr.","- - -",29.1,9.104158181041928,,,,,5.610441567241281,2.8117991377667684,-0.25567626953125,,,5.405947004045759,,,"Mike Wright Jr.",12586,605541
2019,"Jerad Eickhoff","PHI",58.1,10.492169121066395,,,,,8.277557373046875,3.864299840628062,-5.929546045558072,,,,,,"Jerad Eickhoff",12664,595191
2019,"Roenis Elías","- - -",50,10.497308904474432,,,,,8.42617915226863,,-6.740347568119798,,,4.957336622246345,,,"Roenis Elias",12673,606273
2019,"Ryne Harper","MIN",54.1,5.5916226473721595,,2.372797966003418,,,,,-3.7832470577602826,-6.6275341796875,,1.8371353149414062,,,"Ryne Harper",12680,607560
2019,"Ryan Carpenter","DET",40.2,8.111532358022837,,,,,5.028085347094567,-0.007820122020760762,-8.171799822551447,,,3.2975384521484377,,,"Ryan Carpenter",12699,543001
2019,"Trevor Bauer","- - -",213,9.729162993653032,,-0.9955484741612485,,,6.522746542225713,-1.4209325541297362,,-10.480418307722108,,5.404222899527937,,,"Trevor Bauer",12703,545333
2019,"Adrian Houser","MIL",111.1,8.541456458425353,,,,,4.893797054932387,3.1586761474609375,-8.620078677222843,,,2.9190008272000445,,,"Adrian Houser",12718,605288
2019,"Rafael Montero","TEX",29,7.987503219436813,,,,,4.900557084517046,0.5914751083131821,,,,3.195286197556975,,,"Rafael Montero",12760,606160
2019,"Chris Devenski","HOU",69,9.074478588407002,,,,,,0.7692896525065104,,,,3.0163366418135795,,,"Chris Devenski",12763,606965
2019,"Sonny Gray","CIN",175.1,8.649242735745615,,5.243324279785156,,,5.918338102452895,-2.273310334933222,-6.718009159482759,-5.531630776145241,,5.796484033544581,,,"Sonny Gray",12768,543243
2019,"Jairo Díaz","COL",57.2,7.654092147211323,,,,,5.253462801846591,-0.30433322221804887,,,,,,,"Jairo Diaz",12774,545064
2019,"John Brebbia","STL",72.2,10.555006624135736,,3.263902187347412,,,,2.160483182050819,,,,5.410956791469029,,,"John Brebbia",12777,605154
2019,"Sam Gaviglio","TOR",95.2,,,,,,4.713759846332644,2.6533359575875197,-1.792638925405649,,,1.9913378034319196,,,"Sam Gaviglio",12778,543208
2019,"Burch Smith","- - -",21.1,9.053207907978043,,,,,5.993865013122559,-0.08760491013526917,-7.467914715935202,,,7.870751201242641,,,"Burch Smith",12784,572143
2019,"Noé Ramirez","LAA",67.2,6.965583704079792,,,,,,,-1.7545973920591786,,,-2.2745882301028613,,,"Noe Ramirez",12800,598287
2019,"Matt Wisler","- - -",51.1,9.972620599063827,,,,,9.455968538920084,2.0437080950585047,-5.847650369008382,,,,,,"Matt Wisler",12804,605538
2019,"Mike Clevinger","CLE",126,10.140851064608716,,,,,,-0.8225711449644619,-7.328734867156498,,,6.50489098457113,,,"Mike Clevinger",12808,605182
2019,"Andrew Kittredge","TBR",49.2,10.107661771458506,,,,,6.323190948109568,1.1361881193567496,,,,2.128799644676415,,,"Andrew Kittredge",12828,552640
2019,"Shawn Armstrong","- - -",58,9.86480342706985,,5.500256057012649,,,,-1.1570980531949524,,,,1.8034095764160156,,,"Shawn Armstrong",12857,542888
2019,"Matt Barnes","BOS",64.1,12.156425623739919,,,,,,,-21.654013061523436,-6.459901467347756,,6.423028212327224,,,"Matt Barnes",12863,598264
2019,"Tyler Anderson","COL",20.2,10.084614455097853,,6.625758159591491,,,7.389677865164621,,-5.117941175188337,,,7.777246423669763,,,"Tyler Anderson",12880,542881
2019,"Alex Claudio","MIL",62,1.234265879580849,,,,,-3.063393190468386,1.087697168539839,1.0133872032165527,,,-0.7695113130148639,,,"Alex Claudio",12890,592222
2019,"Ken Giles","TOR",53,9.559728358194269,,,,,7.628562340369592,2.158419647216797,,,,,,,"Ken Giles",12910,571704
2019,"Dylan Bundy","BAL",161.2,10.8732334000955,,,,,8.475970838628887,-0.7021092282065863,-7.596322322237318,,,4.559927172295549,,,"Dylan Bundy",12917,605164
2019,"Archie Bradley","ARI",71.2,9.55769593991865,,,,,7.692075917418574,,,-4.571988528287863,,5.483141632080078,,,"Archie Bradley",12918,605151
2019,"Gabriel Ynoa","BAL",110.2,6.866943792248448,,,,,4.454518029758209,0.7283870216429703,-1.57101685660226,,,4.810453107280116,,,"Gabriel Ynoa",12938,593679
2019,"Joe Musgrove","PIT",170.1,7.439744993341842,,4.424419078057122,,,4.038907292522961,0.5331153222725253,-5.412896398514036,,,3.3014379365103586,,,"Joe Musgrove",12970,605397
2019,"Joe Ross","WSN",64,8.302846461866867,,,,,6.101100357124089,3.419613063081782,-2.200759102316464,,,4.8738962217818855,,,"Joe Ross",12972,605452
2019,"Andrew Chafin","ARI",52.2,8.902509253569757,,,,,7.064133396352313,0.6025412296903306,,,,,,,"Andrew Chafin",12988,605177
2019,"Colten Brewer","BOS",54.2,13.89504665798611,,5.212738781440549,,,12.43746609157986,1.6202312207403984,-11.928120659722222,,,3.829749822616577,,,"Colten Brewer",12997,605155
2019,"Anthony DeSclafani","CIN",166.2,9.308871608904465,,,,,6.447713651800053,4.069352654135152,,-2.767693622295673,,3.7754419999156923,,,"Anthony DeSclafani",13050,543101
2019,"Wei-Yin Chen","MIA",68.1,9.632362117836191,,,,,7.956271003274357,3.9735486260775863,-6.811421712239583,,,6.3981170654296875,,,"Wei-Yin Chen",13071,612672
2019,"Yu Darvish","CHC",178.2,9.48197222991985,,4.626021805343094,3.786643499060522,,6.0002724609375,-0.14845732328195355,-6.859201284555288,-7.6067230666893115,,3.6061058044433594,,,"Yu Darvish",13074,506433
2019,"Gerrit Cole","HOU",212.1,10.664211266589728,,,,,9.03383560180664,1.9569328719975096,,-7.810516769026975,,7.15112646484375,,,"Gerrit Cole",13125,543037
2019,"Derek Law","TOR",60.2,8.807592661957763,,,,,,-1.4490332341456151,-5.643391395922954,,,6.146722372476157,,,"Derek Law",13133,571882
2019,"Eduardo Rodriguez","BOS",203.1,10.921717769110044,,5.782547618224558,,,8.352301568171507,7.0152740478515625,-2.4322009387317003,,,4.605659944465361,,,"Eduardo Rodriguez",13164,593958
2019,"Kyle Crick","PIT",49,7.439309237865691,,,,,4.949716378976633,0.6762014132174516,,,,1.1424425443013508,,,"Kyle Crick",13182,605195
2019,"Zach Davies","MIL",159.2,,,7.027495471460962,,,7.381351817737926,0.39359302520751954,-5.148237368935033,,,4.807276031566975,,,"Zach Davies",13183,605200
2019,"Adalberto Mejía","- - -",31.1,8.784070570691885,,3.743034839630127,,,5.241434581818119,1.6148843512963997,,,,4.075262579587426,,,"Adalberto Mejia",13188,606167
2019,"Joe Biagini","- - -",64.2,10.043475875437585,,3.142352493556999,,,9.191238518626024,,-9.970850780756786,,,5.8362822265625,,,"Joe Biagini",13194,607352
2019,"Ross Stripling","LAD",90.2,10.348347590519833,,7.124922616141183,,,8.40391400882176,3.789539104959239,,-7.27085698692544,,3.5239859527012087,,,"Ross Stripling",13273,548389
2019,"Adrian Sampson","TEX",125.1,,,,,,7.346487267869165,-0.4862988994967553,-0.7126994729042053,,,4.6676821449930355,,,"Adrian Sampson",13339,592716
2019,"Luis Cessa","NYY",81,13.230225666260823,,,,,9.188974725632441,0.83356482621824,-6.598872258112981,,,5.42385366011639,,,"Luis Cessa",13345,570666
2019,"Cam Bedrosian","LAA",61.1,10.333807687661082,,,9.173286437988281,,,-2.204776882201202,,,,,,,"Cam Bedrosian",13360,592135
2019,"Steven Matz","NYM",160.1,,,,,,6.237168669962237,2.8820109403956575,-4.612855031306013,,,1.5512992587916525,,,"Steven Matz",13361,571927
2019,"Dylan Floro","LAD",46.2,8.7042724609375,,,,,6.053263939504373,3.719758547269381,,,,4.287103850266029,,,"Dylan Floro",13394,571670
2019,"Félix Peña","LAA",96.1,9.342925916399274,,,,,6.498104862751872,0.7025460780918694,,,,6.409664238823785,,,"Felix Pena",13403,570240
2019,"Matt Koch","ARI",20.2,8.239533857865768,,4.4605856502757355,,,,,-3.3451529608832464,,,4.506177481958422,,,"Matt Koch",13420,571863
2019,"Drew VerHagen","DET",58,8.75843054506959,,,,,5.7540149184131115,0.5435445167461754,-8.279458322832662,,,5.897991180419922,,,"Drew VerHagen",13424,572403
2019,"Marcus Stroman","- - -",184.1,8.012453167255108,,3.6074721633747058,,,2.642369560722832,,0.4302680383579365,,,4.091437013993352,,,"Marcus Stroman",13431,573186
2019,"Mike Morin","- - -",50.2,9.242615118259337,,,,,6.617346051095546,0.8052981264956363,,,,7.6813865052429895,,,"Mike Morin",13442,573046
2019,"Taylor Rogers","MIN",69,7.515148162841797,,,,,4.3057088373250485,2.007469011389691,0.5227769800746477,,,,,,"Taylor Rogers",13449,573124
2019,"Lucas Sims","CIN",43,9.559707641601562,,,,,7.510335922241211,2.8379089515525977,-2.7727739067487818,,,1.2823270616077243,,,"Lucas Sims",13470,608371
2019,"Daniel Norris","DET",144.1,9.491546774674541,,,,,6.115008962979107,0.9082824820479496,-7.945548788293616,,,0.3790447392633983,,,"Daniel Norris",13475,596057
2019,"Connor Sadzeck","SEA",23.2,8.51409912109375,,,,,4.378574170564351,4.142291794174827,,,,3.8915829128689237,,,"Connor Sadzeck",13483,592712
2019,"Sam Tuivailala","SEA",23,8.344046490009015,,,,,5.546551257108165,3.564331006400193,-4.803679983956473,,,,,,"Sam Tuivailala",13485,592815
2019,"Brandon Brennan","SEA",47.1,6.780765880237926,,,,,3.1748411316802536,2.359007959780486,,,,3.4028494406066483,,,"Brandon Brennan",13527,592165
2019,"Matt Bowman","CIN",32,4.035694709190955,,7.818482971191406,1.0394995046216389,,-1.5601943969726562,3.8999684127335694,0.2374445597330729,,,,,,"Matt Bowman",13528,621199
2019,"Blake Snell","TBR",107,11.292653557508206,,,,,,3.116614154004675,-3.924525556893184,,,6.832687576095779,,,"Blake Snell",13543,605483
2019,"Richard Rodríguez","PIT",65.1,8.804033348261678,,,,,6.083750674599095,-2.378682269472064,,,,8.25915069580078,,,"Richard Rodriguez",13549,593144
2019,"Robert Stephenson","CIN",64.2,9.170145726930402,,,7.4022118063534,,,-0.4572799789322006,,,,,,,"Robert Stephenson",13594,596112
2019,"Taylor Guerrieri","TEX",26.1,8.44430125843395,,0.09105194360017776,,,5.012170005183649,,-10.144041848838876,,,1.7712995568100287,,,"Taylor Guerrieri",13616,605260
2019,"Jakob Junis","KCR",175.1,8.01262038316184,,,,,5.244668065439356,-0.68186688450656,-1.7609904862378345,,,2.8790500908140926,,,"Jakob Junis",13619,596001
2019,"Clay Holmes","PIT",50,6.232980685763889,,,,,2.0980541726817257,-0.4251257823063777,-7.018615135779748,,,3.3106342662464487,,,"Clay Holmes",13649,605280
2019,"John Gant","STL",66.1,9.788640887920673,,5.395461405604339,,,7.567126676526373,,-9.025735770706582,,,4.2403096101721935,,,"John Gant",13684,607231
2019,"Nick Goody","CLE",40.2,9.457287563841758,,,,,,0.5287952810093977,,,,,,,"Nick Goody",13685,580792
2019,"Robert Gsellman","NYM",63.2,9.280264718191964,,,,,6.853959979433002,3.1925590648985747,-6.451013958643353,,,6.528477748977804,,,"Robert Gsellman",13696,607229
2019,"Kyle Barraclough","- - -",33.2,8.358537213555698,,,,,,1.7957943723751948,-2.2432539597997128,,,3.3528358634861037,,,"Kyle Barraclough",13713,607457
2019,"Max Fried","ATL",165.2,7.01227800936894,,4.536823537614611,,,5.216329061856833,-1.167289618323831,-10.536228688557943,,,3.7296441048383713,,,"Max Fried",13743,608331
2019,"Tyler Duffey","MIN",57.2,9.068226383884195,,,,,5.766469116210938,,,-6.222700689080056,,4.469540786743164,,,"Tyler Duffey",13758,608648
2019,"Chris Stratton","- - -",76,8.877431059834624,,6.200165748596191,,,8.089426755905151,-0.513457711537679,-5.655121226369599,,,3.9462970315593564,,,"Chris Stratton",13761,608717
2019,"Dominic Leone","STL",40.2,9.086363304318406,,3.846192693911524,,,7.1044871012369795,-1.8308162689208984,,,,6.816178215874566,,,"Dominic Leone",13763,608678
2019,"Roberto Osuna","HOU",65,10.761651555332568,,6.835668344966701,,,9.427634887695312,2.651208661053632,-0.27530843019485474,,,7.311187918526786,,,"Roberto Osuna",13764,532077
2019,"JT Chargois","LAD",21.1,6.508291310277478,,,,,4.676102176789315,0.8209224946317617,,,,,,,"JT Chargois",13767,608638
2019,"Zach Eflin","PHI",163.1,7.700268078401598,,6.232332669771635,,,4.811824812159419,3.780009692228293,-4.091233528178671,,,4.954261649418347,,,"Zach Eflin",13774,621107
2019,"Daniel Stumpf","DET",29,9.853416891659007,,,,,,0.6822821106573548,,,,6.047323373647837,,,"Daniel Stumpf",13780,621385
2019,"Alex Wood","CIN",35.2,8.875910441080729,,,,,7.4560753920053005,,,-1.5962953567504883,,2.874543689546131,,,"Alex Wood",13781,622072
2019,"Matt Strahm","SDP",114.2,7.335494302621283,,4.063593470917315,,,4.5439805011360015,,-0.45180205326930734,,,2.0964627553181474,,,"Matt Strahm",13799,621381
2019,"Austin Adams","- - -",32,7.097786782801836,,,,,3.5445465414147628,0.7698084607676158,,,,,,,"Austin Adams",13801,613534
2019,"Walker Lockett","NYM",22.2,4.702361515590122,,,,,3.4433650454959355,,-3.466658431492495,,,1.9811043802897135,,,"Walker Lockett",13804,621141
2019,"Alec Mills","CHC",36,7.9458083208869486,,,,,4.1873908409705525,-1.1400889099621383,-6.4581554324127906,,,1.69281013056917,,,"Alec Mills",13834,621219
2019,"Scott Oberg","COL",56,7.424998640758833,,,,,4.241761207580566,-0.4300684597927378,,,,3.4377216339111327,,,"Scott Oberg",13911,623184
2019,"Michael Wacha","STL",126.2,10.166394962983972,,6.567261777444575,,,7.819054126739502,,-6.25391922333167,,,5.964672606488259,,,"Michael Wacha",14078,608379
2019,"Branden Kline","BAL",41,9.888228582808662,,,,,,2.73209643858597,,,,4.906267801920573,,,"Branden Kline",14101,571858
2019,"Kevin Gausman","- - -",102.1,9.081612888564411,,,2.5048022139245743,,,1.9244269688924154,,,,7.010745065254078,,,"Kevin Gausman",14107,592332
2019,"José Berríos","MIN",200.1,8.299869533572844,,,,,5.4314857546312325,,-1.5668144563658049,,,1.829783142212651,,,"Jose Berrios",14168,621244
