Season,Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
2015,"Enny Romero","TBR",30,96.044248046875,,89.37797106726696,,,93.25,83.91527642144098,,,,90.09999593098958,,,"Enny Romero",4001,544836
2015,"Yusmeiro Petit","SFG",76,88.5129572447495,,87.78709362399194,,,,84.47670468417081,77.1284551853087,,,81.47751777116642,,,"Yusmeiro Petit",4020,433589
2015,"Héctor Santiago","LAA",180.2,,,86.00762706767779,,,90.25226366476534,78.83215379901961,72.92652861926021,,,82.87649024566474,78.95714460100446,,"Hector Santiago",4026,502327
2015,"Brian Duensing","MIN",48.2,91.66602188501602,,,,,91.25886781754032,80.81599888392857,72.44915254237289,,,84.78412543402777,,,"Brian Duensing",4064,488846
2015,"Pedro Strop","CHC",68,95.04394969170404,,,,,95.12431774400685,82.73529411764706,,,,88.71818403764205,,,"Pedro Strop",4070,467008
2015,"Junichi Tazawa","BOS",58.2,93.56132268074913,,,,86.84822136738579,91.9000015258789,81.4423076923077,75.21249898274739,,,88.82499694824219,,,"Junichi Tazawa",4079,547749
2015,"James Russell","CHC",34,90.02927927927928,,86.4,,,89.55954836727528,83.32753764719203,75.5,,,82.50133463541667,,,"James Russell",4089,460701
2015,"Luke Gregerson","HOU",61,89.1843770345052,,88.8529411764706,,,89.37453863188976,82.19491525423729,77.0999984741211,,,78.76154033954327,,,"Luke Gregerson",4090,502381
2015,"Carlos Villanueva","STL",61,88.37037037037037,,,,,88.05982317243304,82.73705767463235,72.83823529411765,,65.20000348772321,81.27294921875,,,"Carlos Villanueva",4138,453646
2015,"Derek Holland","TEX",58.2,91.37999877929687,,,,,92.9277010199241,82.32394975673652,,76.65304008152174,,84.91999782986112,,,"Derek Holland",4141,502706
2015,"Jake Arrieta","CHC",229,94.37750935477347,,,,,94.65189289647577,90.20363846056622,80.65304182509506,,,88.88930449095912,,,"Jake Arrieta",4153,453562
2015,"Jered Weaver","LAA",159,83.47424110900674,,83.22374877929687,,,82.86722012004175,75.92130449957045,67.36303939962477,,,74.8719332510965,,,"Jered Weaver",4235,450308
2015,"David Hernandez","ARI",33.2,94.28044871794872,,,,,93.89599609375,,81.42663916471963,,,88.45454545454545,,,"David Hernandez",4259,456696
2015,"Mark Melancon","PIT",76.2,91.23845880681819,,90.5813199077708,84.7000020345052,,,,,80.85276131465517,,,,,"Mark Melancon",4264,453343
2015,"Manny Parra","CIN",32.1,92.37376728995902,,,83.2576904296875,,93.02545276988636,82.65178571428571,,,,,,,"Manny Parra",4279,448159
2015,"Matt Albers","CHW",37.1,91.40000406901042,,,,,89.77941176470588,83.92143031529018,81.2800048828125,,,81.58596319901316,,,"Matt Albers",4300,458006
2015,"Justin Wilson","NYY",61,95.23607536764706,,90.36776383196721,,,94.95764985542705,94.92000122070313,82.31960401348039,,,,,,"Justin Wilson",4301,458677
2015,"Craig Breslow","BOS",65,89.89521306413724,,,,,89.21037551591981,85.6029779343378,73.60851271609043,,,78.84578156375503,,,"Craig Breslow",4363,444520
2015,"Jeremy Hellickson","ARI",146,90.11053856382979,,87.05332845052084,,,89.98642551073407,88.62000122070313,77.0577059659091,,,80.23825278916212,,,"Jeremy Hellickson",4371,476451
2015,"Jonathon Niese","NYM",176.2,89.02403099005171,,86.95289044457274,,,88.8995885679399,80.01719212532043,74.4294413545706,,,82.72700921420393,,,"Jonathon Niese",4424,477003
2015,"Jordan Zimmermann","WSN",201.2,92.98323833684765,,,,,93.39259620949075,87.59708765465793,80.45811631944444,,,88.06667073567708,,,"Jordan Zimmermann",4505,519455
2015,"Mitch Harris","STL",27,94.59956691576087,,87.95654878162202,,,95.32000122070312,,78.3062515258789,,,86.9058837890625,,,"Mitch Harris",4530,518771
2015,"Jason Hammel","CHC",170.2,92.21348837209302,,,,,92.18640825320513,84.33872135684861,76.59650935683139,,,85.0219528074187,,,"Jason Hammel",4538,434628
2015,"Joe Thatcher","HOU",22.2,84.12269365026596,,85.62968444824219,,,,76.51077223557692,,,,,,,"Joe Thatcher",4620,491159
2015,"Brandon McCarthy","LAD",23,93.8607177734375,,91.0838264016544,,,92.70961350661058,,81.26076072982595,,,,,,"Brandon McCarthy",4662,435221
2015,"Sam LeCure","CIN",20,87.1675048828125,,,,,87.34076772836538,79.7636385830966,,74.12881521451271,,80.87777467757937,,,"Sam LeCure",4664,459967
2015,"Charlie Morton","PIT",129,92.152,,,84.17869938054734,,91.84100402227723,,78.75031785331906,,,,,,"Charlie Morton",4676,450203
2015,"Pat Neshek","HOU",54.2,,,,,,89.93531836368653,83.41717791411043,,,,68.6045439749053,,,"Pat Neshek",4682,450212
2015,"Jeff Francis","TOR",22,85.75555419921875,,,,,86.01061670740224,78.65333658854166,69.52093363917152,,,78.40303178267045,,,"Jeff Francis",4684,433585
2015,"Matt Cain","SFG",60.2,91.02448705299614,,,,,90.39369187913499,85.38046307231104,76.74095429920015,,,84.99017087021315,,,"Matt Cain",4732,430912
2015,"Jonathan Broxton","- - -",60.1,94.24689880875516,,,,,92.31812744140625,87.33354858000814,76.81304334557575,,,,,,"Jonathan Broxton",4759,455009
2015,"Félix Hernández","SEA",201.2,91.95607235142118,,,,,91.50116808252427,84.44718881671348,80.15827007265275,,,87.9450689935065,,,"Felix Hernandez",4772,433587
2015,"Matt Shoemaker","LAA",135.1,90.30814243046227,,,,,90.05571270378269,81.15550516419492,,75.14220780211609,,83.66934871495327,,,"Matt Shoemaker",4776,533167
2015,"Rich Hill","BOS",29,90.30348258706468,,,,,89.3076923076923,77.70833333333333,73.93859649122807,65.75,,83.38857421875,,,"Rich Hill",4806,448179
2015,"Joe Blanton","- - -",76,90.57767148311085,,,,,90.91933915252058,84.15842806355337,78.19999904258579,,,85.26759721979748,,,"Joe Blanton",4849,430599
2015,"Mike Montgomery","SEA",90,91.25836431226766,,88.5534099264706,,,,,75.15892103040541,,,80.94666666666667,,,"Mike Montgomery",4869,543557
2015,"Brandon Maurer","SDP",51,95.2318339100346,,,,,93.30869989809783,88.27240587908013,,,,86.38489208633094,,,"Brandon Maurer",4878,543506
2015,"Scott Kazmir","- - -",183,91.8236083984375,,86.62961002967877,,,91.21344187195864,80.85727745378522,76.33119921875,,,75.91893976384944,,,"Scott Kazmir",4897,431148
2015,"Jon Lester","CHC",205,91.99284442321056,,87.93451498682477,,,90.87819653888081,,75.03557962678937,,,84.52781586299669,,,"Jon Lester",4930,452657
2015,"Justin De Fratus","PHI",80,91.74436641979769,,,,,90.2239158740942,81.48670683551198,,,,84.98026945153062,,,"Justin De Fratus",4955,518603
2015,"Fernando Salas","LAA",63.2,90.55835002107926,,,,,90.28333536783855,,,83.12585402804183,,84.82399739583333,,,"Fernando Salas",4971,477569
2015,"Cole Hamels","- - -",212.1,92.271044313279,,88.47208121827411,,,92.52439605496454,,78.2226368159204,,,84.25913204422095,,,"Cole Hamels",4972,430935
2015,"Fernando Abad","OAK",47.2,90.76515151515152,,85.4766355140187,,,90.40818227313167,78.80000305175781,,76.70420949835527,,72.58426016348379,,,"Fernando Abad",4994,472551
2015,"Jake Diekman","- - -",58.1,,,,,,96.40253707963198,84.72970145089286,,,,88.63333275204613,,,"Jake Diekman",5003,518617
2015,"Bo Schultz","TOR",43,95.53566279613466,,91.06270151289682,,,95.5,85.9494140625,,,,88.09999593098958,,,"Bo Schultz",5028,544759
2015,"Dale Thayer","SDP",37.2,91.87374250856165,,,,,91.68889024522569,81.89913624730603,,,,84.2974384014423,,,"Dale Thayer",5032,445612
2015,"Yohan Flande","COL",68.1,90.86575610017124,,,,,90.79572945926967,84.927987681314,,,,85.19824361522295,,,"Yohan Flande",5057,456071
2015,"Josh Fields","HOU",50.2,94.29581151832461,,,,,,84.332998046875,,78.64671960538321,,78.96578818873355,,,"Josh Fields",5070,451661
2015,"Franklin Morales","KCR",62.1,92.13047066953317,,,,,92.71198355571161,88.06828061995968,75.28395061728395,,,86.00999755859375,,,"Franklin Morales",5088,462985
2015,"Jeurys Familia","NYM",78,97.26571800595238,,,93.36392962346312,,97.0584000516529,89.2797833935018,,,,,,,"Jeurys Familia",5114,544727
2015,"Ernesto Frieri","TBR",23.1,91.25505837429775,,,,,92.16874694824219,82.50592362253289,80.14000244140625,,,84.45555736400463,,,"Ernesto Frieri",5178,457117
2015,"Mike Pelfrey","MIN",164.2,92.91460785308442,,,80.75505423038564,,93.27839955765711,83.70658114711934,73.03516161572803,,,,,,"Mike Pelfrey",5203,460059
2015,"Chris Tillman","BAL",173,91.47737128303964,,90.42021276595744,,,,85.6844321196934,,75.23069825389689,,82.689501953125,,,"Chris Tillman",5279,501957
2015,"Samuel Deduno","HOU",21,87.80689739358836,,87.59648368727993,,,,,78.4833347486413,,,82.11724222117456,,,"Samuel Deduno",5285,465679
2015,"Jose Alvarez","LAA",67,90.93420449918567,,,,,90.6138793361244,84.28646117631004,75.17590479103916,,,78.88304093567251,,,"Jose Alvarez",5358,501625
2015,"Manny Bañuelos","ATL",26.1,88.9000015258789,,,,,89,82.7617010562978,74.67090897993607,,,79.42745193780637,,,"Manny Banuelos",5365,544365
2015,"Michael Pineda","NYY",160.2,92.77677326318458,,92.68261996972934,,,93.67419039818549,85.54038680318544,73.0999984741211,,,88.19366536458334,,,"Michael Pineda",5372,501381
2015,"Pedro Báez","LAD",51,97.12293388429752,,,,,96.52480771560077,88.74583333333334,,,,87.32872755984043,,,"Pedro Baez",5420,520980
2015,"Jesse Chavez","OAK",157,91.31947471217106,,89.1391204267891,,,91.25679416100955,82.61233144263699,75.54927394701087,,,84.06997673616122,,,"Jesse Chavez",5448,445926
2015,"Arodys Vizcaíno","ATL",33.2,96.5894711143092,,,,,97.6635549081921,85.00693754515896,,,,89.55000305175781,,,"Arodys Vizcaino",5498,527055
2015,"Madison Bumgarner","SFG",218.1,92.05320512820512,,86.22818455366098,,,91.93529555376838,86.01579204358552,76.425,,,84.92461688701923,,,"Madison Bumgarner",5524,518516
2015,"Boone Logan","COL",35.1,92.65895367085153,,,,,92.12051156850961,82.17275215194611,,,,,,,"Boone Logan",5525,457429
2015,"Arnold Leon","OAK",26.2,91.63688684682377,,,,,,84.51549433318662,73.16315446820175,,,81.3952404203869,,,"Arnold Leon",5595,504186
2015,"Tyler Clippard","- - -",71,91.47165705770945,,,82.03924626176075,,,,73.82307786207933,,,78.93667127531982,,,"Tyler Clippard",5640,461325
2015,"Henderson Alvarez III","MIA",22.1,91.16666666666667,,,,,91.2144711143092,82.82641140919812,74.7,,58.150001525878906,86.97241491558908,,,"Henderson Alvarez III",5669,506693
2015,"Brooks Brown","COL",33,,,,,,93.31617870145631,85.70499674479167,83.22856794084821,,,85.70105365953947,,,"Brooks Brown",5679,453156
2015,"Tim Lincecum","SFG",76.1,87.53698692202194,,,,,87.0862347146739,78.529296875,73.83216374842965,,,81.31726241438356,,,"Tim Lincecum",5705,453311
2015,"Eric O'Flaherty","- - -",30,90.21551724137932,,,,,90.03301062950722,83.61888111888112,,,,85.76249694824219,,,"Eric O'Flaherty",5746,447714
2015,"Bruce Rondón","DET",31,97.60495626822157,,,,,,86.56051682692308,,,,89.78333197699652,,,"Bruce Rondon",5766,541652
2015,"Chad Billingsley","PHI",37,91.11371651785714,,86.7283037293632,,,90.19349227995562,76.65882065716912,66.16111246744792,,,84.25964569627193,,,"Chad Billingsley",5842,451532
2015,"Radhames Liz","PIT",23.1,94.78347486413044,,,,,92.12708536783855,81.20632664161393,,,,86.05217179008152,,,"Radhames Liz",5843,467785
2015,"Jason Motte","CHC",48.1,95.03649882364975,,89.29009184966216,,,93.5560987519055,,81.35000271267361,,,,,,"Jason Motte",5861,435400
2015,"Danny Salazar","CLE",185,94.9367974192527,,,,,94.3063984375,84.94841127429329,79.46517508370536,,,85.47158031798246,,,"Danny Salazar",5867,517593
2015,"Gonzalez Germen","- - -",38.2,94.08641801955383,,,,,94.29411338357365,86.48703455041957,79.69999694824219,,,85.79862430117547,,,"Gonzalez Germen",5876,542674
2015,"Jonathan Papelbon","- - -",63.1,91.37809714558574,,,85.9507278221241,,92.06153517503004,79.5091512842116,,,,,,,"Jonathan Papelbon",5975,449097
2015,"Randall Delgado","ARI",72,93.08912725033967,,,,,92.08305195091808,81.87096518239667,73.87000122070313,,,83.85320607311321,,,"Randall Delgado",5985,517414
2015,"Sugar Ray Marimon","ATL",25.2,91.23775093129139,,,,,91.41121495327103,,79.30439775068682,,,82.04627011427239,,,"Sugar Ray Marimon",6027,516970
2015,"Kelvin Herrera","KCR",69.2,98.15290519877676,,,,,97.75,87.34255526928192,80.82352941176471,,,89.52652662627551,,,"Kelvin Herrera",6033,516969
2015,"Shaun Marcum","CLE",35,85.32770105310388,,83.22688408308132,,,85.38750348772321,78.98750305175781,71.5931826504794,,,79.82941451727176,,,"Shaun Marcum",6204,451788
2015,"Dellin Betances","NYY",84,96.90830933723565,,97.7000020345052,,,95.80000305175781,,85.38440725344037,83.59830949113176,,,,,"Dellin Betances",6216,476454
2015,"Kyle Kendrick","COL",142.1,,,86.6256685192953,,,88.95452066221766,78.52222108004386,,,,81.4973051264045,,,"Kyle Kendrick",6230,452718
2015,"Tom Gorzelanny","DET",39.1,90.75282834610849,,,84.19999694824219,,90.70996429338489,78.93221341646634,70.4000015258789,,,84.46818033854167,,,"Tom Gorzelanny",6244,452733
2015,"Trevor Cahill","- - -",43.1,92.46666608537946,,,,,91.40485491071429,87.95495385522241,,80.07411822150735,,83.27009482695678,,,"Trevor Cahill",6249,502239
2015,"Scott Feldman","HOU",108.1,89.96139487737342,,88.27741820931085,,,90.21398289395735,,74.58981723699095,,,84.11206896551724,,,"Scott Feldman",6283,444857
2015,"David Phelps","MIA",112,90.44851842809607,,90.337333984375,,,89.86121673003802,87.34267049153645,,78.48534530248398,,82.565466132953,,,"David Phelps",6316,475479
2015,"Esmil Rogers","NYY",33,93.42549019607843,,89.94500122070312,,,93.05937194824219,84.82672750538794,79.24782608695652,,,86.4375,,,"Esmil Rogers",6317,469134
2015,"Al Alburquerque","DET",62,93.71742061491935,,,,,92.75064264112903,85.49050130208333,,,,,,,"Al Alburquerque",6324,456379
2015,"John Danks","CHW",177.2,89.38248404654655,,85.901748046875,,,89.40066225165563,79.77777777777777,75.7206203654661,,62.900001525878906,80.90637913223141,,,"John Danks",6329,433579
2015,"Chris Archer","TBR",212,95.13460505104783,,,,,,87.8193215339233,,,,85.85172245420259,,,"Chris Archer",6345,502042
2015,"Jake Odorizzi","TBR",169.1,91.27610729586694,,86.14059053308823,84.95955770401949,,91.40343520220588,82.30099609375,71.28260869565217,,,,,,"Jake Odorizzi",6397,543606
2015,"Trevor May","MIN",114.2,93.1218459670608,,,,,91.7625015258789,84.34148780335771,77.4023569023569,,,85.10652645122404,,,"Trevor May",6398,543507
2015,"Tim Stauffer","- - -",20.2,89.76410694611378,,,,,88.62763770021985,83.76206812365302,72.7923091008113,,,79.08813269663665,,,"Tim Stauffer",6432,431162
2015,"Vance Worley","PIT",71.2,89.16697202909977,,89.05142647879464,,,88.89238410596026,83.80419337107035,,75.95151774088542,,84.55333150227865,,,"Vance Worley",6435,474699
2015,"Kevin Jepsen","- - -",69.2,94.33257363985314,,,,,95.06428745814732,,81.92856959292763,,,85.04956691576086,,,"Kevin Jepsen",6475,448178
2015,"Steve Cishek","- - -",55.1,89.69999694824219,,,,,90.68976607746139,80.39008304708445,,,,82.64166514078777,,,"Steve Cishek",6483,518553
2015,"Blaine Hardy","DET",61.1,88.19604552469136,,83.8029916729042,,,,82.36666870117188,76.74087126358695,,,78.85161290322581,,,"Blaine Hardy",6499,543278
2015,"Tom Koehler","MIA",187.1,91.98214002319237,,,,,92.36482717223086,85.48037199216468,,78.88032670454545,,84.46424097730623,,,"Tom Koehler",6570,543408
2015,"Marc Rzepczynski","- - -",35,91.71999816894531,,,,,91.76439749419505,84.44909557995496,,,,85.32222239176433,,,"Marc Rzepczynski",6612,519240
2015,"Brad Brach","BAL",79.1,94.03457899928264,,,86.17752048811239,,93.14639376610825,85.26688146894904,,,,,,,"Brad Brach",6627,542960
2015,"Carlos Carrasco","CLE",183.2,94.60874200426439,,,,,94.27458063336121,87.80071630047506,83.18133680555556,,,88.41763431078768,,,"Carlos Carrasco",6632,471911
2015,"Craig Kimbrel","SDP",59.1,97.27571428571429,,,,,,97.94999694824219,,86.75562655215232,,,,,"Craig Kimbrel",6655,518886
2015,"Alex Colomé","TBR",109.2,93.91977566340782,,86.58697644732801,,,95.05531862948803,,78.44909224076704,,,85.7913818359375,,,"Alex Colome",6661,517008
2015,"Miguel Socolovich","STL",29.2,90.25,,,,,,81.73219445633562,,,,81.27517510775863,,,"Miguel Socolovich",6697,462515
2015,"Andrew Miller","NYY",61.2,94.26097948306075,,,,,95.70833333333333,83.81743145354406,,,,,,,"Andrew Miller",6785,453192
2015,"Julio Teheran","ATL",200.2,91.494434158237,,,,,90.476411046042,80.62665975981055,71.88695806571147,,,82.73270823543233,,,"Julio Teheran",6797,527054
2015,"Robbie Ross Jr.","BOS",60.2,92.37768475162866,,92.28823673023896,,,94.06667073567708,86.31257601983533,76.90606257891415,,,86.4000015258789,,,"Robbie Ross Jr.",6819,543726
2015,"Sam Freeman","TEX",38.1,93.94027596932871,,,84.26355902777777,,93.45058139534883,82.81470444623162,79.39999898274739,,,,,,"Sam Freeman",6832,518693
2015,"Jeff Manship","CLE",39.1,92.22727272727273,,,,,91.8498314694816,,83.7372352248954,,,87,,,"Jeff Manship",6865,453249
2015,"Marcos Mateo","SDP",27,94.11209005837912,,,,,94.3125,84.8219154631474,,,,,,,"Marcos Mateo",6869,456496
2015,"Johnny Cueto","- - -",212,92.60416666666667,,87.95295698924731,,,92.51893289378613,82.9928771791543,74.9,,,83.40461038399447,,,"Johnny Cueto",6893,456501
2015,"Chase Anderson","ARI",152.2,91.61694407254139,,88.38749694824219,,,91.20020746887967,,76.75391191123188,,,81.5066187393888,,,"Chase Anderson",6895,502624
2015,"Martín Pérez","TEX",78.2,92.10769373855311,,,,,91.30938036327231,85.83636659564394,78.06315960800438,,,84.0335922241211,,,"Martin Perez",6902,527048
2015,"Joakim Soria","- - -",67.2,92.11942435599663,,92.0508048765121,,,92.19999694824219,78.76128953503024,70.85370325159144,,,85.68125,,,"Joakim Soria",6941,465657
2015,"Luke Hochevar","KCR",50.2,94.41479058801775,,89.63255700399709,,,93.86087168817934,,,79.20727391098485,,,,,"Luke Hochevar",6943,460024
2015,"Drew Storen","WSN",55,94.09477124183006,,,,,93.6217105263158,82.55647840531562,,,,87.16555447048611,,,"Drew Storen",6983,519322
2015,"Luis García","PHI",66.2,95.44451655564264,,,,,95.54034582132564,84.81579748376623,,,,,,,"Luis Garcia",6984,472610
2015,"Ian Kennedy","SDP",168.1,91.24903762347472,,,,,91.82337535511364,84.97801892510776,,77.17185712242564,,83.33499813988095,,,"Ian Kennedy",6986,453178
2015,"Ryan Pressly","MIN",27.2,94.37012987012987,,,,,93.605712890625,87.3983984375,81.78686770044192,,,87.78571428571429,,,"Ryan Pressly",7005,519151
2015,"Miguel González","BAL",144.2,91.04534695589645,,,,,91.10561497326204,84.55692107371794,76.60040332825203,,,83.93832020997375,,,"Miguel Gonzalez",7024,456068
2015,"Alex Torres","NYM",34.1,91.91147540983607,,82.69795818718113,,,91.13636363636364,,78.8818192915483,,,83.71397744455645,,,"Alex Torres",7038,456776
2015,"James Shields","SDP",202.1,91.11970979443772,,85.91545110049834,,,90.75181818181818,,,78.19412013116057,,84.2977369165488,,,"James Shields",7059,448306
2015,"Pat Venditte","OAK",28.2,,,,,,84.42476818049066,72.87415876638576,,,,77.4375,,,"Pat Venditte",7108,519381
2015,"Daniel Hudson","ARI",67.2,96.04449910855075,,,,,96.010252862914,87.69431721080433,,,,84.76393562692111,,,"Daniel Hudson",7146,543339
2015,"Ryan Mattheus","- - -",56,92.9176245210728,,87.62075114700029,83.175863857927,,92.85773423138787,83.8398077511093,,,,,,,"Ryan Mattheus",7169,458919
2015,"Greg Holland","KCR",44.2,93.64578430911145,,,87.45384803185097,,,85.55761427238807,77.34848484848484,,,,,,"Greg Holland",7196,518813
2015,"Nick Masset","- - -",25,91.91956362516984,,89.38095238095238,87.00400390625,,91.9781827059659,,79.15866536458333,,,,,,"Nick Masset",7267,434665
2015,"Brad Ziegler","ARI",68,,,,,,83.88428819444445,,73.60490387561275,,,76.90191387559808,,,"Brad Ziegler",7293,446899
2015,"Josh Collmenter","ARI",121,86.5,,84.79239934365204,,,,,70.74583435058594,,,76.56475942689114,,,"Josh Collmenter",7312,518567
2015,"Casey Janssen","WSN",40,88.25106660017731,,87.56756756756756,,,88.87142508370536,83.7909102006392,73.73444552951389,,,81.29374694824219,,,"Casey Janssen",7355,445163
2015,"Dan Otero","OAK",46.2,90.0250015258789,,,,,89.60570071258907,84.7203140258789,78.2093734741211,,,82.67162426097973,,,"Dan Otero",7385,519096
2015,"Dillon Gee","NYM",39.2,88.87108419027673,,85.84634399414062,,,89.60419829552914,81.90405685837204,,74.61999844637783,,82.29310002820245,,,"Dillon Gee",7396,518716
2015,"J.A. Happ","- - -",172,91.999998561206,,,,,90.73727704119939,84.2522082836597,78.32440059701192,,,84.987451171875,,,"J.A. Happ",7410,457918
2015,"Austin Adams","CLE",33.1,96.86449494125327,,,,,,86.93786028519418,,,,89.36904761904762,,,"Austin Adams",7411,542866
2015,"Mark Lowe","- - -",55,95.36261499707943,,,,,95.54253098060344,86.65087281795512,,,,,,,"Mark Lowe",7416,450275
2015,"Wade Davis","KCR",67.1,95.82230365044248,,92.54198473282443,,,95.22000122070312,,,84.5347160378886,,,,,"Wade Davis",7441,451584
2015,"Gio González","WSN",175.2,92.14282626793033,,,,,91.76873196484785,,78.19512962312734,,,83.90273931962025,,,"Gio Gonzalez",7448,461829
2015,"Phil Hughes","MIN",155.1,90.70497713414635,,87.59400836626689,,,90.48297749899079,86.42777506510417,75.9590897993608,76.45892624627976,,85.29571140834264,,,"Phil Hughes",7450,461833
2015,"Ryan Webb","CLE",50.2,93.89999389648438,,,,,91.9469771489104,83.20469798657719,,,,84.08614054764851,,,"Ryan Webb",7474,444436
2015,"Tommy Layne","BOS",47.2,89.84701492537313,,,,,89.60657894736842,84.62944162436548,81.0625,,,82.41599609375,,,"Tommy Layne",7501,518927
2015,"Evan Scribner","OAK",60,90.96563532488987,,86.2084093896028,,,91.0999984741211,,71.82142857142857,,,,,,"Evan Scribner",7525,519267
2015,"Collin McHugh","HOU",203.2,90.43329631979695,,86.81353275660965,,,90.49394087357955,,72.75382379617415,,,82.16370081018519,,,"Collin McHugh",7531,543521
2015,"Jake McGee","TBR",37.1,94.50320512820512,,,,,94.92912703804348,90.84827922952586,74.504443359375,,,,,,"Jake McGee",7550,459429
2015,"Nick Vincent","SDP",23,89.52925037202381,,,,,89.85833740234375,86.39406749429224,75.0999984741211,,,83.672001953125,,,"Nick Vincent",7555,543883
2015,"Fernando Rodriguez Jr.","OAK",58.2,93.62926829268292,,90.02785057357595,,,,,79.22266927083334,,,87.29130222486413,,,"Fernando Rodriguez Jr.",7558,451775
2015,"Jordan Lyles","COL",49,92.40640650040064,,,,,91.40529641544117,87.7991452991453,80.64516129032258,,,81.95346341274752,,,"Jordan Lyles",7593,543475
2015,"Tommy Milone","MIN",128.2,87.56153330176768,,85.4653021364796,,,86.5062484741211,,73.23518371582031,,,81.31199701218378,,,"Tommy Milone",7608,543548
2015,"Carlos Torres","NYM",57.2,92.16374158994334,,89.59692519203911,,,92.71538837139423,,81.14473684210526,,,83.5374984741211,,,"Carlos Torres",7624,448614
2015,"David Holmberg","CIN",28.1,87.79124755859375,,,,,,79.50540408572635,72.9836724728954,,,81.6953876201923,,,"David Holmberg",7725,571787
2015,"Juan Nicasio","LAD",58.1,94.97940609415218,,,,,93.6800048828125,86.27088267593092,,,,86.89999825613839,,,"Juan Nicasio",7731,504379
2015,"Wily Peralta","MIL",108.2,94.16239137700535,,,82.69999694824219,,94.43209591427365,82.60401763303213,,,,83.4874979654948,,,"Wily Peralta",7738,503449
2015,"Mike Fiers","- - -",180.1,89.34793424147567,,83.9807452640018,,,,77.23333740234375,72.41164317299571,,,82.94841303432214,,,"Mike Fiers",7754,571666
2015,"Shawn Kelley","SDP",51.1,91.88248697916667,,,,,,82.65913063641553,81.9000015258789,,,86.94999694824219,,,"Shawn Kelley",7773,518875
2015,"Hunter Strickland","SFG",51.1,96.97874720357942,,,,,95.64029704990672,88.7999979654948,84.95406749636628,,,87.7411750344669,,,"Hunter Strickland",7836,519326
2015,"Tyson Ross","SDP",196,92.91666666666667,,91.46065733862704,,,92.85038757324219,86.56307270055325,,,,88.81754557291667,,,"Tyson Ross",7872,475115
2015,"Christian Friedrich","COL",58.1,91.14689632444168,,,,,90.89193233366936,85.9382530120482,77.51754385964912,,,86.16571568080357,,,"Christian Friedrich",7942,543184
2015,"Anthony Bass","TEX",64,92.55390785751028,,92.98542517273869,,,92.44125600961539,85.4384858044164,86.39473684210526,,,84.14064881859755,,,"Anthony Bass",7982,542914
2015,"Eric Stults","ATL",47.2,88.50595910904255,,,,,85.3103448275862,81.50312487284343,69.472412109375,,,79.98187911270449,,,"Eric Stults",8011,445590
2015,"Glen Perkins","MIN",57,93.71346719326569,,,,,93.10000128495066,82.19593178353658,,,,,,,"Glen Perkins",8041,450282
2015,"Jason Vargas","KCR",43,87.57742648654514,,85.93332926432292,,,87.80745096409575,,,74.72424439709596,,81.25125628140704,,,"Jason Vargas",8044,450306
2015,"Will Smith","MIL",63.1,93.26089798151752,,,,,90.58095005580357,81.72350761217949,76.62034063824153,,,,,,"Will Smith",8048,519293
2015,"Dan Jennings","CHW",56.1,92.43709497407833,,,,,92.33118069556451,84.15945945945946,,,,,,,"Dan Jennings",8073,543359
2015,"Bryan Shaw","CLE",64,,,91.93563417943805,,,,82.13361868351063,80.2125015258789,,,83.55999755859375,,,"Bryan Shaw",8110,543766
2015,"Jaime García","STL",129.2,90.03921568627452,,90.29706169577206,,,90.23818440082644,83.46317131362275,72.40396329672029,,,82.97651384564057,,,"Jaime Garcia",8137,448802
2015,"Yovani Gallardo","TEX",184.1,90.56651634723788,,92.44999694824219,,,90.4589210304054,87.19232112487852,78.62414000331565,,,85.12116608796296,,,"Yovani Gallardo",8173,451596
2015,"Kevin Siegrist","STL",74.2,93.9950019925611,,,,,93.4749984741211,,80.6144578313253,,,85.30726662660257,,,"Kevin Siegrist",8180,543779
2015,"Brett Anderson","LAD",180.1,90.93219041601866,,,,,90.37833533653846,81.93891385014307,,75.8015278574159,,83.27509423638132,,,"Brett Anderson",8223,474463
2015,"David Robertson","CHW",63.1,92.82698567708333,,92.03310313566553,,,91.07142857142857,,,82.62181470218121,,86.3210513466283,,,"David Robertson",8241,502085
2015,"J.P. Howell","LAD",44,87.5999984741211,,,,,87.00657242063492,,,80.2872077882752,,80.61698481721699,,,"J.P. Howell",8245,434442
2015,"Huston Street","LAA",62.1,,,,,,88.45922140473301,83.1423673930921,,,,81.3939796730324,,,"Huston Street",8258,434718
2015,"Tony Sipp","HOU",54.1,90.95979899497488,,,,,89.82856968470982,80.09637254284274,,,,78.69080572018679,,,"Tony Sipp",8280,448609
2015,"JC Ramírez","- - -",23.2,95.36411605342742,,,,,95.23845966045673,85.98557692307692,,,,87.05599853515625,,,"JC Ramirez",8302,500724
2015,"AJ Ramos","MIA",70.1,92.4588122935022,,92.25686465992646,,,92.20370370370371,81.50033314172241,76.47142682756696,,,85.55140876004016,,,"AJ Ramos",8350,573109
2015,"Steve Geltz","TBR",67.1,92.1741128978485,,,83.26666432181321,,,81.96465297965116,,,,,,,"Steve Geltz",8402,544993
