Season,Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
2017,"Matt Bowman","STL",7.0568198642951465,2.761364294724188,2.55555556,0.6136365099387084,0.18623482,0.07287449,0.11336032,0.23214285714285715,1.1931821026585998,0.27586206896551724,0.66282421,95.27157284641909,86.44927277591592,99.03657143582902,3.9886373146016045,3.651957993886716,0.3366793207148886,4.2816226033608915,3.987528287856201,"Matt Bowman",13528,621199
2023,"Ryan Thompson","- - -",6.163044372668693,2.347826427683312,2.625,0.8804349103812419,0.17355372,0.0661157,0.10743802,0.1834862385321101,0.9130436107657324,0.2,0.64748201,92.07450175233419,103.42631488861234,102.2285236244924,3.8152179449853816,4.331127472185255,-0.5159095271998733,4.407229456558408,3.986965104800713,"Ryan Thompson",16647,657044
2022,"Matt Foster","CHW",8.400001424153887,3.40000057644324,2.47058824,1.2000002034505552,0.21761658,0.0880829,0.12953368,0.24431818181818182,1.333333559389506,0.2890625,0.67829457,112.46073237348966,100.88082263237807,111.3662382690909,4.40000074598537,4.112431171205338,0.287569574780032,4.385820854033233,3.9868062692321833,"Matt Foster",19647,641582
2022,"Miles Mikolas","STL",6.805601489036635,1.7347611638720835,3.92307692,1.1120263870974894,0.19006211,0.0484472,0.14161491,0.2236842105263158,1.0329489551261124,0.24914089347079038,0.74444444,82.96915282554971,98.71448809776962,95.34958666161594,3.2915981058085686,3.8735512843877125,-0.5819531785791439,3.803753464665656,3.9864893387835467,"Miles Mikolas",9803,571945
2014,"Vidal Nuño","- - -",7.181442988303773,2.5608246314881673,2.80434783,1.3917525171131342,0.18998527,0.06774669,0.12223859,0.2503987240829346,1.2556700487731833,0.27906976744186046,0.68965517,118.79534612060505,117.53458232669797,109.92889577092924,4.56494825613108,4.5116335522830795,0.05331470384800063,4.114440738327678,3.986407010329755,"Vidal Nuno",9674,573064
2020,"Matt Barnes","BOS",12.13043377665364,5.478260415262934,2.21428571,1.5652172615036954,0.30392157,0.1372549,0.16666667,0.20930232558139536,1.3913042324477294,0.27450980392156865,0.73943662,92.15633164919026,108.91132799323071,89.99349754415705,4.304347469135163,4.843593091369813,-0.5392456222346507,4.007975293813086,3.98628681703425,"Matt Barnes",12863,598264
2015,"Jesse Chavez","OAK",7.796177870381236,2.7515921895463182,2.83333333,1.0318470710798695,0.20238095,0.07142857,0.13095238,0.26366559485530544,1.350318389314397,0.31196581196581197,0.72033898,106.30394489674174,96.6044685856666,96.18624482083361,4.184713121601693,3.846969502845342,0.3377436187563507,3.8885928673254995,3.986135029861608,"Jesse Chavez",5448,445926
2015,"Alex Colomé","TBR",7.221885922000742,2.544073449795716,2.83870968,0.7386019692955305,0.19256018,0.0678337,0.12472648,0.26540284360189575,1.3039516248056895,0.3169230769230769,0.72172619,100.8471316203725,89.95404144317777,100.13592500848038,3.9392105029094955,3.553046720217215,0.3861637826922806,4.047072854477813,3.986033052683821,"Alex Colome",6661,517008
2022,"Bailey Ober","MIN",8.196428571428571,1.7678571428571428,4.63636364,0.6428571428571429,0.2246696,0.04845815,0.17621145,0.22429906542056074,1.0535714285714286,0.27672955974842767,0.70397112,83.11264952998128,73.68455101170242,106.10594954262812,3.2142857142857144,2.9160024302346366,0.29828328405107785,4.181549939672862,3.9854857712968856,"Bailey Ober",21224,641927
2023,"José Leclerc","TEX",10.578949492394194,4.421053519209514,2.39285714,0.7894738427159846,0.28755365,0.12017167,0.16738198,0.18226600985221675,1.1403511061453113,0.24427480916030533,0.8,62.5642564006434,83.24491819986865,110.0876410741274,2.684211065234348,3.623461486097863,-0.9392504208635151,4.7165860047641175,3.9853813006750496,"Jose Leclerc",14524,600917
2022,"Alex Young","- - -",7.087502473961494,3.712501295884592,1.90909091,0,0.18103448,0.09482759,0.0862069,0.27884615384615385,1.5000005235897342,0.3493975903614458,0.73170732,59.86213217636899,75.57535592167501,101.42626560477636,2.3625008246538313,2.887430923124748,-0.5249300984709167,4.053222235672693,3.9844363254125654,"Alex Young",18333,622065
2018,"Juan Minaya","CHW",11.185720381448137,5.5928601907240685,2,0.578571743868007,0.27751196,0.13875598,0.13875598,0.22033898305084745,1.4571436512231288,0.3103448275862069,0.77844311,77.82534779686702,83.23898556460162,102.12153628689603,3.27857321525204,3.5675746547933738,-0.28900143954133384,4.3244896261795525,3.9842855911387196,"Juan Minaya",10341,573668
2024,"Sean Reid-Foley","NYM",10.384617517686188,5.815385809904265,1.78571429,0,0.27777778,0.15555556,0.12222222,0.17105263157894737,1.2461541021223426,0.2549019607843137,0.62962963,41.92151920132732,69.81219975916858,91.31029867411543,1.66153880282979,2.7972489332165082,-1.1357101303867183,3.70445416329573,3.983672786467878,"Sean Reid-Foley",17034,656887
2018,"Jonathan Holder","NYY",8.181821019197297,2.5909099894124776,3.15789474,0.5454547346131532,0.22058824,0.06985294,0.15073529,0.21031746031746032,1.0909094692263064,0.26063829787234044,0.68249258,73.44038707015041,70.32579281774929,109.24495300107742,3.1363647240256305,3.039219412527779,0.09714531149785133,4.628665938297903,3.9827888869634642,"Jonathan Holder",16588,656547
2015,"Adam Conley","MIA",7.925372908709714,2.8208954420831183,2.80952381,0.9402984806943728,0.20996441,0.0747331,0.13523132,0.2529182879377432,1.283582053011366,0.3036649214659686,0.77020202,99.12309836799619,100.74240296055785,108.36065949268627,3.7611939227774913,3.805235521924552,-0.04404159914706085,4.209025409671964,3.982764388191309,"Adam Conley",14457,543045
2019,"Blake Parker","- - -",9.538046938768085,3.228262040813813,2.95454545,1.9076093877536169,0.25490196,0.08627451,0.16862745,0.23043478260869565,1.2228265306112929,0.2631578947368421,0.76923077,100.14891520970767,110.91749377896558,94.04483251280544,4.54891469387401,5.072705802237173,-0.523791108363163,4.263233001766759,3.9827248434574147,"Blake Parker",5224,453284
2023,"Zack Thompson","STL",9.768845251047889,3.3919601566138504,2.88,1.0854272501164322,0.25087108,0.08710801,0.16376307,0.2653846153846154,1.4170855765408976,0.3388888888888889,0.71933962,104.36773365615907,89.96188659402343,87.38272428669946,4.477387406730283,3.873130876924483,0.6042565298057996,3.8257106255574245,3.982482044069707,"Zack Thompson",25918,668868
2018,"Jakob Junis","KCR",8.338983050847459,2.1864406779661016,3.81395349,1.6271186440677967,0.21635884,0.05672823,0.15963061,0.26,1.271186440677966,0.2976190476190476,0.74795082,100.22544988432341,111.30015921601259,97.53436670029599,4.372881355932203,4.6406575644757115,-0.26777620854350825,4.128613351647463,3.9821954572632268,"Jakob Junis",13619,596001
2019,"Sergio Romo","- - -",8.950279261224825,2.5359124573470337,3.52941176,1.0441992471428962,0.24096386,0.06827309,0.17269076,0.21739130434782608,1.1104976120408578,0.26380368098159507,0.70945946,79.17473510112548,83.6719405844172,104.54285802959431,3.430940383469516,3.67809802999374,-0.247157646524224,4.675551079524355,3.981934602145468,"Sergio Romo",9817,489265
2021,"Sergio Romo","OAK",8.756758201270554,3.0648653704446938,2.85714286,1.313513730190583,0.23166023,0.08108108,0.15057915,0.23728813559322035,1.248648854625616,0.281437125748503,0.69277108,113.15343854989388,101.8643541695297,106.71885564460727,4.670271040677629,4.240304569288998,0.42996647138863064,4.57468698997184,3.981754845196393,"Sergio Romo",9817,489265
2014,"Vic Black","NYM",8.307696573835228,4.9326948407146665,1.68421053,0.5192310358647018,0.21621622,0.12837838,0.08783784,0.203125,1.2980775896617542,0.2553191489361702,0.78703704,74.40555210195427,101.69505867969487,112.70717670805841,2.5961551793235085,3.7668678791566976,-1.1707126998331892,4.157752479296624,3.9816842228436826,"Vic Black",9195,502195
2024,"MacKenzie Gore","WSN",9.79358747382422,3.517034175682731,2.78461538,0.8116232713113994,0.24760602,0.08891929,0.15868673,0.26106870229007634,1.418837718736965,0.33986928104575165,0.68141593,95.09594678741992,86.69692101262841,95.30713399375115,3.895791702294717,3.533213256437909,0.362578445856808,3.8698469066084726,3.981339008727779,"MacKenzie Gore",22201,669022
2021,"Alex Colomé","MIN",8.030770173383292,3.184615758410616,2.52173913,1.1076924377080404,0.2,0.07931034,0.12068966,0.2585551330798479,1.40000016432544,0.30456852791878175,0.64439141,97.28613056573947,100.14058008556246,98.19464762774685,4.153846641405152,4.231572708603913,-0.0777260671987614,4.205926603165258,3.981164961575682,"Alex Colome",6661,517008
2018,"Hunter Wood","TBR",9.21951005063172,3.9512185931278805,2.33333333,0.87804857625064,0.23463687,0.10055866,0.13407821,0.2608695652173913,1.4634142937510668,0.33043478260869563,0.79044118,90.95629366825257,90.70395973896358,92.63031674898211,3.73170644906522,3.697016816817205,0.03468963224801502,3.9192060000229065,3.9809506740001717,"Hunter Wood",15091,621056
2020,"Pablo López","MIA",9.261628112385509,2.8255814580159178,3.27777778,0.627906990670204,0.24583333,0.075,0.17083333,0.22727272727272727,1.1860465379326075,0.2929936305732484,0.66770186,83.10064563756842,70.89750909931419,83.73668308919375,3.610465196353673,3.086768150226434,0.5236970461272388,3.7269011639477343,3.980740520082432,"Pablo Lopez",17085,641154
2014,"Ryan Vogelsong","SFG",7.359206181561642,2.826714957156127,2.60344828,0.8772563660139705,0.19358974,0.07435897,0.11923077,0.2496493688639551,1.2779784097487472,0.29411764705882354,0.7233849,115.38388814952792,110.17710348977583,107.23624490215815,3.9963901118414213,3.8524688148273594,0.14392129701406198,3.9573681547387185,3.9793637587034105,"Ryan Vogelsong",1011,285064
2014,"Randy Wolf","MIA",6.662336837181879,2.1038958433205934,3.16666667,1.4025972288803956,0.16814159,0.05309735,0.11504425,0.308411214953271,1.5194803312870953,0.34523809523809523,0.65868263,145.94374961832537,122.5517166501666,104.19051331611495,5.259739608301484,4.379005260993525,0.8807343473079587,3.8458118626285285,3.979323021954822,"Randy Wolf",976,150116
2022,"Joe Ryan","MIN",9.244897959183673,2.877551020408163,3.21276596,1.2244897959183674,0.25,0.07781457,0.17218543,0.21023765996343693,1.1020408163265305,0.2526595744680851,0.77777778,91.81968900455075,101.40451629525433,110.3448722875597,3.5510204081632653,3.9899820220713713,-0.43896161390810606,4.346158513467328,3.9784109929528966,"Joe Ryan",21390,657746
2019,"Richard Bleier","BAL",4.8795185208165295,1.3012049388844078,3.75,0.9759037041633059,0.12765957,0.03404255,0.09361702,0.2914798206278027,1.3192772297022468,0.3155080213903743,0.62682216,113.97941593909107,86.2842594886261,91.47517052160762,5.367470372898182,4.189913179871314,1.1775571930268676,4.182305276693252,3.9781270249650817,"Richard Bleier",7803,542947
2015,"Matt Shoemaker","LAA",7.714285134430297,2.327586031940176,3.31428571,1.5960589933304064,0.20386643,0.06151142,0.14235501,0.25471698113207547,1.256157541047079,0.2846153846153846,0.74074074,114.83978568093934,115.80064341356129,102.9335570875502,4.455664689714051,4.5892586652133796,-0.13359397549932872,4.159327182647113,3.976694980442235,"Matt Shoemaker",4776,533167
2024,"Ryan Weathers","MIA",8.307692551471785,2.4923077654415353,3.33333333,1.1423077258273704,0.21798365,0.0653951,0.15258856,0.23353293413173654,1.1769231114585028,0.2757201646090535,0.75313808,86.06715119921856,101.14102242797887,99.24492219556493,3.634615491268906,4.112633652207415,-0.4780181609385088,4.032796225556618,3.976601088124356,"Ryan Weathers",23796,677960
2016,"Joe Musgrove","HOU",7.983873669489287,2.3225814311241564,3.4375,1.306452055007338,0.21484375,0.0625,0.15234375,0.2489451476793249,1.2096778287104981,0.28901734104046245,0.76452599,100.67316844347836,99.76638951405675,95.00318042795276,4.064517504467274,4.178818796675976,-0.11430129220870278,4.037916306196956,3.975497855631286,"Joe Musgrove",12970,605397
2019,"Cam Bedrosian","LAA",9.3913068789397,3.2282617396355215,2.90909091,1.0271741898840296,0.24806202,0.08527132,0.1627907,0.20600858369098712,1.1413046554266997,0.25308641975308643,0.68037975,69.45431244518282,82.11451678393064,91.12440213717139,3.2282617396355215,3.833574860082502,-0.6053131204469806,4.166110754968117,3.9753152020053957,"Cam Bedrosian",13360,592135
2021,"Kenta Maeda","MIN",9.564263780373302,2.7084640793977495,3.53125,1.3542320396988747,0.24944812,0.07064018,0.17880795,0.2560386473429952,1.2978057047114215,0.3157894736842105,0.69331158,109.02755253477048,97.0825482909887,93.12821227620502,4.655172636464882,4.101068649760018,0.554103986704864,3.9867507388187162,3.9751353089005863,"Kenta Maeda",18498,628317
2017,"Gerrit Cole","PIT",8.689655172413794,2.438423645320197,3.56363636,1.374384236453202,0.23085984,0.0647821,0.16607774,0.2518987341772152,1.251231527093596,0.2984014209591474,0.74557316,99.90033793594306,94.63884506086895,88.10727576157346,4.25615763546798,4.083748068598104,0.1724095668698764,3.807231951846278,3.9747431820936234,"Gerrit Cole",13125,543037
2016,"Colton Murray","PHI",8.810526492681534,3.6947369162858044,2.38461538,1.7052631921319097,0.21830986,0.0915493,0.12676056,0.2677165354330709,1.4842105561148102,0.3111111111111111,0.66502463,150.9821995227739,120.29542684553425,101.33783549742415,6.252631704483669,5.0728762109920265,1.1797554934916423,4.1876558481486565,3.973765260539342,"Colton Murray",12264,605396
2017,"Tyler Clippard","- - -",10.740333585540723,4.624310293774478,2.32258065,1.491712997991767,0.27272727,0.11742424,0.15530303,0.20346320346320346,1.2928179315928647,0.2483221476510067,0.71212121,110.61763536757852,102.76541710721047,107.27824686466298,4.7734815935736545,4.566479747872759,0.20700184570089597,4.711455875358259,3.9734940568654507,"Tyler Clippard",5640,461325
2014,"Josh Outman","- - -",8.258831197158383,5.082357659789774,1.625,1.2705894149474435,0.21311475,0.13114754,0.08196721,0.22641509433962265,1.4117660166082704,0.2631578947368421,0.87209302,73.72630002025475,126.26701130779276,108.78226681197033,2.8588261836317477,4.82637138858532,-1.9675452049535727,4.1252499347077,3.9734191739009965,"Josh Outman",4004,489189
2019,"Wilmer Font","- - -",10.138341793538075,3.094862231711623,3.27586207,1.8142295841068132,0.26685393,0.08146067,0.18539326,0.24074074074074073,1.2687749379047648,0.28773584905660377,0.78886311,103.5644292537137,106.72134443212016,100.76144538737638,4.4822142666168325,4.719938607613663,-0.23772434099683082,4.5288896297315455,3.972577037844731,"Wilmer Font",5257,521655
2019,"Seranthony Domínguez","PHI",10.581083808353478,4.378379506904888,2.41666667,1.094594876726222,0.26363636,0.10909091,0.15454545,0.24742268041237114,1.4594598356349624,0.3230769230769231,0.73170732,90.40846111550105,88.38355289922643,89.54998218000758,4.013514547996147,4.024820495505209,-0.011305947509062442,3.975965554147109,3.9722703149260634,"Seranthony Dominguez",19249,622554
