Season,Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
2014,"TJ House","CLE",102,0.0007504373788833618,,,,,-10.316938992589712,5.612792007625103,-1.3096298724412918,,,1.079252365976572,,,"TJ House",9121,543334
2014,"Nathan Eovaldi","MIA",199.2,2.867910072207451,,,-1.006695695221424,,-0.6632759124040604,-1.274624340236187,-0.5241340547800064,,,-3.0275841988623142,,,"Nathan Eovaldi",9132,543135
2014,"Kyle Lobstein","DET",39.1,-1.0888405293226242,,3.5985277108848095,,,1.1601897552609444,,-0.00793921947479248,,,-0.6656851693987846,,,"Kyle Lobstein",9178,543456
2014,"Vic Black","NYM",34.2,5.653011083602905,,,,,-1.2661130651831627,,0.0353749543428421,,,,,,"Vic Black",9195,502195
2014,"Koji Uehara","BOS",64.1,3.5052468813955784,,0.04721999913454056,4.519141677767038,,1.0462372340261936,-0.6340416111052036,0.26016389578580856,,,,,,"Koji Uehara",9227,493157
2014,"Alex Wilson","BOS",28.1,-0.7763360217213631,,0.2365003302693367,,,-2.3288455083966255,3.051002908498049,2.3363660015165806,,,-0.15344803035259247,,,"Alex Wilson",9239,543935
2014,"Jared Hughes","PIT",64.1,-1.8908915407955647,,,,,10.525400653481483,1.7865741923451424,,,,0.2881811000406742,,,"Jared Hughes",9325,453172
2014,"Brandon Morrow","TOR",33.1,-3.35259035974741,,,1.8056436218321323,,-2.9980333112180233,-0.5574580542743206,,1.0306079760193825,,,,,"Brandon Morrow",9346,453344
2014,"Josh Tomlin","CLE",104,-11.608204897493124,,-2.513403970748186,,,-2.377442929893732,,0.9929113462567329,,,1.3834706507623196,,,"Josh Tomlin",9388,458708
2014,"Doug Fister","WSN",164,-2.3394410498440266,,-3.7541920132935047,,,20.00175977870822,,-0.725794218480587,,,3.537964828312397,,,"Doug Fister",9425,450729
2014,"Dallas Keuchel","HOU",200,-6.3568970039486885,,-0.27559568360447884,,,23.877502985298634,-0.3633325435221195,,,,3.0816321074962616,,,"Dallas Keuchel",9434,572971
2014,"Dan Straily","- - -",52,-11.171870645135641,,,,,-0.5619839131832123,2.4353055842220783,-1.1296951584517956,,,1.000074453651905,,,"Dan Straily",9460,573185
2014,"George Kontos","SFG",32.1,0.1447039283812046,,3.2488975562155247,,,1.8216432221233845,0.9009309858083725,,,,0.5609209053218365,,,"George Kontos",9486,502004
2014,"Jeremy Jeffress","- - -",32,-1.103521190583706,,,,,2.923212271183729,,,2.1803424283862114,,-1.2607759945094585,,,"Jeremy Jeffress",9490,502026
2014,"Bud Norris","BAL",165.1,-10.113225422799587,,-0.3203599341213703,,,-1.351088248193264,11.207114223390818,,,,2.3323592580854893,,,"Bud Norris",9492,502032
2014,"Vidal Nuño","- - -",161.2,2.313009414821863,,,,,-9.807634521275759,-5.963622447103262,3.2725919410586357,,,2.6507033109664917,,,"Vidal Nuno",9674,573064
2014,"Louis Coleman","KCR",34,-5.464463699609041,,,,,2.876146450638771,-4.359967540949583,,,,,,,"Louis Coleman",9720,488786
2014,"Burke Badenhop","BOS",70.2,-0.16230224072933197,,-0.03502220660448074,1.719977106899023,,8.362078495323658,-1.1684553138911724,,,,,,,"Burke Badenhop",9736,488674
2014,"David Hale","ATL",87.1,1.1790923774242401,,,,,0.6569837518036366,,-0.4032165855169296,,,-2.318358227610588,,,"David Hale",9756,571735
2014,"Joe Kelly","- - -",96.1,-0.5458946786820889,,,,,2.9475452564656734,-5.17412580922246,3.9378541745245457,,,-0.10863785445690155,,,"Joe Kelly",9761,523260
2014,"Garrett Richards","LAA",168.2,5.260720431804657,,0.14867186546325684,,,10.460470911115408,16.330747190862894,1.9331651143729687,,,-0.9008647985756397,,,"Garrett Richards",9784,572070
2014,"Rex Brothers","COL",56.1,-10.870008304715157,,,,,-0.53379001095891,0.16027994081377983,,,,0.3711236044764519,,,"Rex Brothers",9794,571521
2014,"Miles Mikolas","TEX",57.1,-3.8422223068773746,,,,,2.7965481616556644,-1.602890096604824,-1.7222100012004375,,,-0.49010126665234566,,,"Miles Mikolas",9803,571945
2014,"Sergio Romo","SFG",58,0.27648401632905006,,,,,2.919950906187296,3.582292176783085,,,,0.2996271587908268,,,"Sergio Romo",9817,489265
2014,"Travis Wood","CHC",173.2,10.513240825384855,,-5.893272824585438,,,-8.376318641006947,-6.971763197332621,-3.8588202446699142,,,-4.1412083096802235,,,"Travis Wood",9884,475243
2014,"Kevin Slowey","MIA",37.1,-1.036521427333355,,,,,-4.924824979156256,2.1708511225879192,-1.7950954623520374,,,-2.2983398772776127,,,"Kevin Slowey",9918,458713
2014,"Brandon Kintzler","MIL",58.1,-2.040064051747322,,,,,3.699572443962097,-3.814845383167267,,,,-1.5472593195736408,,,"Brandon Kintzler",9939,445213
2014,"Todd Redmond","TOR",75,-0.22069047391414642,,,,,1.5851161479949951,0.8066680878400803,,,,-1.121773511171341,,,"Todd Redmond",9943,445170
2014,"Mike Dunn","MIA",57,2.4979394748806953,,,,,-0.822079598903656,1.3790364004671574,0.16522804647684097,,,,,,"Mike Dunn",9948,445197
2014,"Tom Wilhelmsen","SEA",79.1,7.070591792464256,,,,,7.183538179844618,1.679510835558176,1.350000262260437,,,1.7554050907492638,,,"Tom Wilhelmsen",9975,452666
2014,"Mike Minor","ATL",145.1,-20.870452404022217,,,,,5.6610323414206505,-9.340211406350136,,7.28304772824049,,1.9458834417164326,,,"Mike Minor",10021,501985
2014,"Tyler Matzek","COL",117.2,-14.245600938796997,,,,,,13.13383474573493,-1.527102705091238,,,-0.08671928197145462,,,"Tyler Matzek",10058,554431
2014,"Ian Krol","DET",32.2,-1.690729085355997,,,,,-0.6822732202708721,,-6.867549031972885,,,-0.44419510662555695,,,"Ian Krol",10066,571871
2014,"Caleb Thielbar","MIN",47.2,0.6617320664227009,,,,,-1.5008977726101875,-0.8490881137549877,-0.5094975344836712,,,0.26606475561857224,,,"Caleb Thielbar",10078,573204
2014,"Kyle Gibson","MIN",179.1,-5.1249870881438255,,,,,6.466252792626619,6.2286193780601025,-1.2746235132217407,,,0.44003600254654884,,,"Kyle Gibson",10123,502043
2014,"Mike Leake","CIN",214.1,-0.8227875977754593,,-3.7241263277828693,,,8.245209701359272,5.5146282240748405,,-6.677711941301823,,-5.198506880551577,,,"Mike Leake",10130,502190
2014,"Stephen Strasburg","WSN",215,1.3535315245389938,,,,,-2.6819821260869503,-2.15439697727561,2.53594234213233,,,13.607050687074661,,,"Stephen Strasburg",10131,544931
2014,"Brad Boxberger","TBR",64.2,13.631544772535563,,1.9483033306896687,,,,-1.349996853619814,-0.09565535932779312,,,-0.6837255246937275,,,"Brad Boxberger",10133,502202
2014,"Aaron Crow","KCR",59,-5.255451947450638,,,,,2.8807581961154938,-0.18165159225463867,,0.008691113442182541,,0.945887628942728,,,"Aaron Crow",10149,543070
2014,"Jacob Turner","- - -",113,-5.699035983532667,,-5.756066113710403,,,-0.22144944965839386,,-4.739047601819038,,,-0.22693174704909325,,,"Jacob Turner",10185,545363
2014,"Tyler Skaggs","LAA",113,-1.4780982285737991,,,,,9.711152520030737,,-4.384386148303747,,,2.1458147391676903,,,"Tyler Skaggs",10190,572140
2014,"Shelby Miller","STL",183,13.15279882401228,,-2.9353904463350773,,,1.3862128518521786,,-4.219651687890291,,,-2.0337070636451244,,,"Shelby Miller",10197,571946
2014,"Aroldis Chapman","CIN",54,11.159868456423283,,,,,,6.811716075986624,,,,0.5085190981626511,,,"Aroldis Chapman",10233,547973
2014,"Bryan Morris","- - -",64.1,0.018196221441030502,,2.259797267615795,,,0.029263071715831757,,0.7979779690504074,,,,,,"Bryan Morris",10234,457768
2014,"Alexi Ogando","TEX",25,1.799787450581789,,0.24886803328990936,,,0.19516030699014664,-2.717108190059662,,,,-3.040694698691368,,,"Alexi Ogando",10261,468396
2014,"Tanner Scheppers","TEX",23,-4.78174315392971,,,,,,0.3169550858438015,-1.205853946506977,,,-1.2980148158967495,,,"Tanner Scheppers",10267,489294
2014,"Jarred Cosart","- - -",180.1,3.9249601922929287,,6.424301587045193,,,-1.1249605901539326,,,-2.167259979993105,,1.9201725535094738,,,"Jarred Cosart",10304,543054
2014,"Roman Mendez","TEX",33,3.9515383020043373,,,-0.18676899001002312,,-0.4761766158044338,3.0728347934782505,,,,-0.5687526576220989,,,"Roman Mendez",10307,542669
2014,"Zack Wheeler","NYM",185.1,4.882228288799524,,2.3092485405504704,,,-2.1068290323019028,0.04721999913454056,3.1079807430505753,,,-6.08203549310565,,,"Zack Wheeler",10310,554430
2014,"Erasmo Ramírez","SEA",75.1,-1.164100058376789,,,,,-1.0567627102136612,-6.768651809543371,-3.421836484223604,,,1.4303345009684563,,,"Erasmo Ramirez",10314,541640
2014,"Chad Jenkins","TOR",31.2,0.04496975615620613,,,,,1.3332223817706108,-0.5873015597462654,,,,-1.1676121056079865,,,"Chad Jenkins",10326,554432
2014,"Aaron Loup","TOR",68.2,,,,,,6.298901055008173,0.8044226579368114,,,,-0.3634743466973305,,,"Aaron Loup",10343,571901
2014,"Robbie Erlin","SDP",61.1,-5.470534935593605,,,,,0.6809353902935982,-0.9197775460779667,0.8329503424465656,,,0.7968913726508617,,,"Robbie Erlin",10354,572362
2014,"Taylor Jordan","WSN",25.2,-3.8123311065137386,,,,,-2.786891847848892,-0.6786776594817638,,,,-1.5327812507748604,,,"Taylor Jordan",10466,518863
2014,"Shawn Tolleson","TEX",71.2,9.172051895409822,,-3.371462646871805,,,-0.08702849596738815,-2.9275123216211796,,,,4.013041730970144,,,"Shawn Tolleson",10481,474521
2014,"Yoervis Medina","SEA",57,-0.06981034949421883,,,,,5.672264009714127,,0.17767417430877686,,,-0.3175538703799248,,,"Yoervis Medina",10498,500721
2014,"Preston Claiborne","NYY",21,1.6596329174935818,,,,,-2.073192059993744,-1.7226984314620495,,,,-0.7172012180089951,,,"Preston Claiborne",10500,502011
2014,"Mario Hollands","PHI",47,0.08106766268610954,,0.2883737161755562,,,,-1.3008816353976727,,,,2.868510637432337,,,"Mario Hollands",10504,571786
2014,"Jake Petricka","CHW",73,-0.08735967427492142,,,,,7.456968534737825,-1.7004886269569397,,,,-0.32803773507475853,,,"Jake Petricka",10534,502593
2014,"Jimmy Nelson","MIL",69.1,-2.2967643439769745,,,,,-3.21923565864563,-1.3777646981179714,,,,-0.8111967705190182,,,"Jimmy Nelson",10547,519076
2014,"Daniel Webb","CHW",67.2,-0.4443191848695278,,,,,1.528520368039608,-1.6423760913312435,,,,-1.9979182034730911,,,"Daniel Webb",10558,543900
2014,"Addison Reed","ARI",59.1,4.231222610920668,,-0.35588153451681137,,,-0.2820362225174904,-6.160671707242727,,,,0.16499459743499756,,,"Addison Reed",10586,592665
2014,"Chad Bettis","COL",24.2,-9.83017162233591,,,,,-0.9332986995577812,-0.8850465528666973,-1.1922427825629711,,,0.8895446546375751,,,"Chad Bettis",10587,518452
2014,"Chris Sale","CHW",174,-0.03502220660448074,,,,,15.975702550262213,5.020592737942934,,,,13.234504859894514,,,"Chris Sale",10603,519242
2014,"Donn Roach","SDP",30.1,-0.7551292218267918,,,-0.16220233216881752,,-4.169703111052513,,0.8895484060049057,,,,,,"Donn Roach",10620,543698
2014,"Tyler Thornburg","MIL",29.2,1.8146558031439781,,-1.470895528793335,,,,,1.438187837600708,,,-1.3854390010237694,,,"Tyler Thornburg",10688,592804
2014,"Drew Hutchison","TOR",184.2,3.5651145428419113,,,,,-4.0202758349478245,4.503767140209675,,,,-10.414210963994265,,,"Drew Hutchison",10732,571800
2014,"Trevor Rosenthal","STL",70.1,2.1468114778399467,,,,,,-0.8802744448184967,-0.2371653951704502,,,6.445912640541792,,,"Trevor Rosenthal",10745,572096
2014,"Shane Greene","NYY",78.2,-2.7918552570044994,,,,,-1.2863530106842518,-0.2849148064851761,2.3524645529687405,,,-0.9131403304636478,,,"Shane Greene",10756,572888
2014,"Josh Edgin","NYM",27.1,0.25308991596102715,,,,,-1.507531277835369,4.801588721573353,2.1842914931476116,,,0.40162844583392143,,,"Josh Edgin",10796,572831
2014,"Michael Mariot","KCR",25,-0.9544675424695015,,0.020383991301059723,,,-1.5763402469456196,0.09287817776203156,0.04786224290728569,,,-1.675777357071638,,,"Michael Mariot",10835,592527
2014,"Christian Bergman","COL",54.2,-9.742917206138372,,,,,-0.9668337590992451,1.8231307677924633,-3.1567019671201706,,,-3.661270309239626,,,"Christian Bergman",10925,548357
2014,"Jacob deGrom","NYM",140.1,9.655892368406057,,,,,6.676548600196838,-1.509477648884058,2.439676161855459,,,2.336640886962414,,,"Jacob deGrom",10954,594798
2014,"Jake Buchanan","HOU",35.1,-0.2748723700642586,,,,,-2.3464077040553093,-0.8624323271214962,-1.2530866004526615,,,0.868679691106081,,,"Jake Buchanan",10962,594772
2014,"Chase Whitley","NYY",75.2,-4.175407357513905,,,,,-4.732911266386509,0.7258075177669525,,,,-3.7628379985690117,,,"Chase Whitley",10982,595032
2014,"Mike Bolsinger","ARI",52.1,-4.478687606751919,,-8.087438680231571,,,,,-2.3163788206875324,,,0.059637799859046936,,,"Mike Bolsinger",11137,502211
2014,"David Buchanan","PHI",117.2,-6.395931798964739,,3.6060824021697044,,,-6.0273828729987144,,-1.931062262505293,,,8.895233929157257,,,"David Buchanan",11176,571527
2014,"Kevin Chapman","HOU",21.1,0.39127111062407494,,,,,-0.9688210114836693,-2.6808890365064144,,,,0.21268784254789352,,,"Kevin Chapman",11240,502087
2014,"Aaron Barrett","WSN",40.2,-0.015184365212917328,,,,,1.0776448585093021,3.829947240650654,,,,-0.17707471176981926,,,"Aaron Barrett",11243,502578
2014,"Logan Darnell","MIN",24,-0.979606382548809,,,,,-1.8954063914716244,-0.533447053283453,-1.3370206095278263,,,-2.2410190515220165,,,"Logan Darnell",11261,592244
2014,"Lisalverto Bonilla","TEX",20.2,0.7968524061143398,,,,,,,1.8979533277451992,,,-0.3322828337550163,,,"Lisalverto Bonilla",11266,570810
2014,"Tyler Lyons","STL",36.2,2.863261666148901,,,,,-1.203857108950615,3.7280702218413353,-2.065375566482544,,,-1.770757481455803,,,"Tyler Lyons",11334,544928
2014,"Brandon Cumpton","PIT",70,,,,,,-0.9520951174199581,-0.7634690850973129,,,,-0.021898578852415085,,,"Brandon Cumpton",11366,592238
2014,"Tommy Kahnle","COL",68.2,6.078653380274773,,-0.09245633333921432,,,-0.069827850908041,-0.5149699449539185,,,,0.18031645566225052,,,"Tommy Kahnle",11384,592454
2014,"Jose Quintana","CHW",200.1,11.9015311896801,,,,,0.20230578631162643,0.27109064906835556,7.660018961876631,,,-5.612658083438873,,,"Jose Quintana",11423,500779
2014,"Anthony Ranaudo","BOS",39.1,-4.952767886221409,,,,,,-0.3875897713005543,0.10978002846240997,,,-2.8178938664495945,,,"Anthony Ranaudo",11424,519168
2014,"Drew Pomeranz","OAK",69,5.679363254457712,,,,,-1.089501690119505,,,6.562599383294582,,-0.15334579721093178,,,"Drew Pomeranz",11426,519141
2014,"Brandon Workman","BOS",87,-13.583482965826988,,4.5021070167422295,,,-0.4793390482664108,,,0.37712060660123825,,1.7301718294620514,,,"Brandon Workman",11428,519443
2014,"Robbie Ray","DET",28.2,-5.357218272984028,,,,,-0.052899014204740524,-2.7289740070700645,-0.36517899110913277,,,-3.7791735343635082,,,"Robbie Ray",11486,592662
2014,"Aaron Sanchez","TOR",33,0.9989804364740849,,,,,8.781715419143438,,2.5349549502134323,,,-0.0768328383564949,,,"Aaron Sanchez",11490,592717
2014,"José Fernández","MIA",51.2,-0.4149096868932247,,,,,-0.30268773809075356,,8.165392473340034,,,1.6568810120224953,,,"Jose Fernandez",11530,605228
2014,"Carlos Martinez","STL",89.1,-3.0569693483412266,,,,,3.8391925245523453,,-1.1371155753731728,,,1.3050515539944172,,,"Carlos Martinez",11682,593372
2014,"Sam Dyson","MIA",42,0.4232948571443558,,,,,2.6152092404663563,,1.1585007421672344,,,-1.568852387368679,,,"Sam Dyson",11710,473879
2014,"Nick Tepesch","TEX",126,1.5817072503268719,,,,,-1.292286355048418,3.0435949452221394,-6.443864230066538,,,-7.385978728532791,,,"Nick Tepesch",11716,519344
2014,"Justin Grimm","CHC",69,8.40256029739976,,,,,1.9557656273245811,-2.2904148660600185,-1.0330008901655674,,,,,,"Justin Grimm",11720,518748
2014,"Drew Smyly","- - -",153,,,1.525171648710966,,,4.474922742694616,,,8.236514698714018,,-6.060105964541435,,,"Drew Smyly",11760,592767
2014,"Steve Delabar","TOR",25.2,-3.4326889887452126,,,,,-0.849650863558054,1.206179928034544,,,,1.8827426731586456,,,"Steve Delabar",11827,447755
2014,"James Paxton","SEA",74,10.812412939965725,,1.8179155550897121,,,-0.5640013813972473,,,0.6426528505980968,,-3.299016021192074,,,"James Paxton",11828,572020
2014,"Taijuan Walker","SEA",38,-1.2283288724720478,,-0.5105455480515957,0.9361681491136551,,-0.48617563769221306,,5.7678318955004215,,,,,,"Taijuan Walker",11836,592836
2014,"Yordano Ventura","KCR",183,5.986276533454657,,-0.08086302876472473,,,5.765942256897688,,-3.894631527364254,,,-0.2393382266163826,,,"Yordano Ventura",11855,570649
2014,"Kyle Hendricks","CHC",80.1,-0.02128032222390175,,0.7267233543097973,,,5.809913747012615,,0.39328595995903015,,,6.5509562492370605,,,"Kyle Hendricks",12049,543294
2014,"Matt Stites","ARI",33,-3.2953339740633965,,,,,-0.11207997798919678,-0.7166748531162739,,,,-1.6816767156124115,,,"Matt Stites",12165,592781
2014,"Cody Allen","CLE",69.2,2.604755125939846,,,,,,,,9.53921527788043,,,,,"Cody Allen",12183,592102
2014,"Seth Maness","STL",80.1,3.6677186749875546,,,,,5.991206992417574,0.5656110756099224,0.23272797092795372,,,-2.0195070654153824,,,"Seth Maness",12235,595307
2014,"Evan Marshall","ARI",49.1,-0.8118799850344658,,0,,,-0.599834319204092,1.0519167929887772,,,,1.889464009553194,,,"Evan Marshall",12297,605359
2014,"Chris Bassitt","CHW",29.2,0.2966219298541546,,,,,-2.1402791142463684,0.15715450420975685,-0.39139680191874504,,,-0.2528630159795284,,,"Chris Bassitt",12304,605135
2014,"Kevin Quackenbush","SDP",54.1,10.960592050105333,,,,,,0.3018215708434582,-0.6214374378323555,,,0.31802795827388763,,,"Kevin Quackenbush",12360,534812
2014,"Nick Tropeano","HOU",21.2,2.026325199753046,,,,,0.0031462982296943665,0.3336123935878277,,,,0.23647964000701904,,,"Nick Tropeano",12385,607374
2014,"Erik Johnson","CHW",23.2,-1.8483811914920807,,,,,-1.8498350270092487,0.15123824402689934,-1.1098051145672798,,,-0.36828894168138504,,,"Erik Johnson",12520,605304
2014,"Tony Cingrani","CIN",63.1,-0.6990582756698132,,,,,,-1.2559573389589787,-0.39189717173576355,,,-4.1721312664449215,,,"Tony Cingrani",12555,571561
2014,"Blake Treinen","WSN",50.2,-0.7978879734873772,,,,,-1.1397502310574055,2.710486773401499,,,,2.181608609855175,,,"Blake Treinen",12572,595014
2014,"Roenis Elías","SEA",163.2,2.226331517100334,,,,,-3.9723601527512074,,4.934239190071821,,,2.6467456221580505,,,"Roenis Elias",12673,606273
2014,"Trevor Bauer","CLE",153,-5.815224472433329,,0.4801776595413685,,,0.9960521794855595,-4.864426989108324,0.5122219398617744,3.5411156192421913,,-5.433465104550123,,,"Trevor Bauer",12703,545333
2014,"Nick Martinez","TEX",140.1,-2.625485122203827,,,,,-3.6790981255471706,-3.9952792786061764,-6.5465089455246925,,,-0.9712972082197666,,,"Nick Martinez",12730,607259
2014,"Rafael Montero","NYM",44.1,1.1692136377096176,,,,,-2.0244529247283936,-4.1333673894405365,,,,-0.025460124015808105,,,"Rafael Montero",12760,606160
2014,"Sonny Gray","OAK",219,-3.238013096153736,,0.47897960245609283,,,1.9858588427305222,8.063702054321766,13.132476456463337,,,1.10295058041811,,,"Sonny Gray",12768,543243
2014,"Carter Capps","MIA",20.1,-0.21606197580695152,,,,,,,,3.0172353014349937,,-0.2338898815214634,,,"Carter Capps",12803,605169
2014,"Ken Giles","PHI",45.2,5.54244939237833,,,,,-0.042622070759534836,9.90497873723507,,,,,,,"Ken Giles",12910,571704
2014,"Tsuyoshi Wada","CHC",69.1,2.182821288704872,,-0.025610946118831635,,,-3.3956080190837383,1.0420738942921162,0.4823076017200947,,,0.7674967907369137,,,"Tsuyoshi Wada",13046,493159
2014,"Hisashi Iwakuma","SEA",179,1.076739575713873,,0.05544077977538109,9.667928196489811,,9.82016909122467,-3.5382019728422165,-0.2790466248989105,,,,,,"Hisashi Iwakuma",13048,547874
2014,"Anthony DeSclafani","MIA",33,0.20056137442588806,,0.05998646095395088,,,0.8657301664352417,-3.3539592549204826,,,,-1.6844596303999424,,,"Anthony DeSclafani",13050,543101
2014,"Wei-Yin Chen","BAL",185.2,3.073588587343693,,,,,1.1403090246021748,3.1305136643350124,-2.9092600010335445,,,-6.00854729488492,,,"Wei-Yin Chen",13071,612672
2014,"Yu Darvish","TEX",144.1,-5.21680374443531,,-2.6737207658588886,-2.48374367877841,,-0.7592915594577789,14.990754947066307,1.6705251596868038,1.0296647027134895,,,,,"Yu Darvish",13074,506433
2014,"Gerrit Cole","PIT",138,8.264940939843655,,,,,-3.755328442901373,-1.0455548763275146,0.22858750447630882,2.6374871283769608,,-2.8857671692967415,,,"Gerrit Cole",13125,543037
2014,"Jesse Hahn","SDP",73.1,0.9354930892586708,,,,,4.111558847129345,-1.3351650461554527,0.9893797338008881,,,3.287722785025835,,,"Jesse Hahn",13287,534910
2014,"Marcus Stroman","TOR",130.2,1.672398418188095,,-0.6590427979826927,,,10.780165873467922,2.7624591439962387,-2.142683420330286,,,-0.8851455450057983,,,"Marcus Stroman",13431,573186
2014,"Mike Morin","LAA",59,-0.02110922709107399,,,,,-3.3543985225260258,5.040434528142214,,,,6.384624402970076,,,"Mike Morin",13442,573046
2014,"Dominic Leone","SEA",66.1,-2.527825977653265,,2.0689268968999386,,,0.5737335830926895,5.196913443505764,-0.046469561755657196,,,-0.16771195456385612,,,"Dominic Leone",13763,608678
2014,"Alex Wood","ATL",171.2,,,,,,12.75687725096941,,,7.014763288199902,,-2.514888431876898,,,"Alex Wood",13781,622072
2014,"Michael Wacha","STL",107,5.3829761147499084,,2.795875273644924,,,,,-0.884724136441946,,,3.240542061626911,,,"Michael Wacha",14078,608379
2014,"Kevin Gausman","BAL",113.1,2.314164377748966,,,1.180694404989481,,,-2.15132125467062,,,,0.22595380246639252,,,"Kevin Gausman",14107,592332
2014,"Shae Simmons","ATL",21.2,2.789539910852909,,,-0.7580932565033436,,0.06063114106655121,1.79531754180789,,,,,,,"Shae Simmons",14200,623406
2014,"Hyun Jin Ryu","LAD",152,-2.018958769738674,,,,,4.970856286585331,6.381424564868212,4.649512905627489,,,-4.200631659477949,,,"Hyun Jin Ryu",14444,547943
2014,"Kyle Crockett","CLE",30,2.475974526256323,,,,,-0.45083435997366905,3.233363963663578,,,,-0.6845384538173676,,,"Kyle Crockett",15033,641490
2014,"Andrew Heaney","MIA",29.1,,,,,,-5.423937771469355,-1.1090569645166397,,,,2.0807465352118015,,,"Andrew Heaney",15423,571760
2014,"Marco Gonzales","STL",34.2,-0.8313718065619469,,,,,,-0.04189705103635788,-0.6275842450559139,,,-1.568162441253662,,,"Marco Gonzales",15467,594835
2014,"Masahiro Tanaka","NYY",136.1,-10.520274143666029,,0.18509957194328308,10.835963688790798,,3.414155423641205,10.05388044193387,-1.7502840161323547,,,,,,"Masahiro Tanaka",15764,547888
2014,"Odrisamer Despaigne","SDP",96.1,1.1586465910077095,,-0.19467554613947868,,,4.29156906157732,-1.7645522691309452,0.2479296289384365,,0.5614287964999676,1.0154807567596436,,,"Odrisamer Despaigne",16017,628333
2015,"Neftalí Feliz","- - -",48,-4.938105326145887,,,,,0.623088039457798,0.0021238476037979126,0.008646372705698013,,,1.0587323047220707,,,"Neftali Feliz",18,491703
2015,"Xavier Cedeño","- - -",46,-2.560363594442606,,,0.0372450090944767,,-0.5495540909469128,,10.820930421352386,,,0.23650362342596054,,,"Xavier Cedeno",36,458584
2015,"Jason Marquis","CIN",47.1,,,,,,-9.581586990505457,-0.7602438926696777,,,,-2.050765845924616,,,"Jason Marquis",105,150302
2015,"Rafael Betancourt","COL",39.1,0.7073520384728909,,0.19009101763367653,,,,-2.72817599773407,,,,0.01817375048995018,,,"Rafael Betancourt",177,429783
2015,"Mark Buehrle","TOR",198.2,4.771958451718092,,-4.46266708150506,,,-7.005321864038706,,1.7043358236551285,,,3.854931429028511,,,"Mark Buehrle",225,279824
2015,"Bartolo Colon","NYM",194.2,-6.004956018179655,,,,,11.429156873375177,-4.200422290712595,-0.07638713717460632,,,-0.6016203351318836,,,"Bartolo Colon",375,112526
2015,"CC Sabathia","NYY",167.1,0.9160219803452492,,-0.05873878672719002,,,-12.225278194993734,-5.360430404543877,,,,2.201164908707142,,,"CC Sabathia",404,282332
2015,"Fernando Rodney","- - -",62.2,-2.8637645691633224,,,,,-4.045123104006052,,,,,4.1373061537742615,,,"Fernando Rodney",494,407845
2015,"A.J. Burnett","PIT",164,-4.107465747743845,,,,,7.3670400977134705,,,-2.916463054716587,,0.1633121818304062,,,"A.J. Burnett",512,150359
2015,"Jason Grilli","ATL",33.2,-0.08596334606409073,,,,,-0.3694920875132084,3.9324807040393353,,,,-0.04601837694644928,,,"Jason Grilli",521,276351
2015,"Jeremy Affeldt","SFG",35.1,,,,,,-8.247355803847313,,1.5287927351891994,,,1.3156422935426235,,,"Jeremy Affeldt",583,346793
2015,"LaTroy Hawkins","- - -",38.2,0.8847930431365967,,,,,0.3640882149338722,-0.9544789530336857,-0.36231572180986404,,,0.6113604418933392,,,"LaTroy Hawkins",729,115629
2015,"Kyle Lohse","MIL",152.1,-2.2042598463594913,,,,,-15.999378271400928,2.247715089470148,-3.5702198296785355,,,-0.30515845492482185,,,"Kyle Lohse",739,346798
2015,"Randy Choate","STL",27.1,-0.06275201588869095,,,,,-1.4521230459213257,1.4566185809671879,,,,,,,"Randy Choate",813,329092
2015,"Scott Carroll","CHW",36.2,-1.886074185371399,,-0.3173787519335747,,,1.722693007439375,0.10281219705939293,1.2142992578446865,,,-3.04798024892807,,,"Scott Carroll",888,453222
2015,"Tim Hudson","SFG",123.2,-0.3395404778420925,,2.7940292954444885,0.8656978718936443,,-8.462882578372955,,5.434571512043476,,,,,,"Tim Hudson",921,218596
2015,"Randy Wolf","DET",34.2,-2.8902679458260536,,,,,-6.21170886978507,1.3891609907150269,-0.11498351395130157,,,-1.2141102217137814,,,"Randy Wolf",976,150116
2015,"Joe Beimel","SEA",47.1,-2.0612103827297688,,,,,0.7122609503567219,-1.9457660280168056,-0.29014530032873154,-0.03492240607738495,,0.42302124947309494,,,"Joe Beimel",979,346847
2015,"Aaron Thompson","MIN",32.1,0.4548351839184761,,,,,,3.5014415495097637,-0.49452830851078033,,,-0.022013280540704727,,,"Aaron Thompson",999,457744
2015,"Ryan Vogelsong","SFG",135,-2.1769890561699867,,-0.03492240607738495,,,-2.7669267877936363,2.146571420133114,-0.936083659529686,,,-5.043784376233816,,,"Ryan Vogelsong",1011,285064
2015,"Jake Peavy","SFG",110.2,8.107956517487764,,4.715751368552446,,,-5.361800651997328,1.4760801568627357,0.18090400472283363,,,-0.8558437265455723,,,"Jake Peavy",1051,408241
2015,"Marco Estrada","TOR",181,9.359044469892979,,-2.0130427479743958,,,,,-0.7237589620053768,,,13.111472930759192,,,"Marco Estrada",1118,462136
2015,"Jerome Williams","PHI",121,-10.170083291828632,,3.336110394448042,,,-8.404500685632229,-0.7840032875537872,-1.8939183913171291,,,-4.687006954103708,,,"Jerome Williams",1137,425532
