Season,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
2019,"Jeremy Jeffress","MIL",52,0.28301887,0.67201835,0.48023256,0.63333333,0.87372014,0.80387409,0.50697674,25.27401575,"Jeremy Jeffress",9490,502026
2021,"J.P. Feyereisen","- - -",56,0.32291667,0.71046229,0.48429585,0.55913978,0.75684932,0.67991632,0.41641337,25.27321669,"J.P. Feyereisen",16610,656420
2014,"Yusmeiro Petit","SFG",117,0.3238342,0.61129944,0.47736874,0.528,0.81700555,0.72566372,0.53409777,25.26896552,"Yusmeiro Petit",4020,433589
2018,"José Leclerc","TEX",57.2,0.2875,0.64679912,0.4619507,0.38405797,0.7440273,0.6287703,0.48553055,25.26839827,"Jose Leclerc",14524,600917
2019,"Clay Buchholz","TOR",59,0.30188679,0.63786008,0.47144341,0.65972222,0.86774194,0.80176211,0.5046729,25.26504298,"Clay Buchholz",3543,453329
2016,"Mike Dunn","MIA",42.1,0.27469136,0.73282443,0.52580195,0.56179775,0.83680556,0.77188329,0.54811715,25.2630597,"Mike Dunn",9948,445197
2022,"Kevin Gausman","TOR",174.2,0.39496403,0.71931084,0.55731225,0.53187614,0.8243513,0.72082527,0.50053899,25.26101861,"Kevin Gausman",14107,592332
2014,"Chris Capuano","- - -",97.1,0.27318296,0.566787,0.42295887,0.55045872,0.90658174,0.79390421,0.51012891,25.25577417,"Chris Capuano",1701,425626
2018,"David Price","BOS",176,0.28137178,0.64430468,0.47273397,0.61495845,0.86876356,0.79734996,0.52726603,25.25371604,"David Price",3184,456034
2022,"Yu Darvish","SDP",194.2,0.30319564,0.64158768,0.49545608,0.58868895,0.83194829,0.76766304,0.56815887,25.2535665,"Yu Darvish",13074,506433
2021,"Patrick Sandoval","LAA",87,0.28964613,0.65785609,0.4632964,0.47058824,0.77232143,0.67264574,0.47160665,25.2535344,"Patrick Sandoval",19447,663776
2014,"Josh Outman","- - -",28.1,0.26978417,0.6875,0.4561753,0.58666667,0.80519481,0.73362445,0.44621514,25.25066667,"Josh Outman",4004,489189
2014,"Carlos Villanueva","CHC",77.2,0.29733959,0.6734375,0.48553557,0.55789474,0.85614849,0.76489533,0.50039093,25.24610245,"Carlos Villanueva",4138,453646
2022,"Scott Effross","- - -",56.2,0.33062331,0.58744395,0.47116564,0.63934426,0.84351145,0.77864583,0.54723926,25.24479167,"Scott Effross",18384,664123
2019,"Taylor Rogers","MIN",69,0.28256071,0.58603066,0.45384615,0.4765625,0.85755814,0.75423729,0.56442308,25.2447644,"Taylor Rogers",13449,573124
2016,"Adam Ottavino","COL",27,0.26548673,0.57142857,0.42013129,0.56666667,0.81818182,0.73958333,0.50547046,25.24340176,"Adam Ottavino",1247,493603
2017,"Cody Allen","CLE",67.1,0.32471729,0.61367837,0.45948276,0.4278607,0.8313253,0.67917448,0.46637931,25.24270712,"Cody Allen",12183,592102
2022,"Génesis Cabrera","STL",44.2,0.28877005,0.67127072,0.47690217,0.62037037,0.86831276,0.79202279,0.49184783,25.24022346,"Genesis Cabrera",17490,650893
2014,"Clay Buchholz","BOS",170.1,0.25427509,0.63714903,0.44879298,0.64912281,0.86892655,0.80766096,0.50804682,25.23858921,"Clay Buchholz",3543,453329
2015,"Casey Fien","MIN",63.1,0.29213483,0.70864662,0.51893552,0.7,0.87002653,0.82642998,0.54452405,25.23098996,"Casey Fien",3926,502272
2017,"Johnny Barbato","PIT",28.2,0.19178082,0.71705426,0.47589099,0.61904762,0.79459459,0.76211454,0.5408805,25.2303207,"Johnny Barbato",11440,592127
2022,"Chris Stratton","- - -",63.1,0.3327787,0.65531062,0.47909091,0.61,0.85321101,0.76091082,0.45363636,25.22916667,"Chris Stratton",13761,608717
2021,"José Cisnero","DET",61.2,0.214,0.65140845,0.44662921,0.69158879,0.81621622,0.78825996,0.53183521,25.22738693,"Jose Cisnero",6399,542585
2019,"Tony Sipp","WSN",21,0.24861878,0.73626374,0.49311295,0.55555556,0.80597015,0.74301676,0.50137741,25.22727273,"Tony Sipp",8280,448609
2018,"Matt Shoemaker","LAA",31,0.27459016,0.65098039,0.46693387,0.41791045,0.84337349,0.72103004,0.51102204,25.22714681,"Matt Shoemaker",4776,533167
2016,"Jeremy Hellickson","PHI",189,0.32099553,0.65265487,0.4748546,0.61232604,0.86327684,0.77233429,0.46390694,25.22132318,"Jeremy Hellickson",4371,476451
2015,"Jorge De La Rosa","COL",149,0.31697506,0.65398551,0.47550064,0.56852792,0.84903047,0.75,0.47038773,25.21994135,"Jorge De La Rosa",2047,407822
2016,"Shelby Miller","ARI",101,0.2619339,0.65642151,0.46990741,0.71962617,0.89632107,0.84975369,0.52719907,25.21852153,"Shelby Miller",10197,571946
2021,"Kyle Zimmer","KCR",54,0.26223092,0.643026,0.43468951,0.58208955,0.85294118,0.7635468,0.45289079,25.21843972,"Kyle Zimmer",14169,622092
2015,"Austin Adams","CLE",33.1,0.31474104,0.74368231,0.53977273,0.59493671,0.8592233,0.78596491,0.52462121,25.21369863,"Austin Adams",7411,542866
2017,"Buddy Boshers","MIN",35,0.26538462,0.65,0.47142857,0.56521739,0.85641026,0.78030303,0.53571429,25.20802005,"Buddy Boshers",8490,542953
2019,"Will Smith","SFG",65.1,0.35587189,0.61330561,0.47459252,0.425,0.83389831,0.66868687,0.4611697,25.20742638,"Will Smith",8048,519293
2020,"Josh A. Smith","MIA",26.1,0.32900433,0.69191919,0.4965035,0.59210526,0.89781022,0.78873239,0.46153846,25.1986755,"Josh A. Smith",10946,595001
2021,"Alex Reyes","STL",72.1,0.28466077,0.61646235,0.43634908,0.44559585,0.79545455,0.67155963,0.45716573,25.19800885,"Alex Reyes",15015,621052
2018,"Wade Davis","COL",65.1,0.27070064,0.63598326,0.42857143,0.43529412,0.87171053,0.71518987,0.43218807,25.19591346,"Wade Davis",7441,451584
2016,"Neftalí Feliz","PIT",53.2,0.30396476,0.73388773,0.52513369,0.55797101,0.79603399,0.72912424,0.5144385,25.19258203,"Neftali Feliz",18,491703
2016,"Jimmy Nelson","MIL",179.1,0.2293578,0.61626506,0.44575472,0.67666667,0.87683284,0.83144369,0.55929919,25.19203414,"Jimmy Nelson",10547,519076
2018,"Jeremy Hellickson","WSN",91.1,0.25677831,0.64037433,0.46545455,0.66459627,0.87056367,0.81875,0.544,25.19168357,"Jeremy Hellickson",4371,476451
2020,"Hyun Jin Ryu","TOR",67,0.31588133,0.66368515,0.48763251,0.60773481,0.83557951,0.76086957,0.49381625,25.19070322,"Hyun Jin Ryu",14444,547943
2014,"Craig Kimbrel","ATL",61.2,0.28712871,0.66605166,0.48328558,0.44137931,0.73961219,0.6541502,0.51766953,25.188,"Craig Kimbrel",6655,518886
2022,"Tanner Rainey","WSN",30,0.32644628,0.69175627,0.52207294,0.53164557,0.75129534,0.6875,0.53550864,25.18717949,"Tanner Rainey",17610,663432
2022,"Austin Voth","- - -",101.2,0.27505828,0.67256637,0.47900114,0.58474576,0.84375,0.77132701,0.51305335,25.18292683,"Austin Voth",15047,608723
2019,"J.B. Wendelken","OAK",32.2,0.24152542,0.70682731,0.48041237,0.61403509,0.79545455,0.75107296,0.51340206,25.17827298,"J.B. Wendelken",14506,605525
2016,"Keone Kela","TEX",34,0.27388535,0.59433962,0.43512658,0.46511628,0.84126984,0.72363636,0.50316456,25.17381974,"Keone Kela",14696,605309
2021,"Wil Crowe","PIT",116.2,0.25297114,0.66968781,0.44357439,0.52684564,0.86766917,0.76220145,0.45739291,25.17196262,"Wil Crowe",19800,640444
2015,"Sean O'Sullivan","PHI",71,0.28214286,0.6276771,0.46186804,0.68987342,0.9343832,0.86270872,0.5201371,25.16,"Sean O'Sullivan",9137,457711
2015,"Carter Capps","MIA",31,0.4097561,0.62605042,0.52595937,0.20238095,0.69798658,0.5193133,0.53724605,25.15806452,"Carter Capps",12803,605169
2017,"Wade Davis","CHC",58.2,0.29650092,0.67193676,0.47759771,0.50931677,0.75,0.67265469,0.48236416,25.15769712,"Wade Davis",7441,451584
2021,"Jose Quintana","- - -",63,0.2933526,0.66423358,0.45725806,0.54679803,0.84065934,0.73544974,0.44193548,25.15641855,"Jose Quintana",11423,500779
2022,"Paul Blackburn","OAK",111.1,0.25888889,0.63573086,0.44324631,0.57081545,0.87226277,0.78233035,0.4892168,25.15637217,"Paul Blackburn",14739,621112
2018,"Shane Carle","ATL",63,0.29979466,0.72489083,0.50582011,0.54794521,0.8253012,0.74058577,0.48465608,25.15549215,"Shane Carle",15258,641438
2015,"Mike Fiers","- - -",180.1,0.29252151,0.66269052,0.47748344,0.65384615,0.854,0.7926491,0.49966887,25.15513342,"Mike Fiers",7754,571666
2022,"Caleb Thielbar","MIN",59.1,0.34210526,0.70740741,0.54016064,0.61538462,0.76701571,0.72304833,0.54216867,25.15508021,"Caleb Thielbar",10078,573204
2018,"Garrett Richards","LAA",76.1,0.23913043,0.61654135,0.43086325,0.4025974,0.85365854,0.73049645,0.50802139,25.15472482,"Garrett Richards",9784,572070
2020,"Austin Voth","WSN",49.2,0.23877069,0.68432203,0.47374302,0.68316832,0.84520124,0.80660377,0.5273743,25.15465465,"Austin Voth",15047,608723
2016,"Chasen Shreve","NYY",33,0.35649547,0.65400844,0.4806338,0.52542373,0.83870968,0.7032967,0.41725352,25.15328467,"Chasen Shreve",10855,592741
2022,"Frankie Montas","- - -",144.1,0.32592593,0.71402878,0.51138805,0.57828283,0.84005038,0.75294118,0.4778685,25.14780059,"Frankie Montas",14309,593423
2015,"Addison Reed","- - -",56,0.26218097,0.68473896,0.48869752,0.68141593,0.87096774,0.82378855,0.53606028,25.14766082,"Addison Reed",10586,592665
2018,"Oliver Drake","- - -",47.2,0.25329815,0.68472906,0.47643312,0.5,0.8057554,0.72727273,0.51719745,25.14715719,"Oliver Drake",8823,543118
2017,"Javy Guerra","MIA",21,0.37142857,0.66480447,0.53605016,0.80769231,0.94117647,0.9005848,0.56112853,25.14655172,"Javy Guerra",7407,457915
2016,"Andrew Bailey","- - -",43.2,0.29461756,0.64932127,0.4918239,0.60576923,0.87108014,0.80051151,0.55597484,25.14554795,"Andrew Bailey",1368,457732
2022,"Shawn Armstrong","- - -",61.2,0.30941704,0.70364238,0.53619048,0.61594203,0.81647059,0.76731794,0.5752381,25.14304124,"Shawn Armstrong",12857,542888
2017,"George Kontos","- - -",66.1,0.30632411,0.66863905,0.48766041,0.44516129,0.75516224,0.65789474,0.50049358,25.14226519,"George Kontos",9486,502004
2018,"Kenta Maeda","LAD",125.1,0.31959799,0.67835052,0.49669211,0.44339623,0.82978723,0.70389344,0.49363868,25.14125874,"Kenta Maeda",18498,628317
2014,"Sergio Santos","TOR",21,0.29090909,0.54347826,0.40594059,0.34375,0.83,0.6402439,0.45544554,25.13879004,"Sergio Santos",4734,435045
2018,"Ryan Pressly","- - -",71,0.35755258,0.62014134,0.49403122,0.3315508,0.79487179,0.633829,0.51974288,25.13688213,"Ryan Pressly",7005,519151
2018,"Jordan Hicks","STL",77.2,0.22006472,0.59665145,0.41411765,0.45588235,0.88010204,0.77083333,0.51529412,25.13406593,"Jordan Hicks",19618,663855
2018,"Shane Greene","DET",63.1,0.24793388,0.62180579,0.45284781,0.60833333,0.88493151,0.81649485,0.5480859,25.13239075,"Shane Greene",10756,572888
2021,"Jake Odorizzi","HOU",104.2,0.28263215,0.69565217,0.4883595,0.63358779,0.8734375,0.8037694,0.49810504,25.12826087,"Jake Odorizzi",6397,543606
2022,"Hunter Harvey","WSN",39.1,0.30272109,0.64850136,0.49470499,0.53932584,0.84033613,0.75840979,0.55521936,25.128,"Hunter Harvey",15507,640451
2021,"Brett Martin","TEX",62.1,0.30787037,0.72633745,0.52941176,0.55639098,0.86402266,0.77983539,0.52941176,25.12788906,"Brett Martin",17369,656685
2019,"Aaron Nola","PHI",202.1,0.32555426,0.56648114,0.44250976,0.57526882,0.8580786,0.75101764,0.48543981,25.12561375,"Aaron Nola",16149,605400
2019,"Jarlín García","MIA",50.2,0.26123596,0.65577889,0.46949602,0.67741935,0.85823755,0.81073446,0.52785146,25.12037037,"Jarlin Garcia",18282,606424
2017,"Heath Hembree","BOS",62,0.29814815,0.6972973,0.50045662,0.52173913,0.79328165,0.71350365,0.50684932,25.12029162,"Heath Hembree",11632,592390
2016,"Chien-Ming Wang","KCR",53.1,0.21563342,0.70842333,0.48920863,0.75,0.92682927,0.89215686,0.55515588,25.10899654,"Chien-Ming Wang",2074,425426
2016,"Jason Motte","COL",23.2,0.27014218,0.716,0.51193059,0.64912281,0.91620112,0.85169492,0.54229935,25.1085044,"Jason Motte",5861,435400
2015,"Manny Parra","CIN",32.1,0.29237288,0.65758755,0.48275862,0.60869565,0.85798817,0.78571429,0.52129817,25.10755814,"Manny Parra",4279,448159
2017,"Craig Stammen","SDP",80.1,0.30460624,0.62666667,0.4564022,0.53170732,0.87234043,0.75215146,0.47132757,25.10610932,"Craig Stammen",7274,489334
2015,"Yoervis Medina","- - -",21,0.24,0.62962963,0.42930591,0.66666667,0.88235294,0.82035928,0.48586118,25.10211268,"Yoervis Medina",10498,500721
2018,"Sam Tuivailala","- - -",37,0.25539568,0.66666667,0.48661417,0.56338028,0.8487395,0.78317152,0.56220472,25.0995671,"Sam Tuivailala",13485,592815
2016,"Grant Dayton","LAD",26.1,0.35135135,0.6746988,0.52229299,0.58974359,0.76785714,0.71138211,0.52866242,25.09615385,"Grant Dayton",11203,594795
2019,"Trey Wingenter","SDP",51,0.29184549,0.63409091,0.4580574,0.32352941,0.82795699,0.6626506,0.48565121,25.09572901,"Trey Wingenter",17793,622259
2018,"Tommy Kahnle","NYY",23.1,0.2687747,0.61802575,0.43621399,0.57352941,0.71527778,0.66981132,0.47942387,25.09408602,"Tommy Kahnle",11384,592454
2018,"Mark Melancon","SFG",39,0.27761194,0.6466877,0.45705521,0.53763441,0.88780488,0.77852349,0.48619632,25.09129512,"Mark Melancon",4264,453343
2020,"Blake Treinen","LAD",25.2,0.31122449,0.7,0.50757576,0.57377049,0.87142857,0.78109453,0.50505051,25.08480565,"Blake Treinen",12572,595014
2021,"Erik Swanson","SEA",35.1,0.31954887,0.73489933,0.53900709,0.62352941,0.78995434,0.74342105,0.52836879,25.08454106,"Erik Swanson",16587,657024
2017,"Deolis Guerra","LAA",25,0.29583333,0.72375691,0.47980998,0.47887324,0.80152672,0.68811881,0.42992874,25.08306709,"Deolis Guerra",8410,500610
2022,"J.B. Wendelken","ARI",29,0.22173913,0.6744186,0.46106557,0.68627451,0.83333333,0.8,0.52868852,25.08287293,"J.B. Wendelken",14506,605525
2019,"Keone Kela","PIT",29.2,0.27710843,0.58823529,0.43452381,0.52173913,0.85333333,0.74885845,0.50595238,25.08136483,"Keone Kela",14696,605309
2021,"Buck Farmer","DET",35.1,0.26342711,0.66567164,0.44903581,0.62135922,0.8206278,0.75766871,0.46143251,25.08058608,"Buck Farmer",14814,571656
2014,"Kelvin Herrera","KCR",70,0.31130435,0.71350365,0.50756901,0.60335196,0.82608696,0.75614035,0.48797863,25.08015267,"Kelvin Herrera",6033,516969
2018,"Shohei Ohtani","LAA",51.2,0.23429952,0.63926941,0.44248826,0.26804124,0.79285714,0.65782493,0.51408451,25.07898894,"Shohei Ohtani",19755,660271
2020,"Pierce Johnson","SDP",20,0.28205128,0.59090909,0.43548387,0.29545455,0.75824176,0.60740741,0.49677419,25.07826087,"Pierce Johnson",13435,572955
2014,"Chad Qualls","HOU",51.1,0.35836177,0.5959596,0.49492017,0.61904762,0.86864407,0.79178886,0.57474601,25.07640449,"Chad Qualls",2170,430589
2017,"Justin Verlander","- - -",206,0.28993369,0.66987179,0.49136222,0.6008316,0.85326954,0.7832853,0.53016143,25.07604563,"Justin Verlander",8700,434378
2019,"Wily Peralta","KCR",40.1,0.24791086,0.66881029,0.44328358,0.66292135,0.875,0.81144781,0.4641791,25.07430998,"Wily Peralta",7738,503449
2019,"Wei-Chung Wang","- - -",31,0.25185185,0.6626506,0.44894027,0.66176471,0.89090909,0.82403433,0.47976879,25.07310705,"Wei-Chung Wang",14382,623913
2022,"David Price","LAD",40.1,0.2,0.67977528,0.48657718,0.64583333,0.87190083,0.83448276,0.59731544,25.06855792,"David Price",3184,456034
2021,"Trevor Stephan","CLE",63.1,0.23321555,0.68111455,0.47194719,0.52272727,0.78181818,0.72202797,0.5330033,25.06731813,"Trevor Stephan",19932,663986
2016,"Chaz Roe","- - -",29.2,0.37004405,0.53909465,0.45744681,0.52380952,0.83206107,0.71162791,0.51702128,25.06686047,"Chaz Roe",9866,475054
2015,"Randy Wolf","DET",34.2,0.26045016,0.67857143,0.46849758,0.67901235,0.90909091,0.84482759,0.49757674,25.06531532,"Randy Wolf",976,150116
2017,"José Torres","SDP",68.1,0.24843424,0.70956522,0.5,0.62184874,0.82352941,0.77798861,0.5455408,25.05744125,"Jose Torres",14957,600526
2021,"Ryan Yarbrough","TBR",155,0.31392405,0.64159632,0.48553055,0.6827957,0.86124402,0.80629139,0.52371383,25.05684327,"Ryan Yarbrough",16502,642232
2018,"Masahiro Tanaka","NYY",156,0.34731013,0.67756184,0.5033389,0.51480638,0.8357236,0.71890547,0.47245409,25.05474665,"Masahiro Tanaka",15764,547888
2015,"Tim Hudson","SFG",123.2,0.27200903,0.64270833,0.46478873,0.62655602,0.89465154,0.81934732,0.52004334,25.05469954,"Tim Hudson",921,218596
2021,"Gregory Soto","DET",63.2,0.26315789,0.62758621,0.45004421,0.42068966,0.81868132,0.70530452,0.51282051,25.05225653,"Gregory Soto",19677,642397
2021,"Connor Brogdon","PHI",57.2,0.27562642,0.75206612,0.52546046,0.66115702,0.77472527,0.74639175,0.52437703,25.05208333,"Connor Brogdon",21205,641401
2022,"Kyle Gibson","PHI",167.2,0.29057971,0.67770419,0.4826579,0.53865337,0.87296417,0.77155825,0.49616648,25.05157737,"Kyle Gibson",10123,502043
2016,"Edinson Volquez","KCR",189.1,0.28643853,0.6169697,0.45539033,0.62610619,0.89587426,0.81292517,0.51115242,25.05049633,"Edinson Volquez",3990,450172
2015,"Mike Pelfrey","MIN",164.2,0.23120453,0.64084507,0.45013173,0.72027972,0.92307692,0.87458194,0.53443734,25.04621849,"Mike Pelfrey",5203,460059
2016,"Tony Sipp","HOU",43.2,0.2972973,0.64343164,0.46282051,0.48760331,0.825,0.71191136,0.47820513,25.03730018,"Tony Sipp",8280,448609
2021,"Matt Shoemaker","MIN",60.1,0.32078853,0.68181818,0.4924812,0.62569832,0.87536232,0.79007634,0.47556391,25.03403141,"Matt Shoemaker",4776,533167
2021,"Phil Maton","- - -",66.2,0.31088083,0.66722689,0.49148211,0.42777778,0.77329975,0.66551127,0.50681431,25.03019744,"Phil Maton",18064,664208
2020,"Dakota Hudson","STL",39,0.2745098,0.67137809,0.46519525,0.54761905,0.90526316,0.79562044,0.48047538,25.03016241,"Dakota Hudson",19206,641712
2018,"Josh Fields","LAD",41,0.34220532,0.67017544,0.51277372,0.6,0.85863874,0.77580071,0.52007299,25.03,"Josh Fields",5070,451661
2017,"Hansel Robles","NYM",56.2,0.20806794,0.62394958,0.41710665,0.74489796,0.7979798,0.78481013,0.50263992,25.02643172,"Hansel Robles",11801,570663
2022,"Evan Phillips","LAD",63,0.25977011,0.61680328,0.44853738,0.47787611,0.81395349,0.72222222,0.52871073,25.02492669,"Evan Phillips",17734,623465
2015,"Mitch Harris","STL",27,0.28,0.72457627,0.5206422,0.64285714,0.89473684,0.83259912,0.5412844,25.02272727,"Mitch Harris",4530,518771
2019,"Chaz Roe","TBR",51,0.239819,0.50310559,0.3772973,0.5,0.84773663,0.74212034,0.52216216,25.02023121,"Chaz Roe",9866,475054
2019,"Yoan López","ARI",60.2,0.27231121,0.69158879,0.47976879,0.60504202,0.875,0.79759036,0.49479769,25.01480263,"Yoan Lopez",17181,661255
2019,"Sam Tuivailala","SEA",23,0.26484018,0.63583815,0.42857143,0.56896552,0.85454545,0.75595238,0.44132653,25.0137931,"Sam Tuivailala",13485,592815
2022,"Enyel De Los Santos","CLE",53.1,0.28533333,0.71125265,0.52245863,0.52336449,0.79701493,0.73076923,0.55673759,25.0128,"Enyel De Los Santos",18403,660853
2020,"Chasen Shreve","NYM",25,0.31932773,0.67934783,0.47630332,0.43421053,0.768,0.64179104,0.43601896,25.00955414,"Chasen Shreve",10855,592741
2016,"Zach McAllister","CLE",52.1,0.21534653,0.62692308,0.4469697,0.55172414,0.84355828,0.78208232,0.56277056,25.00589971,"Zach McAllister",2895,502083
2019,"Matt Strahm","SDP",114.2,0.2961039,0.66241413,0.50475126,0.64035088,0.83555556,0.786268,0.56959195,25.00543901,"Matt Strahm",13799,621381
2017,"Jacob Barnes","MIL",72,0.30225564,0.70818505,0.48818256,0.44278607,0.79899497,0.67946578,0.45802771,25.00445434,"Jacob Barnes",12323,606930
2022,"Caleb Ferguson","LAD",34.2,0.27737226,0.64379085,0.47068966,0.60526316,0.81725888,0.75824176,0.52758621,25.00232019,"Caleb Ferguson",19349,657571
2017,"Matt Albers","WSN",61,0.21396396,0.62890625,0.43619247,0.62105263,0.84782609,0.79616307,0.53556485,24.99861304,"Matt Albers",4300,458006
2021,"Frankie Montas","OAK",187,0.32370322,0.68305648,0.50231176,0.51724138,0.82587549,0.72583826,0.49702774,24.99729364,"Frankie Montas",14309,593423
2018,"Liam Hendriks","OAK",24,0.2706422,0.66079295,0.46966292,0.45762712,0.88,0.76076555,0.51011236,24.99704142,"Liam Hendriks",3548,521230
2022,"Josiah Gray","WSN",148.2,0.27822878,0.62882448,0.44589911,0.55437666,0.83994878,0.74697755,0.47824413,24.9937565,"Josiah Gray",24580,680686
2019,"Anthony Swarzak","- - -",53.1,0.27307692,0.64845606,0.44102019,0.50704225,0.84981685,0.73253012,0.44739639,24.99286733,"Anthony Swarzak",7466,461872
2016,"Michael Ynoa","CHW",30,0.22846442,0.63768116,0.43646409,0.62295082,0.88068182,0.81434599,0.50828729,24.99273608,"Michael Ynoa",14093,573589
2016,"Mike Morin","LAA",55.2,0.30922693,0.632287,0.47933884,0.52419355,0.83687943,0.74137931,0.52656434,24.99174917,"Mike Morin",13442,573046
2018,"Cody Allen","CLE",67,0.26279863,0.65447898,0.45189762,0.48051948,0.81564246,0.71484375,0.48278906,24.99170616,"Cody Allen",12183,592102
2021,"Chase De Jong","PIT",43.2,0.26052632,0.66835443,0.4683871,0.55555556,0.88636364,0.79614325,0.50967742,24.99119718,"Chase De Jong",15036,608328
2014,"Brooks Brown","COL",26,0.295,0.62068966,0.45905707,0.40677966,0.82539683,0.69189189,0.50372208,24.98770492,"Brooks Brown",5679,453156
2021,"Joely Rodríguez","- - -",46.1,0.3236715,0.65129683,0.47306176,0.55970149,0.82743363,0.72777778,0.45597898,24.98724954,"Joely Rodriguez",11487,570257
2018,"Bruce Rondón","CHW",29.2,0.25625,0.66206897,0.44918033,0.46341463,0.80729167,0.70437956,0.47540984,24.98689956,"Bruce Rondon",5766,541652
2022,"Scott Barlow","KCR",74.1,0.37910448,0.56628788,0.46160267,0.48818898,0.85618729,0.68716094,0.44073456,24.98666667,"Scott Barlow",14993,605130
2019,"Joakim Soria","OAK",69,0.24948875,0.67377049,0.48498635,0.59836066,0.76399027,0.7260788,0.55505005,24.98534799,"Joakim Soria",6941,465657
