Season,Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
2018,"Deck McGuire","- - -",38,-5.59651880430759,,,,,-9.703258514404297,2.1603937086716196,6.504532546139835,,,-9.600302124023438,,,"Deck McGuire",11596,592547
2018,"Dovydas Neverauskas","PIT",27,-5.690432257401316,,0.07135782486353165,,,-7.892283512995793,,3.170053166451214,,,-7.204166412353516,,,"Dovydas Neverauskas",11604,596720
2018,"Heath Hembree","BOS",60,-3.960097463507401,,,,,,2.072552325274493,4.836836652057927,,,-5.475419998168945,,,"Heath Hembree",11632,592390
2018,"Jameson Taillon","PIT",191,-2.8522872121710527,,,,,-8.10257545613354,1.9806153242978821,5.341561978942556,,,-5.689796561625466,,,"Jameson Taillon",11674,592791
2018,"Carlos Martinez","STL",118.2,-3.8127593578369807,,-0.0850456585674166,,,-9.090606160246567,6.295702075526725,5.7756341898216395,,,-8.513927933073392,,,"Carlos Martinez",11682,593372
2018,"Tayron Guerrero","MIA",58,-6.453911293280516,,,,,-8.595174481791835,1.4966603833575582,,,,-7.662761688232422,,,"Tayron Guerrero",11691,594027
2018,"Nick Kingham","PIT",76,-3.318645433109239,,0.39055078169878793,,,-8.423893467661296,0.49394687122067077,,3.2109236807193398,,-9.734179406616818,,,"Nick Kingham",11694,592468
2018,"Sam Dyson","SFG",70.1,-4.030877431233724,,1.0303681913789335,,,-10.031533845155709,7.865343911307199,,,,-9.576713230298912,,,"Sam Dyson",11710,473879
2018,"Erik Goeddel","- - -",36.2,-3.4788112163543703,,,,,-6.146740913391113,,3.767441325717502,,,-5.452061680385045,,,"Erik Goeddel",11712,592340
2018,"Matt Harvey","- - -",155,-6.343568496282588,,,,,-7.888472798269547,0.3829996467816948,0.4275236069727287,,,-8.492940179232892,,,"Matt Harvey",11713,518774
2018,"Luke Jackson","ATL",40.2,-4.011827948953019,,-0.535031259059906,,,,-0.7999363688679485,2.0538207118951,,,,,,"Luke Jackson",11752,592426
2018,"Noah Syndergaard","NYM",154.1,-4.243772506713867,,,,,-8.15118141468509,1.0621822046238196,4.56210585771981,,,-8.771011472687007,,,"Noah Syndergaard",11762,592789
2018,"Hansel Robles","- - -",56,-7.679475022664249,,,,,-9.584085464477539,-0.13013944312603803,,,,-8.810242614746095,,,"Hansel Robles",11801,570663
2018,"Héctor Neris","PHI",47.2,-5.576410614283739,,,-7.0557252537563935,,-10.017648232949746,0.35870772394640693,,,,,,,"Hector Neris",11804,593576
2018,"James Paxton","SEA",160.1,7.509332386363637,,0.8822049153645833,,,,,,-1.4380379813058035,,7.647718949751421,,,"James Paxton",11828,572020
2018,"Chris Martin","TEX",41.2,-3.857533194802024,,1.3502080045788494,-6.190288162231445,,-8.206013815743583,1.2031325795292076,,,,,,,"Chris Martin",11847,455119
2018,"Jason Adam","KCR",32.1,-4.971024565163861,,,,,,,7.289389400158898,,,-9.240618896484374,,,"Jason Adam",11861,592094
2018,"Michael Feliz","PIT",47.2,-2.0093594321721717,,,,,-6.638569019458912,2.318083832229393,,,,-6.181830429449314,,,"Michael Feliz",11903,593140
2018,"Taylor Cole","LAA",36,-7.0419653648752805,,,,,,0.3369578198688786,,,,-7.95243355277535,,,"Taylor Cole",11964,518566
2018,"Matt Andriese","- - -",78.2,-4.75626467750186,,,,,,0.8761047250346133,2.4495596926436467,,,-3.6819530889685126,,,"Matt Andriese",12022,542882
2018,"Brian Flynn","KCR",75.2,4.959446816548814,,,,,8.082801649305555,-0.98064653078715,-1.8377619981765747,,,8.609939575195312,,,"Brian Flynn",12027,543169
2018,"Kyle Hendricks","CHC",199,-2.859496839991156,,,,,-7.545187488451589,,7.568115234375,,,-6.842484764786749,,,"Kyle Hendricks",12049,543294
2018,"Felipe Vázquez","PIT",70,5.961995546377389,,,,,10.383290608723959,-5.57379385141226,-6.310159886136968,,,7.9887031421326755,,,"Felipe Vazquez",12076,553878
2018,"Yimi García","LAD",22.1,-3.723666550526068,,,,,-6.009734344482422,1.1786731495576745,5.5071699034492925,,,-6.793540191650391,,,"Yimi Garcia",12095,554340
2018,"Cody Allen","CLE",67,-6.0420722570461205,,,,,,,,4.665120985243056,,,,,"Cody Allen",12183,592102
2018,"Dan Winkler","ATL",60.1,-3.7906520513840665,,1.2056796564532153,,,-8.445095193797144,,4.286124380011308,,,-6.82580041885376,,,"Dan Winkler",12237,595465
2018,"Chris Bassitt","OAK",47.2,-5.139558809297579,,1.0713220735875573,,,-9.357400538928188,,7.048282801547897,,,-9.593818228585379,,,"Chris Bassitt",12304,605135
2018,"Jacob Barnes","MIL",48.2,-0.9635679112982921,,1.5828287760416666,,,,3.9750686645507813,,,,,,,"Jacob Barnes",12323,606930
2018,"Nick Tropeano","LAA",76,-8.102725714353976,,,-6.192667643229167,,-10.36174800478179,0.09111020948503401,,,,-9.483012006326687,,,"Nick Tropeano",12385,607374
2018,"Seth Lugo","NYM",101.1,-5.954007290377476,,,,,-11.089255390217037,1.3203278597069796,7.130927667747929,,,-10.894177546266649,,,"Seth Lugo",12447,607625
2018,"Chasen Bradford","SEA",53.2,-2.111600531906378,,,,,-6.846612762986568,1.3108152222025495,,,,-7.625685720732718,,,"Chasen Bradford",12452,607473
2018,"Drew Rucinski","MIA",35.1,-5.1051979503412355,,-0.20317336422714158,,,-8.490365076546718,-0.9886994934082032,0.14604834888292395,,,-5.631203061058407,,,"Drew Rucinski",12499,607968
2018,"Tony Cingrani","LAD",22.2,3.5759875239158165,,,,,,-4.830453236897786,,,,4.4858503341674805,,,"Tony Cingrani",12555,571561
2018,"Blake Treinen","OAK",80.1,-4.781933087759067,,0.05665386013868379,,,-10.092084099264707,1.6783959440482679,,,,-10.225645065307617,,,"Blake Treinen",12572,595014
2018,"Adam Morgan","PHI",49.1,7.108292376408811,,,,,14.424892970493861,-10.125770353328036,-8.73358596580616,,,6.562554046397901,,,"Adam Morgan",12580,605388
2018,"Mike Wright Jr.","BAL",84.1,-5.126534342182402,,,,,-9.875069271734429,0.5812744356099532,3.3278713615573183,,,-9.156553445860396,,,"Mike Wright Jr.",12586,605541
2018,"Roenis Elías","SEA",51,4.654063132957176,,,,,8.680085887079654,,-7.7686334866196365,,,9.861733622934626,,,"Roenis Elias",12673,606273
2018,"Ryan Carpenter","DET",22.1,6.174050527905661,,,,,9.650766991554423,-4.794837061564127,-6.57553117615836,,,10.23802078601926,,,"Ryan Carpenter",12699,543001
2018,"Trevor Bauer","CLE",175.1,-5.162268355872315,,2.3804587351309285,,,-9.381126708984375,6.789343059821286,,4.165754908964702,,-9.411452445983887,,,"Trevor Bauer",12703,545333
2018,"Chris Devenski","HOU",47.1,-7.18085271231136,,,,,,3.8971322590872743,,,,-8.697959144516746,,,"Chris Devenski",12763,606965
2018,"Sonny Gray","NYY",130.1,-0.8597892773882865,,1.0312562422318892,,,-7.273358744959677,6.542123809733504,8.744026733398437,9.046658337116241,,-8.482784873560854,,,"Sonny Gray",12768,543243
2018,"John Brebbia","STL",50.2,-6.0451677229020975,,,,,-9.662615262545073,4.101685858653529,,,,-8.87938372294108,,,"John Brebbia",12777,605154
2018,"Sam Gaviglio","TOR",123.2,,,,,,-8.130294840859726,0.8377200589484707,3.758820385768496,,,-7.754400728050799,,,"Sam Gaviglio",12778,543208
2018,"Sean Gilmartin","BAL",27,5.988895416259766,,,,,8.020189666748047,-7.700480143229167,-6.819130597795759,,,5.393363235343216,,,"Sean Gilmartin",12781,543219
2018,"Burch Smith","KCR",78,-4.632178237757732,,,,,-7.926304156963642,,5.886003766741071,,,-7.188168553863397,,,"Burch Smith",12784,572143
2018,"Noé Ramirez","LAA",83.1,-6.943925890543056,,,,,-3.0262107849121094,0.31557130813598633,6.867828646909843,,,-6.909359776696493,,,"Noe Ramirez",12800,598287
2018,"Matt Wisler","- - -",40,-3.5813838160315226,,,,,-6.315651644193209,3.975609494928728,3.1450138092041016,,,-8.841710408528646,,,"Matt Wisler",12804,605538
2018,"Mike Clevinger","CLE",200,-4.983591373660197,,,,,,8.79815275195029,6.216193480812824,,,-8.445133498847614,,,"Mike Clevinger",12808,605182
2018,"Andrew Kittredge","TBR",38.1,-5.467823419045276,,,,,,3.4829838117879817,,,,-6.223606436593192,,,"Andrew Kittredge",12828,552640
2018,"Matt Barnes","BOS",61.2,-5.8947926855951405,,,-7.78608154296875,,,,0.05874999612569809,1.2742422802955318,,-5.241738796234131,,,"Matt Barnes",12863,598264
2018,"Tyler Anderson","COL",176,4.806892124473626,,-0.48528653054955245,,,8.590019008091518,,-1.7547186735634492,,,6.6732559672162575,,,"Tyler Anderson",12880,542881
2018,"Alex Claudio","TEX",68.1,,,2.6210970878601074,-9.858521461486816,,10.6863468814026,-3.2277605610509075,,,,11.837158419422268,,,"Alex Claudio",12890,592222
2018,"Ken Giles","- - -",50.1,-5.917940203490395,,,,,-8.197446584701538,-0.958275134746845,,,,,,,"Ken Giles",12910,571704
2018,"Dylan Bundy","BAL",171.2,-4.332224257927729,,,,,-7.4991024874380505,1.7829905192057292,4.626270527742347,,,-7.196623908148871,,,"Dylan Bundy",12917,605164
2018,"Archie Bradley","ARI",71.2,-4.933296158468935,,,,,-8.52272712953629,1.681744933128357,,2.53719364831207,,,,,"Archie Bradley",12918,605151
2018,"Joe Musgrove","PIT",115.1,-2.960997715106166,,1.3204743282728462,,,-6.181930805985078,2.968318537661904,2.7792345319475444,,,-5.897671737334802,,,"Joe Musgrove",12970,605397
2018,"Andrew Chafin","ARI",49.1,5.956502471489929,,,,,8.571732100906905,0.16809826561976374,,,,6.9163103103637695,,,"Andrew Chafin",12988,605177
2018,"Anthony DeSclafani","CIN",115,-5.269474211836283,,,,,-8.719068059534914,1.914804296875,,2.9912171363830566,,-8.433370267427884,,,"Anthony DeSclafani",13050,543101
2018,"Wei-Yin Chen","MIA",133.1,3.8672275983746793,,,,,8.14892578125,-2.3006882559837014,-3.1671666508227325,,,6.076225757598877,,,"Wei-Yin Chen",13071,612672
2018,"Yu Darvish","CHC",40,-3.7944543810858242,,1.4966663647723455,-1.5830179452896118,,-8.773664474487305,5.772034036237641,6.657884809705946,4.642337799072266,,-4.7806243896484375,,,"Yu Darvish",13074,506433
2018,"Gerrit Cole","HOU",200.1,-7.037513942381025,,,,,-9.55525881384835,2.1055426693109593,,6.248383445861621,,-8.861813038793104,,,"Gerrit Cole",13125,543037
2018,"Eduardo Rodriguez","BOS",129.2,6.181502006187397,,0.4178680459041553,,,9.393017641047841,-0.9237373103638609,,,,10.600182275984881,,,"Eduardo Rodriguez",13164,593958
2018,"Kyle Crick","PIT",60.1,-3.1151301236760696,,,,,-8.800726097750376,9.57488064236111,,,,-8.04426738194057,,,"Kyle Crick",13182,605195
2018,"Zach Davies","MIL",66,,,-1.3513445172991072,,,-10.42496719240581,2.0281596464269303,4.796903016137295,,,-9.25585406759511,,,"Zach Davies",13183,605200
2018,"Adalberto Mejía","MIN",22.1,4.134858628723519,,,,,8.18138329188029,-1.3934399286905925,,,,8.267282239852413,,,"Adalberto Mejia",13188,606167
2018,"Joe Biagini","TOR",72,-1.811427013690655,,0.5360743548419025,,,-6.958214118466739,,3.926154000418527,,,-8.606407812086202,,,"Joe Biagini",13194,607352
2018,"Warwick Saupold","DET",34.1,-8.221484002266221,,,,,,-0.683863657825398,3.4395163999784977,,,-10.304918077256945,,,"Warwick Saupold",13211,599683
2018,"Michael Fulmer","DET",132.1,-2.2707901973759106,,2.002907257080078,,,-8.441288700810185,4.234941284686204,,,,-7.483680502882281,,,"Michael Fulmer",13218,605242
2018,"Ross Stripling","LAD",122,-2.1234518972109995,,0.27798451869576063,,,,1.965862635231803,,2.572049689463613,,-6.707284846775968,,,"Ross Stripling",13273,548389
2018,"Danny Coulombe","OAK",23.2,2.53637579213018,,,,,7.104495317508013,-1.1294742046586619,-4.772000122070312,-3.8401542453590882,,,,,"Danny Coulombe",13293,543056
2018,"James Pazos","SEA",50,-2.9129724502563477,,,,,7.56953297490659,-2.0885190096768467,,,,,,,"James Pazos",13323,572021
2018,"Adrian Sampson","TEX",23,,,,,,-8.389712993915264,-1.6175069139714826,1.4585540890693665,,,-10.166469739278158,,,"Adrian Sampson",13339,592716
2018,"Luis Cessa","NYY",44.2,-4.756395386164576,,,,,-7.194732666015625,0.5056782664868655,2.5725435777144,,,-6.8159204839350105,,,"Luis Cessa",13345,570666
2018,"Cam Bedrosian","LAA",64,-1.7199252989233993,,,,,,3.6901483950407608,,,,,,,"Cam Bedrosian",13360,592135
2018,"Steven Matz","NYM",154,6.5484868367513025,,,,,9.157612915039062,0.9268454339306428,-5.2921709539765995,,,9.981594318515258,,,"Steven Matz",13361,571927
2018,"Dylan Floro","- - -",64,-6.140020291010539,,,,,-10.424815071553049,0.00835804973574851,,,,-10.000428790137882,,,"Dylan Floro",13394,571670
2018,"Félix Peña","LAA",92.2,-5.777690651142492,,,,,-9.232552317200998,2.801786745152988,,,,-6.478842576344808,,,"Felix Pena",13403,570240
2018,"Chris Beck","- - -",34,-4.361293264535758,,,,,-8.597110574895686,2.4723921123303865,,,,-7.790774002815914,,,"Chris Beck",13418,571476
2018,"Matt Koch","ARI",86.2,-6.655367396638385,,-0.6792053574782152,,,,,4.883179293477476,,,-6.985916101191032,,,"Matt Koch",13420,571863
2018,"Drew VerHagen","DET",56.1,-1.2007793244861422,,,,,-8.048478461371527,3.4433411704987633,4.974134925103956,,,-3.1051642894744873,,,"Drew VerHagen",13424,572403
2018,"Marcus Stroman","TOR",102.1,-2.957422647131495,,0.37089765470710384,,,-6.141796483853471,1.8542852401733398,5.846899181547619,,,-8.589441543970352,,,"Marcus Stroman",13431,573186
2018,"Pierce Johnson","SFG",43.2,-6.550632486179361,,-0.38892571400787873,,,,,6.828300443046537,,,,,,"Pierce Johnson",13435,572955
2018,"Taylor Rogers","MIN",68.1,5.66741943359375,,,,,9.837334164848563,-4.5835551112151345,-8.294862759188286,,,10.677345275878906,,,"Taylor Rogers",13449,573124
2018,"Eddie Butler","- - -",49.2,-5.43019428319632,,-0.2886712161394266,,,-8.971523055111069,,1.2642217026543372,,,-9.4974795121413,,,"Eddie Butler",13453,572750
2018,"Daniel Norris","DET",44.1,2.9623314912182432,,,,,6.389796049698539,-2.9568502036757947,-3.5347998245902685,,,5.180455974504059,,,"Daniel Norris",13475,596057
2018,"Sam Tuivailala","- - -",37,-6.1744474978060335,,,,,-9.553475630910773,0.7075314906813344,6.8410210901377155,,,,,,"Sam Tuivailala",13485,592815
2018,"Matt Bowman","STL",23,-5.6270904541015625,,,-5.791394369942801,,-9.832989200882848,5.754768880208333,7.141182208883351,,,,,,"Matt Bowman",13528,621199
2018,"Andrew Triggs","OAK",41.1,-6.143813239203559,,,,,-9.908592028495592,1.0938651529947916,7.550125769412879,,,-9.733861852575231,,,"Andrew Triggs",13533,592811
2018,"Blake Snell","TBR",180.2,3.174626627604167,,,,,,-2.1533760701803337,-2.757527461668261,,,8.08155694459973,,,"Blake Snell",13543,605483
2018,"Richard Rodríguez","PIT",69.1,-7.869605326118964,,,,,,0.933488028390067,,,,-5.652543067932129,,,"Richard Rodriguez",13549,593144
2018,"Carl Edwards Jr.","CHC",52,0.33418448433550163,,,,,-4.204583168029785,,5.468768821413821,,,-6.404651165008545,,,"Carl Edwards Jr.",13607,605218
2018,"Jakob Junis","KCR",177,-4.344643966365395,,,,,-8.79972924126519,7.220498669785236,7.300615864415323,,,-5.529047617655315,,,"Jakob Junis",13619,596001
2018,"Clay Holmes","PIT",26.1,-5.488973296849074,,-0.24958356576306479,,,-8.844079135863248,1.096666653951009,3.5962769003475414,,,-6.889221415800207,,,"Clay Holmes",13649,605280
2018,"Corey Oswalt","NYM",64.2,-5.137925202625964,,,,,-8.617252828754904,-1.0549163023630779,2.702354722987107,,,-7.033512633523824,,,"Corey Oswalt",13677,621261
2018,"John Gant","STL",114,-7.3935962847084,,,,,-9.283602934820193,1.0066369126240413,4.116510186876569,,,-7.3441891928975895,,,"John Gant",13684,607231
2018,"Sal Romano","CIN",145.2,-3.4989397629447607,,,,,-8.262909996157786,0.30013359509981596,,2.0799444119135537,,-6.4550106909967235,,,"Sal Romano",13690,607219
2018,"Robert Gsellman","NYM",80,-6.414297485351563,,,,,-10.079111489437738,-1.0282941648098225,4.2929711435355395,,,-9.200412446418694,,,"Robert Gsellman",13696,607229
2018,"Jake Faria","TBR",65,-1.2401880204766147,,,-5.63868905035194,,,1.8657328483385918,2.5197962873122273,,,,,,"Jake Faria",13699,607188
2018,"Kyle Barraclough","MIA",55.2,-3.3418130165289255,,,,,,6.308772450869846,,,,-7.625501961543642,,,"Kyle Barraclough",13713,607457
2018,"Max Fried","ATL",33.2,2.842458217958861,,-1.8713181018829346,,,6.017624537150065,,-4.56633333674448,,,6.989585987035779,,,"Max Fried",13743,608331
2018,"Tyler Duffey","MIN",25,-3.8459642946330552,,,,,-8.689361647063611,,,4.386601051274877,,-8.512562070574079,,,"Tyler Duffey",13758,608648
2018,"Chris Stratton","SFG",145,-2.5053118069966636,,0.46921092442103796,,,-6.041083345318785,2.4673217281218496,8.297974547508302,,,-7.2469551515387725,,,"Chris Stratton",13761,608717
2018,"Dominic Leone","STL",24,-3.8064982096354165,,1.6089925061936345,,,-8.350626046316965,2.254624684651693,,,,,,,"Dominic Leone",13763,608678
2018,"Roberto Osuna","- - -",38,-3.695670876923192,,2.5493179984714676,,,-7.650299508231027,3.205701010567801,,,,-7.958143920898437,,,"Roberto Osuna",13764,532077
2018,"JT Chargois","LAD",32.1,-7.590602329799107,,,,,-10.58184372169384,0.5036895446777344,,,,-7.234409038837139,,,"JT Chargois",13767,608638
2018,"Zach Eflin","PHI",128,-5.999923689941922,,,,,-10.065597850752075,1.6444106214628444,5.391526847050108,,,-8.789246140864858,,,"Zach Eflin",13774,621107
2018,"Daniel Stumpf","DET",38.1,6.526198665652655,,,,,9.159257587633634,-0.027453833838918366,,,,9.292648315429688,,,"Daniel Stumpf",13780,621385
2018,"Alex Wood","LAD",151.2,2.4031178951263428,,,,,7.00239464075254,,,-0.47949556732177734,,8.638611789068575,,,"Alex Wood",13781,622072
2018,"Matt Strahm","SDP",61.1,8.186700534326425,,-2.4854495977264603,,,,,-7.093110619521722,,,10.646991009478802,,,"Matt Strahm",13799,621381
2018,"Paul Sewald","NYM",56.1,-8.19242649261182,,,,,-10.79325534986413,3.5339599609375,,,,-9.464889761117789,,,"Paul Sewald",13892,623149
2018,"Scott Oberg","COL",58.2,-1.2863491343803146,,,,,-6.088013766104715,2.785290383307983,7.203489303588867,,,-7.26762500707654,,,"Scott Oberg",13911,623184
2018,"Brent Suter","MIL",101.1,0.9720693227407095,,1.0554139614105225,,,7.205872872296502,-2.1025745091813333,-3.935735430036272,,,7.516528667431872,,,"Brent Suter",13942,608718
2018,"Tim Peterson","NYM",27.2,-0.9292215004126896,,,,,,5.501695599472313,,,,-4.022924917715567,,,"Tim Peterson",13946,623402
2018,"Ryan Dull","OAK",25.1,-3.5121951081031977,,,,,,3.7382241410818713,,2.1357216835021973,,-3.780917955481488,,,"Ryan Dull",13974,623430
2018,"Michael Wacha","STL",84.1,-4.526147867838541,,1.0733326618747239,,,,,3.971994987596268,,,-6.629911895082288,,,"Michael Wacha",14078,608379
2018,"Kevin Gausman","- - -",183.2,-6.901864783910521,,,-8.262607056678497,,,0.473718074524209,,,,-8.002880989237035,,,"Kevin Gausman",14107,592332
2018,"Lance McCullers Jr.","HOU",128.1,-3.6817639668782554,,,,,-9.333833348797695,,,3.5676782068069985,,-10.275071529512209,,,"Lance McCullers Jr.",14120,621121
2018,"José Berríos","MIN",192.1,-6.845326314786585,,,,,-10.224191567332474,,7.441378286756608,,,-9.090297797509225,,,"Jose Berrios",14168,621244
2018,"Josh Hader","MIL",81.1,,,,,,6.420341947404865,-2.120438019139173,,,,6.278579330444336,,,"Josh Hader",14212,623352
2018,"Ray Black","SFG",23.1,-4.135412408399952,,,,,,6.686866918103449,,,,,,,"Ray Black",14244,605143
2018,"Brian Johnson","BOS",99.1,3.3516367319467903,,,,,8.070063273111979,-5.766057968139648,-5.236972566013218,,,5.667873151374586,,,"Brian Johnson",14272,598271
2018,"Wandy Peralta","CIN",45.1,5.899733925885696,,,,,9.0334669210143,0.6934928254708231,,,,9.127431233723959,,,"Wandy Peralta",14295,593974
2018,"Frankie Montas","OAK",65,-3.5655327675610606,,,,,-8.557196766246449,2.088243779588918,,,,-9.277870967470367,,,"Frankie Montas",14309,593423
2018,"Ty Blach","SFG",118.2,,,,,,8.977719573128466,-2.46586275100708,-4.071722702752976,,,10.391633948501276,,,"Ty Blach",14361,621389
2018,"Tyler Glasnow","- - -",111.2,-0.000034837204714996174,,,,,,0.7244756899381939,3.654679424579327,,,-6.442138975316828,,,"Tyler Glasnow",14374,607192
2018,"Amir Garrett","CIN",63,6.964578822777546,,,,,10.080509185791016,-0.0342980973020999,,,,7.673014921300552,,,"Amir Garrett",14375,607237
2018,"Yohander Méndez","TEX",27.2,4.893473660504377,,,,,8.744459838867188,-1.4187253013489738,-2.6655598084131875,,,6.9291867956651,,,"Yohander Mendez",14391,622795
2018,"Jackson Stephens","CIN",38.1,-3.565474991945876,,,,,-8.773190249303344,1.8459534876554915,8.714052053598257,,,-9.517130533854166,,,"Jackson Stephens",14420,623451
2018,"Hyun Jin Ryu","LAD",82.1,5.757956257931472,,0.000184976061185201,,,9.164373867753623,-1.8234165906906128,-6.2177292960030695,,-3.527614116668701,7.891300632642663,,,"Hyun Jin Ryu",14444,547943
2018,"Adam Conley","MIA",50.2,10.697443181818182,,,,,,0.8340350952148438,,,,10.69641872570275,,,"Adam Conley",14457,543045
2018,"Randy Rosario","CHC",46.2,5.325974975208011,,,,,9.241266618695175,-1.3835611745315493,-0.5011041164398193,,,8.381255149841309,,,"Randy Rosario",14508,600968
2018,"Dereck Rodríguez","SFG",118.1,-2.9284427903041093,,1.274505580396957,,,-7.3500659570148095,,6.5670246887207036,,,-8.92502626301023,,,"Dereck Rodriguez",14509,605446
2018,"José Leclerc","TEX",57.2,-2.4009232417145885,,,,,-8.274519920349121,4.891217041015625,6.482481479644775,,,-7.409758976527622,,,"Jose Leclerc",14524,600917
2018,"Jorge López","- - -",53.2,-5.733611894690472,,,,,-9.792127721449909,0.7879470855959,,2.9454804110627637,,-9.114169685208068,,,"Jorge Lopez",14527,605347
2018,"Luis Perdomo","SDP",44.2,-6.4239209131761035,,,-8.492061899063435,,-9.451509079843197,0.2323993466316013,,,,,,,"Luis Perdomo",14682,606131
2018,"Keone Kela","- - -",52,-1.5055642110264433,,,,,-7.563725471496582,,0.7116938973094431,,,-5.615222490750826,,,"Keone Kela",14696,605309
2018,"Edwin Díaz","SEA",73.1,-6.928200492176754,,,,,-10.973820686340332,0.07399586143843624,,,,-8.917160034179688,,,"Edwin Diaz",14710,621242
2018,"Paul Blackburn","OAK",27.2,-2.314612252371652,,,,,-6.376233951065892,2.9820316314697264,4.50149961959484,,,-7.209801845863217,,,"Paul Blackburn",14739,621112
2018,"Tyler Olson","CLE",27.1,0.7341801234654017,,,,,6.324315780248398,-2.2513413429260254,-10.144454866822002,,,6.226284142696496,,,"Tyler Olson",14741,621397
2018,"Emilio Pagán","OAK",62,-3.0923472813197543,,1.7123488881229576,,,-8.190894631778493,,,,,-7.5565916549327765,,,"Emilio Pagan",14771,641941
2018,"Buck Farmer","DET",69.1,-7.8637277446635405,,,,,,0.3757017348651533,,,,-10.030245567345846,,,"Buck Farmer",14814,571656
2018,"Dylan Covey","CHW",121.2,-2.4628618823157415,,0.9956202920027605,-5.053588173606179,,-7.794269363601487,1.7173444430033367,0.9792886304605694,,,-7.5266715494791665,,,"Dylan Covey",14825,592229
2018,"Michael Lorenzen","CIN",81,-5.914330974902982,,0.7918518171077822,,,-8.449501898502097,1.3844291104210749,2.3910756037785457,,,-7.662313143412272,,,"Michael Lorenzen",14843,547179
2018,"Zack Godley","ARI",178.1,-4.971955299377441,,-1.3204446196377366,,,-8.793177178733707,,,1.4916626439236178,,-4.986721763127966,,,"Zack Godley",14862,643327
2018,"Caleb Smith","MIA",77.1,7.810431386910233,,,,,11.076580047607422,-1.1101318683168933,,,,9.107461708470394,,,"Caleb Smith",14875,592761
2018,"Taylor Williams","MIL",53,-3.9548979355436575,,,,,-6.726281483968099,0.8215874144749612,,,,-7.980313301086426,,,"Taylor Williams",14899,592865
2018,"Jon Gray","COL",172.1,-5.4201312894855596,,,,,-6.166201273600261,0.7248412314154702,2.880026617282774,,,-5.553742118503736,,,"Jon Gray",14916,592351
2018,"Ben Lively","- - -",30.1,-4.186859375,,,,,-8.841260078625801,3.0660628133745336,6.511994375309474,,,-8.08439826965332,,,"Ben Lively",14932,594902
2018,"Reyes Moronta","SFG",65,-2.344496667064071,,,,,-8.369951248168945,6.5210138577133865,,,,-6.251298427581787,,,"Reyes Moronta",14966,606625
2018,"Tyler Webb","- - -",20.1,2.254003011263334,,,,,5.834571361541748,,-1.7061225092688272,,,4.362510544913156,,,"Tyler Webb",14974,643778
2018,"Chad Kuhl","PIT",85,-7.2178010760613205,,,,,-9.159001960608238,2.039281191337235,,4.952908455057347,,-9.394048055013021,,,"Chad Kuhl",14975,641771
2018,"Luis Santos","TOR",20,-5.043155131895849,,,,,-9.584561195373535,,2.3537862648084324,,,-9.987552820250045,,,"Luis Santos",15006,608601
2018,"Yacksel Ríos","PHI",36,-7.5504072265625,,,,,-10.645587113651915,-1.5015672517302852,0.36161984482856646,,,,,,"Yacksel Rios",15007,605441
2018,"Corey Knebel","MIL",55.1,-2.6272163009097818,,,,,,,,4.823254947462979,,,,,"Corey Knebel",15010,608349
2018,"Victor Alcántara","DET",30,-7.559282302856445,,,,,-9.974842733389195,-3.2843557504507213,,,,-9.508098556334714,,,"Victor Alcantara",15028,622505
2018,"Germán Márquez","COL",196,-4.048435184579847,,,,,-8.074822585353647,0.3286818840243073,4.466886520385742,2.594532939673817,,-6.937653968082601,,,"German Marquez",15038,608566
2018,"Tim Mayza","TOR",35.2,5.726539327330508,,,,,8.01515595809273,-0.10518753706519283,,,,,,,"Tim Mayza",15042,641835
2018,"Lou Trivino","OAK",74,-5.253016627353171,,1.0703496265848842,,,-9.389417335904877,,6.966640955693013,,,-9.49070184881037,,,"Lou Trivino",15043,642152
2018,"Silvino Bracho","ARI",31,-3.1493685105267692,,,,,-3.600938081741333,2.929663168417441,,,,-6.714085700103591,,,"Silvino Bracho",15051,611093
2018,"Jaime Schultz","TBR",30.1,-4.411856683910402,,,,,,1.4496591173369309,5.997398911860952,,,,,,"Jaime Schultz",15066,621289
2018,"Hunter Wood","TBR",41,-0.64401538235615,,,,,,3.2568490444085536,3.122872752528037,,,-5.165566921234131,,,"Hunter Wood",15091,621056
2018,"Luke Farrell","CHC",31.1,-3.9289405249446805,,,,,,0.3787217222886278,2.2621009566567163,,,-7.026170857747396,,,"Luke Farrell",15101,608652
2018,"Jimmy Yacabonis","BAL",40,-8.307174682617188,,,,,-10.295236018031694,4.51984184479045,,,,-9.28279649889147,,,"Jimmy Yacabonis",15157,642231
2018,"Glenn Sparkman","KCR",38.1,-6.508826361762153,,,,,,-0.8013084636015051,2.951279435838972,,,-9.228432395241477,,,"Glenn Sparkman",15200,642098
2018,"Tyler Bashlor","NYM",32,-5.431670750321337,,,,,,2.094213510488535,,,,-7.6754067160866475,,,"Tyler Bashlor",15203,641341
2018,"Cody Reed","CIN",43,5.163189493815104,,,,,9.506258115663634,-1.742459588853764,,,,8.651573340098063,,,"Cody Reed",15232,642003
2018,"Alan Busenitz","MIN",25.1,-4.546832064924569,,,,,-7.478065490722656,,4.099626494616997,,,-8.725989205496651,,,"Alan Busenitz",15239,641427
